"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"T. Satoransky","27","5","12","1","5","0","0","0","5","5","5","0","0","3","3","-18","11","G","Played",TRUE,"6621","tomas-satoransky","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"Z. LaVine","30","6","13","1","5","5","7","0","1","1","5","2","1","6","4","-18","18","G","Played",TRUE,"3064440","zach-lavine","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Young","14","2","3","1","1","0","0","1","2","3","2","0","0","2","2","-9","5","F","Played",TRUE,"3244","thaddeus-young","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Hutchison","8","2","2","1","1","1","3","0","3","3","0","1","0","2","0","3","6","F","Played",TRUE,"3149010","chandler-hutchison","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Gafford","16","2","3","0","0","2","2","1","2","3","0","0","0","0","2","-4","6","C","Played",TRUE,"4278049","daniel-gafford","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Arcidiacono","9","0","2","0","1","0","0","0","1","1","1","0","0","0","1","-10","0","G","Played",TRUE,"2991047","ryan-arcidiacono","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Dunn","11","2","8","0","5","0","0","0","0","0","1","1","0","0","2","-10","4","G","Played",TRUE,"2991139","kris-dunn","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. White","28","3","13","1","8","1","2","0","3","3","2","2","0","0","1","-15","8","G","Played",TRUE,"4395651","coby-white","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Valentine","16","5","10","1","5","0","0","1","3","4","1","1","0","0","2","1","11","G","Played",TRUE,"2999549","denzel-valentine","CHI","POR","401160889",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Anthony","31","10","20","4","7","1","1","1","7","8","2","1","0","2","3","19","25","F","Played",TRUE,"1975","carmelo-anthony","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"H. Whiteside","23","6","8","0","0","1","2","3","9","12","1","1","2","2","3","15","13","C","Played",TRUE,"4262","hassan-whiteside","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Lillard","27","4","10","1","4","4","4","0","2","2","12","2","0","1","0","12","13","G","Played",TRUE,"6606","damian-lillard","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. McCollum","32","8","16","2","7","3","3","0","3","3","3","0","1","1","2","23","21","G","Played",TRUE,"2490149","cj-mccollum","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Hood","30","6","11","1","5","3","4","1","5","6","3","1","0","0","3","25","16","G","Played",TRUE,"2581177","rodney-hood","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Hezonja","7","1","2","0","0","0","0","0","2","2","1","1","0","1","0","-2","2","F","Played",TRUE,"2995706","mario-hezonja","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Labissiere","21","5","8","0","0","2","2","4","4","8","0","0","2","2","5","5","12","F","Played",TRUE,"3936296","skal-labissiere","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Hoard","4","1","1","0","0","0","0","0","1","1","0","1","0","0","0","1","2","F","Played",TRUE,"4395688","jaylen-hoard","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Bazemore","23","1","2","0","1","2","2","1","2","3","0","0","0","1","1","8","4","F","Played",TRUE,"6637","kent-bazemore","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Little","17","1","2","0","1","1","2","2","4","6","1","0","0","1","0","4","3","F","Played",TRUE,"4395652","nassir-little","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Brown","4","2","4","0","0","0","2","1","1","2","0","1","0","0","1","1","4","C","Played",TRUE,"4397126","moses-brown","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Simons","21","1","5","0","2","0","0","0","2","2","0","0","0","4","2","4","2","G","Played",TRUE,"4351851","anfernee-simons","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Tolliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3276","anthony-tolliver","POR","CHI","401160889",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Antetokounmpo","39","17","31","3","8","13","19","6","8","14","6","2","0","0","1","14","50","F","Played",TRUE,"3032977","giannis-antetokounmpo","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Lopez","33","1","9","1","7","2","2","0","7","7","2","1","4","2","0","10","5","C","Played",TRUE,"3448","brook-lopez","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Matthews","32","6","9","5","8","2","2","0","4","4","2","0","0","2","4","6","19","G","Played",TRUE,"4032","wesley-matthews","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Bledsoe","27","5","16","1","3","2","2","1","2","3","5","0","0","1","3","-8","13","G","Played",TRUE,"4238","eric-bledsoe","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. DiVincenzo","33","2","10","0","5","2","2","2","3","5","2","2","0","2","2","7","6","G","Played",TRUE,"3934673","donte-divincenzo","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Ilyasova","16","4","5","1","1","0","0","2","3","5","0","1","0","0","1","-3","9","F","Played",TRUE,"2767","ersan-ilyasova","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Lopez","3","2","2","0","0","0","0","0","1","1","0","0","0","1","1","-5","4","C","Played",TRUE,"3447","robin-lopez","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. Connaughton","27","4","6","1","3","2","2","2","4","6","2","0","2","0","1","-2","11","G","Played",TRUE,"2578239","pat-connaughton","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Brown","26","2","9","1","6","0","0","1","2","3","2","0","0","0","2","9","5","G","Played",TRUE,"3057187","sterling-brown","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Korver","5","0","0","0","0","0","0","1","0","1","0","0","0","1","0","-8","0","G","Played",TRUE,"2011","kyle-korver","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D.J. Wilson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3136491","dj-wilson","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Bender","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4011991","dragan-bender","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Antetokounmpo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3102533","thanasis-antetokounmpo","MIL","UTAH","401160890",2019-11-25,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. O'Neale","30","3","6","3","6","0","0","0","6","6","1","0","2","1","3","-6","9","F","Played",TRUE,"2583632","royce-oneale","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Bogdanovic","34","9","15","5","8","1","1","0","3","3","3","1","0","1","1","-8","24","F","Played",TRUE,"3593","bojan-bogdanovic","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Bradley","23","3","4","0","0","2","2","3","8","11","2","0","3","0","5","-6","8","C","Played",TRUE,"4065673","tony-bradley","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Conley","29","2","10","0","3","2","2","0","2","2","9","0","0","3","2","-9","6","G","Played",TRUE,"3195","mike-conley","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Mitchell","34","7","17","3","9","3","3","0","1","1","3","2","0","5","3","2","20","G","Played",TRUE,"3908809","donovan-mitchell","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Green","25","4","6","3","5","0","0","0","2","2","0","0","1","2","1","0","11","F","Played",TRUE,"3209","jeff-green","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Ingles","27","5","10","3","7","2","2","0","5","5","4","1","0","0","1","-10","15","F","Played",TRUE,"2968436","joe-ingles","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Niang","17","5","11","3","6","0","0","1","4","5","2","0","0","0","2","12","13","F","Played",TRUE,"2990969","georges-niang","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"E. Mudiay","19","5","6","1","1","1","2","0","5","5","5","0","0","4","5","5","12","G","Played",TRUE,"3892818","emmanuel-mudiay","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Morgan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3934721","juwan-morgan","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Exum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3102528","dante-exum","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Oni","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4066851","miye-oni","UTAH","MIL","401160890",2019-11-25,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. DeRozan","35","11","19","0","0","2","2","0","4","4","5","0","1","0","4","-2","24","F","Played",TRUE,"3978","demar-derozan","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Aldridge","36","12","22","1","3","5","6","1","4","5","0","1","1","1","1","-6","30","C","Played",TRUE,"2983","lamarcus-aldridge","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Poeltl","24","1","5","0","0","2","2","3","5","8","1","1","1","1","0","-6","4","C","Played",TRUE,"3134908","jakob-poeltl","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. White","25","5","6","1","1","0","1","0","0","0","4","0","0","0","1","5","11","G","Played",TRUE,"3078576","derrick-white","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Forbes","29","5","11","3","7","0","0","0","3","3","5","1","0","1","2","-3","13","G","Played",TRUE,"2994526","bryn-forbes","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Lyles","17","1","2","1","1","0","0","1","5","6","2","0","1","2","2","7","3","F","Played",TRUE,"3136196","trey-lyles","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Metu","1","0","0","0","0","1","2","0","1","1","0","0","0","0","0","2","1","F","Played",TRUE,"3914283","chimezie-metu","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Carroll","12","0","4","0","2","2","2","2","1","3","1","0","0","1","4","-10","2","F","Played",TRUE,"3970","demarre-carroll","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Gay","18","2","5","1","3","0","0","0","1","1","0","0","1","2","4","-13","5","F","Played",TRUE,"3005","rudy-gay","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"P. Mills","20","2","6","2","6","0","0","0","1","1","2","1","0","1","2","-12","6","G","Played",TRUE,"4004","patty-mills","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Murray","21","2","6","1","2","0","0","1","7","8","3","0","0","4","2","-14","5","G","Played",TRUE,"3907497","dejounte-murray","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Walker IV","1","0","2","0","0","0","0","1","0","1","0","0","0","0","0","2","0","G","Played",TRUE,"4277890","lonnie-walker-iv","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Belinelli","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3190","marco-belinelli","SA","LAL","401160891",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Davis","33","7","19","1","6","4","4","6","6","12","6","2","2","0","3","10","19","F","Played",TRUE,"6583","anthony-davis","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"L. James","35","13","24","4","7","3","8","1","3","4","14","0","1","3","2","6","33","F","Played",TRUE,"1966","lebron-james","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Green","28","3","7","0","4","0","0","2","7","9","1","0","1","0","1","6","6","F","Played",TRUE,"3988","danny-green","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. McGee","22","4","5","0","0","0","0","0","5","5","0","0","1","0","2","5","8","C","Played",TRUE,"3452","javale-mcgee","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Caldwell-Pope","28","5","7","3","5","1","2","0","1","1","1","2","1","2","1","-2","14","G","Played",TRUE,"2581018","kentavious-caldwell-pope","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Kuzma","23","3","10","0","3","4","4","0","3","3","2","0","0","1","1","10","10","F","Played",TRUE,"3134907","kyle-kuzma","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Howard","18","0","0","0","0","0","0","0","1","1","0","0","0","0","5","0","0","C","Played",TRUE,"2384","dwight-howard","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Rondo","25","5","9","3","3","0","0","1","4","5","3","2","0","3","2","13","13","G","Played",TRUE,"3026","rajon-rondo","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Caruso","13","0","2","0","2","0","0","0","0","0","1","0","0","0","1","-5","0","G","Played",TRUE,"2991350","alex-caruso","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Daniels","15","4","6","3","3","0","0","0","0","0","0","1","0","0","0","7","11","G","Played",TRUE,"2489530","troy-daniels","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Dudley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3201","jared-dudley","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"Q. Cook","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2566745","quinn-cook","LAL","SA","401160891",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Paschall","31","6","9","0","0","1","1","2","8","10","1","0","1","5","5","-4","13","F","Played",TRUE,"3133817","eric-paschall","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Robinson III","36","9","14","3","4","4","5","1","1","2","5","2","1","1","1","-13","25","F","Played",TRUE,"2991039","glenn-robinson-iii","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"W. Cauley-Stein","29","2","7","0","0","0","0","2","4","6","1","2","0","0","3","-10","4","C","Played",TRUE,"2991282","willie-cauley-stein","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Burks","33","3","17","1","4","0","0","0","4","4","3","1","0","3","1","-15","7","G","Played",TRUE,"6429","alec-burks","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Bowman","39","9","17","2","3","4","4","2","1","3","5","3","1","1","3","6","24","G","Played",TRUE,"4065635","ky-bowman","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"O. Spellman","24","3","7","1","3","0","0","0","5","5","1","0","2","1","1","12","7","F","Played",TRUE,"4065836","omari-spellman","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Chriss","23","2","5","0","1","2","2","1","4","5","7","1","2","0","2","6","6","F","Played",TRUE,"3907487","marquese-chriss","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Poole","24","3","13","2","5","3","4","1","5","6","4","1","0","1","1","3","11","G","Played",TRUE,"4277956","jordan-poole","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Green","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-RIGHT HEEL",FALSE,"6589","draymond-green","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Russell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-SPRAINED RIGHT THUMB",FALSE,"3136776","dangelo-russell","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Evans","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-LEFT ADDUCTOR STRAIN",FALSE,"3934621","jacob-evans","GS","OKC","401160892",2019-11-25,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Gallinari","34","5","12","3","8","2","2","0","7","7","6","1","0","2","1","15","15","F","Played",TRUE,"3428","danilo-gallinari","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Ferguson","27","3","7","0","3","0","0","0","0","0","1","0","2","0","3","8","6","F","Played",TRUE,"4230546","terrance-ferguson","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Adams","28","4","6","0","0","2","4","4","6","10","5","0","3","2","1","10","10","C","Played",TRUE,"2991235","steven-adams","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Paul","35","7","15","4","8","2","2","1","6","7","5","1","0","3","2","-1","20","G","Played",TRUE,"2779","chris-paul","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Gilgeous-Alexander","32","5","12","0","0","2","2","0","5","5","3","2","1","3","3","13","12","G","Played",TRUE,"4278073","shai-gilgeous-alexander","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Bazley","12","1","4","0","1","0","0","2","2","4","0","0","2","0","0","-13","2","F","Played",TRUE,"4423545","darius-bazley","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Nader","11","1","3","0","2","0","0","0","1","1","1","1","0","1","1","-11","2","F","Played",TRUE,"2595435","abdel-nader","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Noel","20","4","6","0","0","1","1","1","4","5","0","0","5","2","3","-7","9","C","Played",TRUE,"2991280","nerlens-noel","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Schroder","34","9","17","4","8","0","0","0","1","1","5","0","0","2","1","8","22","G","Played",TRUE,"3032979","dennis-schroder","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Burton","8","1","3","0","2","0","0","1","2","3","0","0","0","0","1","-7","2","G","Played",TRUE,"3059358","deonte-burton","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Hall","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3059285","devon-hall","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Muscala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2490089","mike-muscala","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Patton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3912332","justin-patton","OKC","GS","401160892",2019-11-25,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Finney-Smith","28","2","5","1","4","2","2","1","4","5","1","0","0","0","1","-15","7","F","Played",TRUE,"2578185","dorian-finney-smith","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Hardaway Jr.","29","3","8","1","4","1","1","0","1","1","1","3","0","0","4","-13","8","F","Played",TRUE,"2528210","tim-hardaway-jr","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Powell","24","4","5","1","2","1","2","0","3","3","1","3","0","2","3","0","10","C","Played",TRUE,"2531367","dwight-powell","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Porzingis","30","4","13","3","8","4","8","1","9","10","1","2","1","3","1","-13","15","C","Played",TRUE,"3102531","kristaps-porzingis","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Doncic","35","4","14","0","8","14","16","2","6","8","6","3","0","7","4","-7","22","G","Played",TRUE,"3945274","luka-doncic","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Kleber","18","0","2","0","2","0","0","2","4","6","0","0","1","1","2","-19","0","F","Played",TRUE,"2960236","maxi-kleber","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Jackson","2","0","0","0","0","0","0","0","4","4","0","0","0","0","0","7","0","F","Played",TRUE,"3138156","justin-jackson","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Marjanovic","8","1","4","0","0","2","2","0","0","0","0","0","0","0","2","-5","4","C","Played",TRUE,"4376","boban-marjanovic","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Brunson","13","1","6","0","1","2","2","0","1","1","4","0","0","3","3","-6","4","G","Played",TRUE,"3934672","jalen-brunson","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Curry","19","5","8","3","5","0","0","1","1","2","0","0","0","1","0","-2","13","G","Played",TRUE,"2326307","seth-curry","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Wright","18","1","3","0","1","2","2","2","2","4","1","0","0","3","0","-7","4","G","Played",TRUE,"3064447","delon-wright","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J.J. Barea","16","5","11","2","3","0","0","0","2","2","1","1","0","0","1","5","12","G","Played",TRUE,"3055","jj-barea","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Lee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3445","courtney-lee","DAL","LAC","401160893",2019-11-26,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Leonard","28","11","21","1","2","5","5","1","7","8","4","1","0","2","1","11","28","F","Played",TRUE,"6450","kawhi-leonard","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Harkless","20","0","2","0","1","2","6","3","3","6","2","2","0","0","4","5","2","F","Played",TRUE,"6591","maurice-harkless","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"I. Zubac","18","4","7","0","0","3","3","3","4","7","0","0","0","0","5","3","11","C","Played",TRUE,"4017837","ivica-zubac","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. Beverley","21","1","6","1","3","0","0","1","1","2","4","1","1","2","5","7","3","G","Played",TRUE,"3964","patrick-beverley","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. George","29","8","21","4","11","6","6","2","2","4","2","6","0","2","3","21","26","G","Played",TRUE,"4251","paul-george","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. Patterson","3","0","1","0","1","0","2","0","1","1","0","0","0","0","1","-9","0","F","Played",TRUE,"4264","patrick-patterson","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Green","23","2","6","1","5","0","0","2","6","8","1","0","2","1","2","8","5","F","Played",TRUE,"2327577","jamychal-green","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Harrell","28","5","12","0","0","2","2","4","3","7","1","1","0","1","1","19","12","C","Played",TRUE,"2991055","montrezl-harrell","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"L. Williams","33","7","14","4","7","3","4","0","6","6","6","0","0","5","1","24","21","G","Played",TRUE,"2799","lou-williams","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
