"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"L. Babbitt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4250","luke-babbitt","MIA","ORL","400889808",2016-10-18,TRUE,0,0,2017,"Pre-Season","W","Non-Playoff"
"V. Fernandez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2595367","vashil-fernandez","MIA","ORL","400889808",2016-10-18,TRUE,0,0,2017,"Pre-Season","W","Non-Playoff"
"B. Udrih","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2448","beno-udrih","MIA","ORL","400889808",2016-10-18,TRUE,0,0,2017,"Pre-Season","W","Non-Playoff"
"L. Montero","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3911666","luis-montero","MIA","ORL","400889808",2016-10-18,TRUE,0,0,2017,"Pre-Season","W","Non-Playoff"
"J. Green","25","3","8","0","2","0","0","1","3","4","1","1","1","0","3","-9","6","F","Played",TRUE,"3209","jeff-green","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"S. Ibaka","27","7","12","1","1","0","0","4","5","9","0","0","1","3","3","1","15","F","Played",TRUE,"3439","serge-ibaka","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"N. Vucevic","26","4","9","0","0","0","0","2","1","3","2","1","1","2","0","1","8","C","Played",TRUE,"6478","nikola-vucevic","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"E. Payton","26","1","8","0","3","6","8","0","9","9","4","0","0","2","1","1","8","G","Played",TRUE,"2583639","elfrid-payton","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"E. Fournier","28","3","10","0","2","4","5","0","0","0","1","0","0","1","1","-4","10","G","Played",TRUE,"6588","evan-fournier","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"A. Onuaku","7","2","3","0","0","0","0","2","0","2","0","0","0","0","0","-2","4","F","Played",TRUE,"2202117","arinze-onuaku","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"M. Hezonja","26","2","11","0","3","1","1","1","4","5","2","0","0","1","0","-28","5","F","Played",TRUE,"2995706","mario-hezonja","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"D. Rudez","15","0","4","0","3","2","2","0","1","1","1","0","0","0","3","-25","2","F","Played",TRUE,"2309097","damjan-rudez","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"S. Zimmerman","18","1","4","0","0","2","2","0","4","4","1","1","0","1","2","-25","4","C","Played",TRUE,"3936102","stephen-zimmerman","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"D.J. Augustin","9","1","3","0","0","1","2","0","0","0","0","1","0","1","0","-14","3","G","Played",TRUE,"3415","dj-augustin","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"C. Wilcox","20","2","6","0","2","0","0","0","2","2","0","2","0","2","2","-26","4","G","Played",TRUE,"2488999","cj-wilcox","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"N. Johnson","14","2","5","1","3","3","4","0","3","3","1","0","0","2","0","-20","8","G","Played",TRUE,"2580589","nick-johnson","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"C.J. Watson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3277","cj-watson","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"J. Meeks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4003","jodie-meeks","ORL","MIA","400889808",2016-10-18,FALSE,0,0,2017,"Pre-Season","L","Non-Playoff"
"J. Winslow","16","2","8","0","2","1","2","2","2","4","1","1","0","3","3","-9","5","F","Played",TRUE,"3135047","justise-winslow","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"L. Babbitt","21","3","7","2","6","0","0","0","1","1","0","0","0","1","5","-3","8","F","Played",TRUE,"4250","luke-babbitt","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"H. Whiteside","23","5","6","0","0","5","10","3","5","8","1","1","1","1","3","-7","15","C","Played",TRUE,"4262","hassan-whiteside","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"G. Dragic","25","5","6","0","0","7","8","0","5","5","7","0","2","3","1","6","17","G","Played",TRUE,"3423","goran-dragic","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"W. Ellington","10","3","3","0","0","0","0","0","2","2","0","0","0","0","3","5","6","G","Played",TRUE,"3981","wayne-ellington","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"J. Johnson","16","2","5","0","2","1","2","0","4","4","1","0","1","3","6","5","5","F","Played",TRUE,"3999","james-johnson","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"D. Williams","24","3","7","1","3","1","2","0","5","5","0","1","1","1","1","-3","8","F","Played",TRUE,"6480","derrick-williams","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"O. White","13","4","5","1","2","0","0","0","4","4","0","1","0","0","1","5","9","F","Played",TRUE,"2528473","okaro-white","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"W. Reed","20","3","4","0","0","7","9","1","4","5","0","0","3","2","2","6","13","C","Played",TRUE,"2326015","willie-reed","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"V. Fernandez","4","0","0","0","0","1","2","0","0","0","0","1","0","0","1","-2","1","C","Played",TRUE,"2595367","vashil-fernandez","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"B. Udrih","15","1","3","0","0","4","4","0","0","0","2","0","0","0","0","-7","6","G","Played",TRUE,"2448","beno-udrih","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"R. McGruder","14","1","3","0","1","1","2","0","1","1","0","0","0","0","0","1","3","G","Played",TRUE,"2488826","rodney-mcgruder","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"T. Johnson","19","4","9","0","1","0","4","0","2","2","0","0","1","2","4","-4","8","G","Played",TRUE,"2530276","tyler-johnson","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"L. Montero","3","1","6","1","3","0","0","1","0","1","0","1","0","1","0","0","3","G","Played",TRUE,"3911666","luis-montero","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"D. Waiters","--","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","G","Played",TRUE,"6628","dion-waiters","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"B. Weber","14","0","1","0","0","3","4","0","4","4","0","0","0","2","0","-8","3","G","Played",TRUE,"2595229","briante-weber","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"U. Haslem","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2184","udonis-haslem","MIA","PHI","400889809",2016-10-21,TRUE,0,0,2017,"Pre-Season","L","Non-Playoff"
"R. Covington","15","2","7","0","3","1","1","1","1","2","0","1","1","0","0","9","5","F","Played",TRUE,"2490620","robert-covington","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"D. Saric","29","8","14","1","3","2","4","4","3","7","1","1","1","4","0","7","19","F","Played",TRUE,"3032978","dario-saric","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"J. Embiid","18","8","16","0","1","2","2","3","6","9","0","0","0","2","6","3","18","C","Played",TRUE,"3059318","joel-embiid","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"S. Rodriguez","26","5","10","2","4","1","1","0","3","3","4","0","0","4","3","4","13","G","Played",TRUE,"3025","sergio-rodriguez","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"G. Henderson","12","2","3","1","1","4","4","0","1","1","0","0","0","1","5","9","9","G","Played",TRUE,"3993","gerald-henderson","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"J. Grant","24","4","9","0","1","9","12","1","3","4","1","2","0","0","3","1","17","F","Played",TRUE,"2991070","jerami-grant","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"R. Holmes","17","2","6","0","0","2","2","1","2","3","0","3","0","0","6","0","6","F","Played",TRUE,"2993370","richaun-holmes","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"H. Thompson","23","2","4","0","1","2","2","0","0","0","0","1","0","1","4","-3","6","F","Played",TRUE,"6634","hollis-thompson","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"S. Long","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","C","Played",TRUE,"2581180","shawn-long","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"J. Okafor","8","1","1","0","0","2","4","0","1","1","1","0","1","1","1","-5","4","C","Played",TRUE,"3135048","jahlil-okafor","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"T.J. McConnell","22","3","9","1","1","0","0","1","4","5","3","0","0","0","1","-1","7","G","Played",TRUE,"2530530","tj-mcconnell","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"T. Luwawu-Cabarrot","15","1","3","1","2","1","2","0","4","4","0","0","0","1","3","3","4","G","Played",TRUE,"3893019","timothe-luwawu-cabarrot","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"N. Stauskas","31","2","8","1","2","0","0","0","1","1","3","1","0","0","3","-11","5","G","Played",TRUE,"2991042","nik-stauskas","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"J. Webb III","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3079021","james-webb-iii","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"A. Barber","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3059266","anthony-barber","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"B. Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2488911","brandon-paul","PHI","MIA","400889809",2016-10-21,FALSE,0,0,2017,"Pre-Season","W","Non-Playoff"
"D. Green","25","2","5","1","3","4","7","0","5","5","5","2","0","2","2","10","9","F","Played",TRUE,"6589","draymond-green","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"K. Durant","26","8","11","4","6","5","5","0","5","5","1","1","2","3","2","7","25","F","Played",TRUE,"3202","kevin-durant","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"Z. Pachulia","18","1","4","0","0","2","4","1","5","6","3","0","0","2","3","-2","4","C","Played",TRUE,"2016","zaza-pachulia","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"S. Curry","26","3","8","2","5","5","5","0","2","2","5","4","1","4","1","12","13","G","Played",TRUE,"3975","stephen-curry","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"K. Thompson","25","4","8","1","4","2","2","0","2","2","0","2","0","0","1","-6","11","G","Played",TRUE,"6475","klay-thompson","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"K. Looney","8","0","1","0","0","0","0","0","3","3","0","0","0","0","0","8","0","F","Played",TRUE,"3155535","kevon-looney","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"D. West","12","2","5","0","0","0","0","0","3","3","1","1","1","0","0","-14","4","F","Played",TRUE,"2177","david-west","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"J. McAdoo","11","1","4","1","1","2","2","1","0","1","0","1","0","0","2","12","5","F","Played",TRUE,"2594818","james-michael-mcadoo","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"P. McCaw","16","2","5","2","5","2","2","0","1","1","1","1","0","2","1","6","8","F","Played",TRUE,"3137730","patrick-mccaw","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"A. Varejao","4","0","1","0","0","0","0","3","2","5","0","0","0","0","2","1","0","C","Played",TRUE,"2419","anderson-varejao","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"J. McGee","7","1","1","0","0","3","4","0","4","4","0","0","1","2","0","-1","5","C","Played",TRUE,"3452","javale-mcgee","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"P. Pressey","8","0","3","0","2","0","0","0","0","0","2","0","0","2","1","-3","0","G","Played",TRUE,"2530722","phil-pressey","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"A. Iguodala","18","0","1","0","1","2","2","1","2","3","1","0","0","3","2","6","2","G","Played",TRUE,"2386","andre-iguodala","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"C. Jones","8","0","3","0","1","1","2","0","2","2","1","0","0","1","1","10","1","G","Played",TRUE,"6494","cameron-jones","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"S. Livingston","12","1","1","0","0","0","0","0","1","1","1","0","0","2","0","-6","2","G","Played",TRUE,"2393","shaun-livingston","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"I. Clark","17","6","9","4","7","0","0","1","1","2","1","0","1","0","1","0","16","G","Played",TRUE,"2489785","ian-clark","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"E. Cook","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3064430","elgin-cook","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"D. Jones","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3064559","damian-jones","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"E. Williams","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-RIGHT KNEE SURGERY",FALSE,"4294","elliot-williams","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"S. Wood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2488678","scott-wood","GS","SAC","400897108",2016-10-06,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"R. Gay","16","1","7","1","2","0","0","0","4","4","3","1","1","3","4","-6","3","F","Played",TRUE,"3005","rudy-gay","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"K. Koufos","13","2","2","0","0","1","2","2","2","4","0","0","0","1","3","-14","5","C","Played",TRUE,"3444","kosta-koufos","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"D. Cousins","21","8","11","2","4","2","2","0","6","6","2","4","1","3","4","8","20","C","Played",TRUE,"4258","demarcus-cousins","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"A. Afflalo","17","2","5","0","2","0","0","0","1","1","2","0","0","1","0","3","4","G","Played",TRUE,"3187","arron-afflalo","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"T. Lawson","21","3","4","1","1","0","0","0","1","1","3","2","0","2","1","-1","7","G","Played",TRUE,"4000","ty-lawson","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"A. Tolliver","21","3","6","1","3","0","0","2","2","4","2","1","0","0","0","10","7","F","Played",TRUE,"3276","anthony-tolliver","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"S. Labissiere","11","0","2","0","0","0","0","0","2","2","1","0","0","1","2","-13","0","F","Played",TRUE,"3936296","skal-labissiere","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"M. Barnes","21","4","12","3","5","1","2","2","6","8","4","4","0","1","3","0","12","F","Played",TRUE,"1765","matt-barnes","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"W. Cauley-Stein","20","0","3","0","0","2","4","1","1","2","0","2","0","1","4","6","2","C","Played",TRUE,"2991282","willie-cauley-stein","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"G. Papagiannis","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-5","0","C","Played",TRUE,"4017846","georgios-papagiannis","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"J. Farmar","10","1","3","0","1","2","2","0","2","2","2","1","0","3","2","-2","4","G","Played",TRUE,"3002","jordan-farmar","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"G. Temple","21","5","12","3","4","0","0","3","2","5","5","0","0","0","1","8","13","G","Played",TRUE,"4023","garrett-temple","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"L. Patterson","8","0","0","0","0","5","6","0","2","2","0","1","0","2","1","-9","5","G","Played",TRUE,"2488721","lamar-patterson","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"B. McLemore","24","5","13","0","3","0","0","0","1","1","0","1","0","1","0","1","10","G","Played",TRUE,"2578213","ben-mclemore","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"I. Cousins","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-12","0","G","Played",TRUE,"2990983","isaiah-cousins","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"M. Richardson","9","1","2","1","1","1","2","0","1","1","0","0","0","1","1","-14","4","G","Played",TRUE,"3934663","malachi-richardson","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"O. Casspi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3554","omri-casspi","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"D. Collison","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3973","darren-collison","SAC","GS","400897108",2016-10-06,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"S. Labissiere","16","0","0","0","0","0","0","0","4","4","1","2","2","3","2","-1","0","F","Played",TRUE,"3936296","skal-labissiere","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"D. Cousins","26","9","13","1","2","3","6","0","5","5","6","1","0","7","4","3","22","C","Played",TRUE,"4258","demarcus-cousins","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"W. Cauley-Stein","22","5","6","0","0","2","5","2","3","5","1","4","1","1","1","-1","12","C","Played",TRUE,"2991282","willie-cauley-stein","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"D. Collison","28","7","11","2","4","6","6","0","3","3","8","0","1","2","1","13","22","G","Played",TRUE,"3973","darren-collison","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"B. McLemore","29","2","6","0","1","4","4","0","4","4","1","1","0","2","3","-4","8","G","Played",TRUE,"2578213","ben-mclemore","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"A. Tolliver","10","1","1","1","1","2","2","0","5","5","2","1","0","1","0","0","5","F","Played",TRUE,"3276","anthony-tolliver","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"O. Casspi","22","7","10","2","3","0","0","1","2","3","1","0","0","2","2","-1","16","F","Played",TRUE,"3554","omri-casspi","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"K. Koufos","20","4","8","0","0","0","0","3","1","4","0","0","1","1","0","10","8","C","Played",TRUE,"3444","kosta-koufos","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"G. Papagiannis","5","0","1","0","0","0","0","1","1","2","0","0","0","1","1","-3","0","C","Played",TRUE,"4017846","georgios-papagiannis","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"J. Farmar","19","2","5","1","4","3","4","0","2","2","3","0","0","2","1","4","8","G","Played",TRUE,"3002","jordan-farmar","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"L. Patterson","12","4","6","2","3","4","4","0","1","1","1","2","0","0","1","-2","14","G","Played",TRUE,"2488721","lamar-patterson","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"I. Cousins","8","0","0","0","0","2","2","0","1","1","1","1","0","3","0","-3","2","G","Played",TRUE,"2990983","isaiah-cousins","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"M. Richardson","22","1","3","0","1","5","5","0","1","1","1","0","0","2","3","10","7","G","Played",TRUE,"3934663","malachi-richardson","SAC","WSH","400897109",2016-10-15,TRUE,1,0,2017,"Pre-Season","W","Non-Playoff"
"M. Morris","15","3","8","0","2","2","2","0","4","4","1","1","0","2","4","-3","8","F","Played",TRUE,"6461","markieff-morris","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"K. Oubre Jr.","27","6","13","1","4","2","2","1","2","3","1","2","0","0","1","-3","15","F","Played",TRUE,"3133603","kelly-oubre-jr","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"M. Gortat","9","2","3","0","0","0","0","2","2","4","0","1","1","0","0","-1","4","C","Played",TRUE,"2758","marcin-gortat","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"J. Wall","22","4","9","0","1","3","4","0","1","1","4","4","0","4","1","-1","11","G","Played",TRUE,"4237","john-wall","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"M. Thornton","25","5","11","3","7","0","0","1","0","1","3","1","0","2","3","0","13","G","Played",TRUE,"4017","marcus-thornton","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"J. O'Bryant III","19","4","6","0","0","2","2","0","2","2","2","3","0","1","4","2","10","F","Played",TRUE,"2581084","johnny-obryant-iii","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"D. Ochefu","18","3","5","0","0","0","0","1","3","4","0","4","0","1","3","-2","6","F","Played",TRUE,"2991050","daniel-ochefu","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"A. Nicholson","32","7","13","2","4","3","3","3","2","5","0","0","0","1","4","-3","19","F","Played",TRUE,"6614","andrew-nicholson","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"T. Burke","29","6","12","0","4","2","2","0","1","1","10","2","0","1","3","-5","14","G","Played",TRUE,"2579260","trey-burke","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"T. Satoransky","25","4","9","1","4","2","2","3","1","4","2","1","0","2","3","-4","11","G","Played",TRUE,"6621","tomas-satoransky","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"S. Mac","19","3","8","1","5","1","1","1","2","3","1","2","0","2","2","-5","8","G","Played",TRUE,"2594885","sheldon-mac","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"J. Eddie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2528803","jarell-eddie","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"D. House Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2991155","danuel-house-jr","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
"C. Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2326434","casper-ware","WSH","SAC","400897109",2016-10-15,FALSE,1,0,2017,"Pre-Season","L","Non-Playoff"
