"Shot","Description","Home","Quarter","Player_Id","Left","Top","Made","Game_Id"
"80"" ","Kevin Durant makes driving layup","away","4","3202","7.777777777777778","54.0",1,"401070749"
"81"" ","Kevin Durant makes 11-foot two point shot","away","4","3202","8.88888888888889","70.0",1,"401070749"
"82"" ","Kevin Durant makes 26-foot three point jumper","away","4","3202","31.11111111111111","72.0",1,"401070749"
"83"" ","Kevin Durant misses 27-foot three point jumper","away","4","3202","30.0","76.0",0,"401070749"
"84"" ","Draymond Green makes tip shot","away","4","6589","4.444444444444445","50.0",1,"401070749"
"85"" ","Kevin Durant makes two point shot","away","4","3202","5.555555555555555","50.0",1,"401070749"
"86"" ","Klay Thompson makes layup (Andre Iguodala assists)","away","4","6475","4.444444444444445","50.0",1,"401070749"
"87"" ","Kevin Durant makes 20-foot jumper","away","4","3202","24.444444444444443","32.0",1,"401070749"
"88"" ","Draymond Green makes 26-foot three point jumper (Kevin Durant assists)","away","4","6589","22.22222222222222","90.0",1,"401070749"
"89"" ","Alfonzo McKinnie makes 26-foot three point jumper (Draymond Green assists)","away","4","2530923","24.444444444444443","14.0",1,"401070749"
"90"" ","Kevin Durant makes 26-foot three point jumper","away","4","3202","26.666666666666668","18.0",1,"401070749"
"91"" ","Kevin Durant makes 29-foot three point shot","away","4","3202","26.666666666666668","92.0",1,"401070749"
"92"" ","Kevin Durant misses 36-foot three point jumper","away","4","3202","43.333333333333336","32.0",0,"401070749"
"93"" ","Stephen Curry makes 26-foot three point jumper","away","4","3975","26.666666666666668","18.0",1,"401070749"
"94"" ","Quinn Cook misses 26-foot three point jumper","away","4","2566745","33.33333333333333","54.0",0,"401070749"
"95"" ","Jonas Jerebko makes 27-foot three point jumper (Jacob Evans assists)","away","4","3998","27.77777777777778","84.0",1,"401070749"
"96"" ","Alfonzo McKinnie makes 22-foot pullup jump shot (Jacob Evans assists)","away","4","2530923","27.77777777777778","62.0",1,"401070749"
"97"" ","Jonas Jerebko misses 23-foot three point jumper","away","4","3998","7.777777777777778","96.0",0,"401070749"
"98"" ","Alfonzo McKinnie makes two point shot","away","4","2530923","4.444444444444445","50.0",1,"401070749"
"0"" class=""made"" ","Tim Hardaway Jr. makes 3-foot two point shot","home","1","2528210","92.44444444444444","46.0",1,"401070749"
"1"" class=""made"" ","Tim Hardaway Jr. makes 26-foot three point jumper (Noah Vonleh assists)","home","1","2528210","68.0","76.0",1,"401070749"
"2"" class=""made"" ","Frank Ntilikina makes 26-foot three point jumper","home","1","4230547","73.55555555555556","12.0",1,"401070749"
"3"" class=""missed"" ","Tim Hardaway Jr. misses 26-foot three point jumper","home","1","2528210","74.66666666666667","10.0",0,"401070749"
"4"" class=""missed"" ","Damian Jones blocks Tim Hardaway Jr. 's 2-foot driving layup","home","1","2528210","91.33333333333333","48.0",0,"401070749"
"5"" class=""made"" ","Noah Vonleh makes 7-foot hook shot","home","1","3078284","85.77777777777777","48.0",1,"401070749"
"6"" class=""missed"" ","Damian Jones blocks Frank Ntilikina's two point shot","home","1","4230547","92.44444444444444","50.0",0,"401070749"
"7"" class=""made"" ","Noah Vonleh makes 24-foot three point jumper (Tim Hardaway Jr. assists)","home","1","3078284","84.66666666666667","94.0",1,"401070749"
"8"" class=""made"" ","Tim Hardaway Jr. makes 29-foot three point jumper","home","1","2528210","61.333333333333336","57.99999999999999",1,"401070749"
"9"" class=""missed"" ","Frank Ntilikina misses 26-foot three point jumper","home","1","4230547","72.44444444444444","12.0",0,"401070749"
"10"" class=""missed"" ","Tim Hardaway Jr. misses 33-foot three point jumper","home","1","2528210","58.0","64.0",0,"401070749"
"11"" class=""missed"" ","Damyean Dotson misses 28-foot three point jumper","home","1","2991149","64.66666666666667","70.0",0,"401070749"
"12"" class=""missed"" ","Mitchell Robinson misses layup","home","1","4351852","91.33333333333333","50.0",0,"401070749"
"13"" class=""missed"" ","Frank Ntilikina misses 26-foot three point jumper","home","1","4230547","72.44444444444444","14.0",0,"401070749"
"14"" class=""missed"" ","Tim Hardaway Jr. misses 28-foot three point jumper","home","1","2528210","64.66666666666667","72.0",0,"401070749"
"15"" class=""missed"" ","Damyean Dotson misses layup","home","1","2991149","90.22222222222223","50.0",0,"401070749"
"16"" class=""missed"" ","Mario Hezonja misses two point shot","home","1","2995706","92.44444444444444","46.0",0,"401070749"
"17"" class=""missed"" ","Enes Kanter misses 10-foot two point shot","home","1","6447","90.22222222222223","70.0",0,"401070749"
"18"" class=""missed"" ","Andre Iguodala blocks Damyean Dotson 's 1-foot driving layup","home","1","2991149","92.44444444444444","52.0",0,"401070749"
"19"" class=""missed"" ","Mario Hezonja misses 24-foot three point jumper","home","1","2995706","89.11111111111111","4.0",0,"401070749"
"20"" class=""made"" ","Mario Hezonja makes two point shot","home","1","2995706","91.33333333333333","48.0",1,"401070749"
"22"" class=""missed"" ","Tim Hardaway Jr. misses 28-foot three point jumper","home","1","2528210","66.88888888888889","24.0",0,"401070749"
"23"" class=""made"" ","Lance Thomas makes jumper (Trey Burke assists)","home","1","6485","69.11111111111111","50.0",1,"401070749"
"24"" class=""missed"" ","Enes Kanter misses 7-foot two point shot","home","1","6447","85.77777777777777","48.0",0,"401070749"
"25"" class=""made"" ","Enes Kanter makes tip shot","home","1","6447","93.55555555555556","50.0",1,"401070749"
"26"" class=""made"" ","Trey Burke makes two point shot","home","1","2579260","91.33333333333333","50.0",1,"401070749"
"27"" class=""made"" ","Mario Hezonja makes 5-foot layup (Enes Kanter assists)","home","2","2995706","89.11111111111111","44.0",1,"401070749"
"28"" class=""missed"" ","Allonzo Trier misses driving layup","home","2","3907525","92.44444444444444","48.0",0,"401070749"
"29"" class=""missed"" ","Mario Hezonja misses 23-foot three point jumper","home","2","2995706","90.22222222222223","4.0",0,"401070749"
"30"" class=""made"" ","Enes Kanter makes driving dunk (Mario Hezonja assists)","home","2","6447","92.44444444444444","50.0",1,"401070749"
"31"" class=""made"" ","Mario Hezonja makes layup (Enes Kanter assists)","home","2","2995706","93.55555555555556","48.0",1,"401070749"
"32"" class=""missed"" ","Lance Thomas misses 24-foot three point jumper","home","2","6485","83.55555555555556","96.0",0,"401070749"
"33"" class=""missed"" ","Enes Kanter misses 5-foot hook shot","home","2","6447","91.33333333333333","57.99999999999999",0,"401070749"
"34"" class=""missed"" ","Allonzo Trier misses layup","home","2","3907525","92.44444444444444","44.0",0,"401070749"
"35"" class=""made"" ","Enes Kanter makes 2-foot dunk","home","2","6447","91.33333333333333","48.0",1,"401070749"
"36"" class=""missed"" ","Trey Burke misses layup","home","2","2579260","82.44444444444444","44.0",0,"401070749"
"37"" class=""missed"" ","Trey Burke misses 26-foot three point jumper","home","2","2579260","69.11111111111111","24.0",0,"401070749"
"38"" class=""missed"" ","Damyean Dotson misses 26-foot three point jumper","home","2","2991149","70.22222222222223","82.0",0,"401070749"
"39"" class=""made"" ","Frank Ntilikina makes 23-foot three point jumper (Tim Hardaway Jr. assists)","home","2","4230547","91.33333333333333","4.0",1,"401070749"
"40"" class=""missed"" ","Damyean Dotson misses three point jumper","home","2","2991149","92.44444444444444","6.0",0,"401070749"
"41"" class=""missed"" ","Tim Hardaway Jr. misses 29-foot three point jumper","home","2","2528210","62.44444444444444","66.0",0,"401070749"
"42"" class=""missed"" ","Damyean Dotson misses 25-foot three point jumper","home","2","2991149","78.0","8.0",0,"401070749"
"43"" class=""made"" ","Frank Ntilikina makes 12-foot two point shot","home","2","4230547","81.33333333333334","42.0",1,"401070749"
"44"" class=""missed"" ","Draymond Green blocks Tim Hardaway Jr. 's 5-foot driving layup","home","2","2528210","89.11111111111111","46.0",0,"401070749"
"49"" class=""made"" ","Damyean Dotson makes 26-foot three point jumper (Tim Hardaway Jr. assists)","home","2","2991149","81.33333333333334","4.0",1,"401070749"
"50"" class=""missed"" ","Tim Hardaway Jr. misses 26-foot three point jumper","home","2","2528210","69.11111111111111","78.0",0,"401070749"
"51"" class=""made"" ","Frank Ntilikina makes 26-foot three point jumper","home","2","4230547","69.11111111111111","78.0",1,"401070749"
"52"" class=""made"" ","Tim Hardaway Jr. makes 25-foot three pointer","home","2","2528210","69.11111111111111","72.0",1,"401070749"
"53"" class=""made"" ","Tim Hardaway Jr. makes 2-foot two point shot","home","2","2528210","91.33333333333333","48.0",1,"401070749"
"54"" class=""made"" ","Frank Ntilikina makes 11-foot two point shot","home","3","4230547","81.33333333333334","46.0",1,"401070749"
"57"" class=""made"" ","Tim Hardaway Jr. makes 15-foot pullup jump shot","home","3","2528210","76.88888888888889","44.0",1,"401070749"
"58"" class=""made"" ","Damyean Dotson makes 26-foot three point jumper (Frank Ntilikina assists)","home","3","2991149","65.77777777777777","66.0",1,"401070749"
"59"" class=""made"" ","Damyean Dotson makes 23-foot running pullup jump shot","home","3","2991149","70.22222222222223","70.0",1,"401070749"
"60"" class=""missed"" ","Frank Ntilikina misses 23-foot three point jumper","home","3","4230547","91.33333333333333","4.0",0,"401070749"
"63"" class=""missed"" ","Tim Hardaway Jr. misses 20-foot jumper","home","3","2528210","75.77777777777777","28.0",0,"401070749"
"64"" class=""made"" ","Mitchell Robinson makes two point shot","home","3","4351852","92.44444444444444","50.0",1,"401070749"
"65"" class=""made"" ","Frank Ntilikina makes layup (Noah Vonleh assists)","home","3","4230547","92.44444444444444","50.0",1,"401070749"
"66"" class=""made"" ","Tim Hardaway Jr. makes driving layup","home","3","2528210","91.33333333333333","52.0",1,"401070749"
"67"" class=""made"" ","Tim Hardaway Jr. makes dunk","home","3","2528210","92.44444444444444","52.0",1,"401070749"
"68"" class=""missed"" ","Tim Hardaway Jr. misses 19-foot two point shot","home","3","2528210","83.55555555555556","16.0",0,"401070749"
"69"" class=""made"" ","Mitchell Robinson makes dunk (Noah Vonleh assists)","home","3","4351852","92.44444444444444","50.0",1,"401070749"
"70"" class=""missed"" ","Noah Vonleh misses layup","home","3","3078284","91.33333333333333","52.0",0,"401070749"
"71"" class=""missed"" ","Trey Burke misses 25-foot three point jumper","home","3","2579260","66.88888888888889","64.0",0,"401070749"
"72"" class=""made"" ","Enes Kanter makes two point shot","home","3","6447","91.33333333333333","46.0",1,"401070749"
"73"" class=""missed"" ","Trey Burke misses 26-foot three point jumper","home","3","2579260","68.0","24.0",0,"401070749"
"74"" class=""missed"" ","Enes Kanter misses 3-foot hook shot","home","3","6447","90.22222222222223","46.0",0,"401070749"
"75"" class=""made"" ","Damyean Dotson makes two point shot (Trey Burke assists)","home","3","2991149","92.44444444444444","52.0",1,"401070749"
"76"" class=""missed"" ","Tim Hardaway Jr. misses 28-foot three point jumper","home","3","2528210","68.0","84.0",0,"401070749"
"77"" class=""made"" ","Tim Hardaway Jr. makes 29-foot three point jumper","home","3","2528210","72.44444444444444","94.0",1,"401070749"
"78"" class=""missed"" ","Mario Hezonja misses 26-foot three point jumper","home","3","2995706","83.55555555555556","96.0",0,"401070749"
"79"" class=""made"" ","Trey Burke makes 26-foot three point jumper (Lance Thomas assists)","home","3","2579260","66.88888888888889","72.0",1,"401070749"
"80"" class=""missed"" ","Lance Thomas misses 21-foot jumper","home","3","6485","71.33333333333333","36.0",0,"401070749"
"81"" class=""missed"" ","Trey Burke misses 27-foot three point jumper","home","3","2579260","66.88888888888889","74.0",0,"401070749"
"82"" class=""made"" ","Trey Burke makes 28-foot three point jumper (Mario Hezonja assists)","home","4","2579260","65.77777777777777","76.0",1,"401070749"
"83"" class=""missed"" ","Mario Hezonja misses 26-foot three point jumper","home","4","2995706","65.77777777777777","36.0",0,"401070749"
"86"" class=""made"" ","Trey Burke makes driving layup","home","4","2579260","91.33333333333333","42.0",1,"401070749"
"88"" class=""missed"" ","Andre Iguodala blocks Mario Hezonja 's 2-foot driving layup","home","4","2995706","91.33333333333333","52.0",0,"401070749"
"89"" class=""missed"" ","Enes Kanter misses jumper","home","4","6447","93.55555555555556","18.0",0,"401070749"
"90"" class=""missed"" ","Trey Burke misses 21-foot step back jumpshot","home","4","2579260","73.55555555555556","74.0",0,"401070749"
"91"" class=""made"" ","Trey Burke makes 25-foot three point jumper (Tim Hardaway Jr. assists)","home","4","2579260","76.88888888888889","90.0",1,"401070749"
"92"" class=""missed"" ","Lance Thomas misses 26-foot three point jumper","home","4","6485","69.11111111111111","76.0",0,"401070749"
"93"" class=""made"" ","Allonzo Trier makes 14-foot two point shot","home","4","3907525","80.22222222222223","34.0",1,"401070749"
"94"" class=""missed"" ","Trey Burke misses 13-foot two point shot","home","4","2579260","82.44444444444444","34.0",0,"401070749"
"95"" class=""missed"" ","Tim Hardaway Jr. misses 26-foot three point jumper","home","4","2528210","64.66666666666667","62.0",0,"401070749"
"96"" class=""missed"" ","Noah Vonleh misses 10-foot two point shot","home","4","3078284","84.66666666666667","62.0",0,"401070749"
"97"" class=""made"" ","Damyean Dotson makes 18-foot jumper (Frank Ntilikina assists)","home","4","2991149","75.77777777777777","32.0",1,"401070749"
"98"" class=""missed"" ","Frank Ntilikina misses 30-foot three point jumper","home","4","4230547","68.0","90.0",0,"401070749"
"99"" class=""made"" ","Mitchell Robinson makes dunk (Noah Vonleh assists)","home","4","4351852","91.33333333333333","50.0",1,"401070749"
"100"" class=""missed"" ","Jordan Bell blocks Mitchell Robinson 's 4-foot layup","home","4","4351852","89.11111111111111","52.0",0,"401070749"
"101"" class=""missed"" ","Damyean Dotson misses driving layup","home","4","2991149","89.11111111111111","46.0",0,"401070749"
"0"" ","Harrison Barnes misses 26-foot three point jumper","away","1","6578","21.11111111111111","6.0",0,"401070750"
"1"" ","Harrison Barnes misses 26-foot three point jumper","away","1","6578","31.11111111111111","68.0",0,"401070750"
"2"" ","Jalen Brunson misses 26-foot three point jumper","away","1","3934672","33.33333333333333","62.0",0,"401070750"
"3"" ","Luka Doncic misses 26-foot step back jumpshot","away","1","3945274","26.666666666666668","14.0",0,"401070750"
"4"" ","Wesley Matthews makes driving floating jump shot (DeAndre Jordan assists)","away","1","4032","8.88888888888889","50.0",1,"401070750"
"5"" ","Wesley Matthews misses 23-foot three point jumper","away","1","4032","3.3333333333333335","96.0",0,"401070750"
"6"" ","Luka Doncic misses driving floating jump shot","away","1","3945274","11.11111111111111","58.0",0,"401070750"
"7"" ","Jalen Brunson misses 18-foot pullup jump shot","away","1","3934672","22.22222222222222","32.0",0,"401070750"
"8"" ","Harrison Barnes misses 25-foot three point jumper","away","1","6578","32.22222222222222","60.0",0,"401070750"
"9"" ","Luka Doncic misses driving layup","away","1","3945274","4.444444444444445","48.0",0,"401070750"
"12"" ","Luka Doncic makes 13-foot pullup jump shot","away","1","3945274","17.77777777777778","64.0",1,"401070750"
"13"" ","Wesley Matthews makes 30-foot three pointer","away","1","4032","32.22222222222222","80.0",1,"401070750"
"14"" ","J.J. Barea makes driving layup","away","1","3055","4.444444444444445","48.0",1,"401070750"
"17"" ","Dwight Powell makes driving layup (J.J. Barea assists)","away","1","2531367","4.444444444444445","48.0",1,"401070750"
"18"" ","J.J. Barea misses two point shot","away","1","3055","6.666666666666667","54.0",0,"401070750"
"19"" ","Dwight Powell makes layup","away","1","2531367","6.666666666666667","48.0",1,"401070750"
"20"" ","J.J. Barea makes 10-foot driving floating jump shot","away","1","3055","14.444444444444443","40.0",1,"401070750"
"21"" ","Harrison Barnes makes 23-foot three point jumper (J.J. Barea assists)","away","1","6578","10.0","96.0",1,"401070750"
"22"" ","Serge Ibaka blocks J.J. Barea 's 3-foot driving layup","away","1","3055","5.555555555555555","43.99999999999999",0,"401070750"
"23"" ","Harrison Barnes misses two point shot","away","1","6578","4.444444444444445","42.00000000000001",0,"401070750"
"24"" ","Harrison Barnes makes 6-foot two point shot","away","1","6578","10.0","42.00000000000001",1,"401070750"
"26"" ","Serge Ibaka blocks Harrison Barnes's two point shot","away","1","6578","4.444444444444445","54.0",0,"401070750"
"27"" ","Harrison Barnes misses 26-foot three point pullup jump shot","away","1","6578","32.22222222222222","38.0",0,"401070750"
"30"" ","Harrison Barnes misses two point shot","away","2","6578","7.777777777777778","50.0",0,"401070750"
"31"" ","Harrison Barnes makes driving layup (J.J. Barea assists)","away","2","6578","4.444444444444445","46.0",1,"401070750"
"32"" ","J.J. Barea misses driving floating jump shot","away","2","3055","15.555555555555555","46.0",0,"401070750"
"33"" ","J.J. Barea makes jumper","away","2","3055","4.444444444444445","48.0",1,"401070750"
"34"" ","J.J. Barea misses driving layup","away","2","3055","7.777777777777778","43.99999999999999",0,"401070750"
"35"" ","Jalen Brunson misses driving floating jump shot","away","2","3934672","13.333333333333334","58.0",0,"401070750"
"36"" ","Wesley Matthews misses 27-foot step back jumpshot","away","2","4032","32.22222222222222","26.0",0,"401070750"
"37"" ","Luka Doncic makes 26-foot three point jumper (Maximilian Kleber assists)","away","2","3945274","24.444444444444443","14.0",1,"401070750"
"38"" ","Wesley Matthews makes two point shot","away","2","4032","4.444444444444445","28.0",1,"401070750"
"41"" ","Maximilian Kleber makes dunk (Wesley Matthews assists)","away","2","2960236","3.3333333333333335","50.0",1,"401070750"
"42"" ","Wesley Matthews makes layup (DeAndre Jordan assists)","away","2","4032","4.444444444444445","50.0",1,"401070750"
"43"" ","Kyle Lowry blocks Jalen Brunson 's 2-foot driving layup","away","2","3934672","5.555555555555555","46.0",0,"401070750"
"44"" ","Wesley Matthews makes two point shot (Luka Doncic assists)","away","2","4032","16.666666666666664","50.0",1,"401070750"
"45"" ","Wesley Matthews misses two point shot","away","2","4032","4.444444444444445","52.0",0,"401070750"
"46"" ","DeAndre Jordan makes dunk","away","2","3442","4.444444444444445","50.0",1,"401070750"
"47"" ","DeAndre Jordan makes 7-foot two point shot","away","2","3442","11.11111111111111","43.99999999999999",1,"401070750"
"48"" ","Maximilian Kleber misses 30-foot three point jumper","away","2","2960236","30.0","10.0",0,"401070750"
"49"" ","Maximilian Kleber makes 26-foot three point shot (Luka Doncic assists)","away","2","2960236","23.333333333333332","10.0",1,"401070750"
"50"" ","Luka Doncic makes three point jumper (Jalen Brunson assists)","away","2","3945274","4.444444444444445","96.0",1,"401070750"
"51"" ","Luka Doncic misses driving floating jump shot","away","2","3945274","21.11111111111111","46.0",0,"401070750"
"52"" ","Harrison Barnes makes driving layup (DeAndre Jordan assists)","away","2","6578","4.444444444444445","48.0",1,"401070750"
"55"" ","Dorian Finney-Smith misses three point jumper","away","2","2578185","5.555555555555555","2.0",0,"401070750"
"56"" ","Wesley Matthews makes 23-foot step back jumpshot (Jalen Brunson assists)","away","2","4032","3.3333333333333335","96.0",1,"401070750"
"57"" ","Jalen Brunson misses 27-foot three point jumper","away","3","3934672","33.33333333333333","64.0",0,"401070750"
"58"" ","Harrison Barnes misses 8-foot two point shot","away","3","6578","13.333333333333334","56.0",0,"401070750"
"59"" ","Harrison Barnes makes dunk (DeAndre Jordan assists)","away","3","6578","6.666666666666667","50.0",1,"401070750"
"60"" ","Jalen Brunson misses driving floating jump shot","away","3","3934672","8.88888888888889","60.0",0,"401070750"
"61"" ","DeAndre Jordan misses tip shot","away","3","3442","4.444444444444445","50.0",0,"401070750"
"62"" ","Harrison Barnes misses 17-foot pullup jump shot","away","3","6578","20.0","68.0",0,"401070750"
"63"" ","Luka Doncic makes 3-foot two point shot","away","3","3945274","7.777777777777778","52.0",1,"401070750"
"64"" ","Wesley Matthews misses 26-foot three point jumper","away","3","4032","24.444444444444443","88.0",0,"401070750"
"65"" ","Jalen Brunson makes 1-foot layup (Harrison Barnes assists)","away","3","3934672","5.555555555555555","48.0",1,"401070750"
"66"" ","Jalen Brunson makes step back jumpshot (Luka Doncic assists)","away","3","3934672","34.44444444444444","50.0",1,"401070750"
"69"" ","Luka Doncic makes 27-foot three point jumper (Harrison Barnes assists)","away","3","3945274","25.555555555555554","90.0",1,"401070750"
"70"" ","Luka Doncic makes 26-foot three pointer (DeAndre Jordan assists)","away","3","3945274","32.22222222222222","30.0",1,"401070750"
"71"" ","Jalen Brunson makes 27-foot running pullup jump shot","away","3","3934672","34.44444444444444","42.00000000000001",1,"401070750"
"74"" ","Danny Green blocks Dorian Finney-Smith 's 1-foot two point shot","away","3","2578185","5.555555555555555","48.0",0,"401070750"
"75"" ","Jalen Brunson misses driving layup","away","3","3934672","6.666666666666667","48.0",0,"401070750"
"76"" ","DeAndre Jordan makes tip shot","away","3","3442","4.444444444444445","50.0",1,"401070750"
"77"" ","Luka Doncic misses 28-foot step back jumpshot","away","3","3945274","32.22222222222222","72.0",0,"401070750"
"80"" ","J.J. Barea misses 25-foot three point jumper","away","3","3055","14.444444444444443","4.0",0,"401070750"
"81"" ","Dorian Finney-Smith makes 2-foot dunk","away","3","2578185","6.666666666666667","52.0",1,"401070750"
"86"" ","Harrison Barnes misses two point shot","away","3","6578","7.777777777777778","70.0",0,"401070750"
"87"" ","Dorian Finney-Smith misses tip shot","away","3","2578185","4.444444444444445","50.0",0,"401070750"
"88"" ","J.J. Barea misses driving floating jump shot","away","3","3055","12.222222222222221","58.0",0,"401070750"
"89"" ","Dorian Finney-Smith misses alley oop layup","away","4","2578185","4.444444444444445","48.0",0,"401070750"
"90"" ","Maximilian Kleber misses running pullup jump shot","away","4","2960236","24.444444444444443","14.0",0,"401070750"
"91"" ","J.J. Barea misses driving layup","away","4","3055","6.666666666666667","56.0",0,"401070750"
"92"" ","Kawhi Leonard blocks Wesley Matthews 's 27-foot three point jumper","away","4","4032","34.44444444444444","58.0",0,"401070750"
"93"" ","Harrison Barnes misses layup","away","4","6578","6.666666666666667","48.0",0,"401070750"
"96"" ","J.J. Barea misses 19-foot step back jumpshot","away","4","3055","22.22222222222222","28.0",0,"401070750"
"97"" ","DeAndre Jordan misses 21-foot jumper","away","4","3442","26.666666666666668","34.0",0,"401070750"
"98"" ","Wesley Matthews makes 8-foot two point shot","away","4","4032","6.666666666666667","34.0",1,"401070750"
"99"" ","DeAndre Jordan misses 3-foot hook shot","away","4","3442","7.777777777777778","46.0",0,"401070750"
"100"" ","Maximilian Kleber misses 4-foot two point shot","away","4","2960236","8.88888888888889","52.0",0,"401070750"
"101"" ","DeAndre Jordan misses tip shot","away","4","3442","4.444444444444445","50.0",0,"401070750"
"102"" ","DeAndre Jordan makes two point shot (Luka Doncic assists)","away","4","3442","6.666666666666667","50.0",1,"401070750"
"103"" ","Wesley Matthews makes two point shot (Jalen Brunson assists)","away","4","4032","5.555555555555555","52.0",1,"401070750"
"104"" ","Harrison Barnes misses 19-foot pullup jump shot","away","4","6578","25.555555555555554","52.0",0,"401070750"
"105"" ","DeAndre Jordan makes 2-foot layup (Harrison Barnes assists)","away","4","3442","6.666666666666667","52.0",1,"401070750"
"107"" ","Luka Doncic misses 14-foot pullup jump shot","away","4","3945274","20.0","42.00000000000001",0,"401070750"
"108"" ","Wesley Matthews makes three point jumper (Dorian Finney-Smith assists)","away","4","4032","33.33333333333333","50.0",1,"401070750"
"109"" ","Luka Doncic misses two point shot","away","4","3945274","6.666666666666667","54.0",0,"401070750"
"110"" ","DeAndre Jordan misses hook shot","away","4","3442","12.222222222222221","50.0",0,"401070750"
"111"" ","Maximilian Kleber misses 25-foot three point jumper","away","4","2960236","17.77777777777778","6.0",0,"401070750"
"112"" ","Wesley Matthews misses 26-foot three point pullup jump shot","away","4","4032","33.33333333333333","43.99999999999999",0,"401070750"
"113"" ","Luka Doncic makes finger roll layup","away","4","3945274","5.555555555555555","43.99999999999999",1,"401070750"
"114"" ","Jalen Brunson misses driving floating jump shot","away","4","3934672","20.0","42.00000000000001",0,"401070750"
"115"" ","Dorian Finney-Smith makes 29-foot three point jumper (Jalen Brunson assists)","away","4","2578185","32.22222222222222","82.0",1,"401070750"
"0"" class=""missed"" ","Kyle Lowry misses 26-foot three point jumper","home","1","3012","71.33333333333333","86.0",0,"401070750"
"1"" class=""missed"" ","Danny Green misses tip shot","home","1","3988","93.55555555555556","50.0",0,"401070750"
"4"" class=""made"" ","Jonas Valanciunas makes 16-foot two point shot","home","1","6477","92.44444444444444","18.0",1,"401070750"
"5"" class=""missed"" ","Pascal Siakam misses 28-foot three point jumper","home","1","3149673","65.77777777777777","76.0",0,"401070750"
"6"" class=""made"" ","Danny Green makes 26-foot three point jumper (Kawhi Leonard assists)","home","1","3988","71.33333333333333","18.0",1,"401070750"
"7"" class=""missed"" ","Jonas Valanciunas misses 13-foot two point shot","home","1","6477","80.22222222222223","42.0",0,"401070750"
"8"" class=""missed"" ","Kawhi Leonard misses 14-foot two point shot","home","1","6450","78.0","54.0",0,"401070750"
"9"" class=""made"" ","Danny Green makes three point jumper (Kawhi Leonard assists)","home","1","3988","92.44444444444444","96.0",1,"401070750"
"10"" class=""made"" ","Kawhi Leonard makes 15-foot pullup jump shot (Kyle Lowry assists)","home","1","6450","91.33333333333333","20.0",1,"401070750"
"11"" class=""missed"" ","Kyle Lowry misses 28-foot three point shot","home","1","3012","68.0","20.0",0,"401070750"
"12"" class=""made"" ","Pascal Siakam makes two point shot (Kyle Lowry assists)","home","1","3149673","92.44444444444444","48.0",1,"401070750"
"15"" class=""made"" ","Jonas Valanciunas makes 1-foot dunk (Kyle Lowry assists)","home","1","6477","92.44444444444444","48.0",1,"401070750"
"16"" class=""missed"" ","Kawhi Leonard misses running pullup jump shot","home","1","6450","63.55555555555556","44.0",0,"401070750"
"17"" class=""missed"" ","Danny Green misses 26-foot three point jumper","home","1","3988","66.88888888888889","72.0",0,"401070750"
"18"" class=""made"" ","Pascal Siakam makes driving layup","home","1","3149673","92.44444444444444","52.0",1,"401070750"
"19"" class=""made"" ","Kawhi Leonard makes 10-foot two point shot","home","1","6450","84.66666666666667","36.0",1,"401070750"
"20"" class=""made"" ","Kyle Lowry makes 2-foot layup (Pascal Siakam assists)","home","1","3012","91.33333333333333","48.0",1,"401070750"
"24"" class=""made"" ","Serge Ibaka makes layup (Kyle Lowry assists)","home","1","3439","90.22222222222223","48.0",1,"401070750"
"25"" class=""missed"" ","Malachi Richardson misses 27-foot three point jumper","home","1","3934663","71.33333333333333","12.0",0,"401070750"
"26"" class=""made"" ","Danny Green makes three point jumper (Pascal Siakam assists)","home","1","3988","93.55555555555556","96.0",1,"401070750"
"29"" class=""made"" ","Serge Ibaka makes 3-foot two point shot (Kyle Lowry assists)","home","1","3439","91.33333333333333","54.0",1,"401070750"
"31"" class=""made"" ","CJ Miles makes three point jumper (Serge Ibaka assists)","home","1","2778","93.55555555555556","96.0",1,"401070750"
"32"" class=""missed"" ","Serge Ibaka misses 12-foot two point shot","home","1","3439","88.0","28.0",0,"401070750"
"33"" class=""missed"" ","Lorenzo Brown misses running pullup jump shot","home","1","2528787","63.55555555555556","56.00000000000001",0,"401070750"
"34"" class=""missed"" ","Serge Ibaka misses 11-foot two point shot","home","2","3439","81.33333333333334","42.0",0,"401070750"
"35"" class=""made"" ","CJ Miles makes 24-foot three point shot (Kawhi Leonard assists)","home","2","2778","92.44444444444444","2.0",1,"401070750"
"36"" class=""made"" ","Kawhi Leonard makes 18-foot jumper","home","2","6450","83.55555555555556","18.0",1,"401070750"
"37"" class=""missed"" ","Lorenzo Brown misses driving floating jump shot","home","2","2528787","86.88888888888889","48.0",0,"401070750"
"38"" class=""missed"" ","Maximilian Kleber blocks CJ Miles 's 3-foot two point shot","home","2","2778","90.22222222222223","52.0",0,"401070750"
"39"" class=""missed"" ","Serge Ibaka misses 25-foot three point jumper","home","2","3439","76.88888888888889","92.0",0,"401070750"
"40"" class=""missed"" ","Serge Ibaka misses two point shot","home","2","3439","89.11111111111111","50.0",0,"401070750"
"41"" class=""made"" ","CJ Miles makes 2-foot dunk","home","2","2778","91.33333333333333","48.0",1,"401070750"
"42"" class=""made"" ","Kawhi Leonard makes 12-foot pullup jump shot","home","2","6450","82.44444444444444","38.0",1,"401070750"
"43"" class=""missed"" ","Kawhi Leonard misses 8-foot two point shot","home","2","6450","85.77777777777777","46.0",0,"401070750"
