"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"G. Niang","7","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","F","Played",TRUE,"2990969","georges-niang","UTAH","DAL","401070841",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Exum","11","2","3","1","2","4","4","1","0","1","2","0","1","0","4","10","9","G","Played",TRUE,"3102528","dante-exum","UTAH","DAL","401070841",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Burks","15","6","10","4","5","2","2","0","0","0","0","0","1","0","2","6","18","G","Played",TRUE,"6429","alec-burks","UTAH","DAL","401070841",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Sefolosha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3028","thabo-sefolosha","UTAH","DAL","401070841",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Allen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3135045","grayson-allen","UTAH","DAL","401070841",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"H. Barnes","36","4","13","2","5","4","4","1","4","5","0","0","0","5","2","-16","14","F","Played",TRUE,"6578","harrison-barnes","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Jordan","31","2","5","0","0","7","8","1","11","12","3","1","2","4","5","-15","11","C","Played",TRUE,"3442","deandre-jordan","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Doncic","35","7","14","3","4","7","7","1","5","6","2","0","0","5","3","-16","24","G","Played",TRUE,"3945274","luka-doncic","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Smith Jr.","24","3","6","2","2","2","3","2","2","4","1","0","0","4","4","-17","10","G","Played",TRUE,"4065697","dennis-smith-jr","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"W. Matthews","34","4","10","0","3","5","6","1","5","6","4","1","0","0","2","-22","13","G","Played",TRUE,"4032","wesley-matthews","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Finney-Smith","19","0","3","0","3","0","0","2","3","5","0","0","0","1","3","0","0","F","Played",TRUE,"2578185","dorian-finney-smith","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Kleber","14","1","4","0","2","0","0","1","2","3","0","0","1","0","1","1","2","F","Played",TRUE,"2960236","maxi-kleber","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Powell","11","1","2","0","0","4","5","1","1","2","1","0","1","0","2","0","6","C","Played",TRUE,"2531367","dwight-powell","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Mejri","4","0","1","0","0","0","0","1","2","3","0","0","0","1","3","0","0","C","Played",TRUE,"2968458","salah-mejri","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Brunson","16","5","7","1","2","0","0","1","1","2","2","1","0","2","0","9","11","G","Played",TRUE,"3934672","jalen-brunson","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J.J. Barea","16","2","8","0","3","7","7","0","1","1","1","0","0","2","2","1","11","G","Played",TRUE,"3055","jj-barea","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Broekhoff","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2489693","ryan-broekhoff","DAL","UTAH","401070841",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"N. Bjelica","19","0","5","0","2","0","0","0","1","1","3","4","1","1","4","1","0","F","Played",TRUE,"4269","nemanja-bjelica","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"W. Cauley-Stein","33","10","15","0","0","4","5","0","8","8","4","1","1","1","2","-1","24","C","Played",TRUE,"2991282","willie-cauley-stein","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Fox","36","8","15","2","4","2","4","0","1","1","4","0","0","5","4","-5","20","G","Played",TRUE,"4066259","deaaron-fox","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Shumpert","29","2","4","1","3","1","2","0","2","2","6","2","0","1","4","2","6","G","Played",TRUE,"6468","iman-shumpert","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Hield","36","9","22","3","9","3","3","0","4","4","3","1","1","1","1","-3","24","G","Played",TRUE,"2990984","buddy-hield","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Bagley III","25","5","8","1","1","2","2","1","2","3","0","0","1","2","2","-8","13","F","Played",TRUE,"4277848","marvin-bagley-iii","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Williams","14","3","3","0","0","1","2","1","2","3","2","0","0","0","2","4","7","F","Played",TRUE,"3078286","troy-williams","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Jackson","8","0","0","0","0","0","0","1","0","1","1","1","0","1","2","-11","0","F","Played",TRUE,"3138156","justin-jackson","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Koufos","14","1","6","0","0","0","0","2","2","4","0","1","0","2","2","-8","2","C","Played",TRUE,"3444","kosta-koufos","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Bogdanovic","18","3","7","1","3","0","0","0","2","2","1","0","0","0","2","-12","7","G","Played",TRUE,"3037789","bogdan-bogdanovic","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"F. Mason III","7","1","3","0","1","0","0","1","1","2","3","0","1","1","1","-4","2","G","Played",TRUE,"3059315","frank-mason-iii","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"H. Giles III","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4065649","harry-giles-iii","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"Y. Ferrell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2991018","yogi-ferrell","SAC","TOR","401070842",2018-11-07,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Siakam","35","8","11","0","2","5","5","1","2","3","1","2","0","1","3","0","21","F","Played",TRUE,"3149673","pascal-siakam","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Green","31","2","10","2","8","0","0","1","4","5","2","1","0","5","1","11","6","F","Played",TRUE,"3988","danny-green","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Leonard","31","7","17","2","5","9","9","2","9","11","2","0","0","5","0","0","25","F","Played",TRUE,"6450","kawhi-leonard","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Ibaka","28","6","10","2","3","0","0","3","11","14","0","0","3","3","4","5","14","C","Played",TRUE,"3439","serge-ibaka","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Lowry","35","6","13","2","8","2","3","1","1","2","8","3","0","4","3","8","16","G","Played",TRUE,"3012","kyle-lowry","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"O. Anunoby","24","5","9","1","3","0","0","3","4","7","0","1","0","0","3","13","11","F","Played",TRUE,"3934719","og-anunoby","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Valanciunas","20","4","7","0","0","3","4","2","8","10","1","0","1","1","3","4","11","C","Played",TRUE,"6477","jonas-valanciunas","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"F. VanVleet","21","3","9","2","6","0","0","0","1","1","2","2","0","0","3","3","8","G","Played",TRUE,"2991230","fred-vanvleet","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Wright","13","0","3","0","1","2","2","0","0","0","1","1","0","1","0","3","2","G","Played",TRUE,"3064447","delon-wright","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Richardson","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","G","Played",TRUE,"3934663","malachi-richardson","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Monroe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4260","greg-monroe","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Brown","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2528787","lorenzo-brown","TOR","SAC","401070842",2018-11-07,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. James","39","10","21","3","9","1","2","1","10","11","9","0","2","3","1","3","24","F","Played",TRUE,"1966","lebron-james","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Kuzma","33","8","15","4","7","1","2","0","2","2","1","1","0","2","2","3","21","F","Played",TRUE,"3134907","kyle-kuzma","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Ingram","35","8","14","2","3","2","2","1","4","5","6","1","2","3","2","-2","20","F","Played",TRUE,"3913176","brandon-ingram","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. McGee","25","8","10","0","0","0","0","2","2","4","0","0","0","0","1","-2","16","C","Played",TRUE,"3452","javale-mcgee","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Ball","21","1","6","0","3","1","2","1","4","5","6","3","0","3","2","-8","3","G","Played",TRUE,"4066421","lonzo-ball","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Chandler","23","1","4","0","0","0","0","4","4","8","0","0","0","1","3","6","2","C","Played",TRUE,"984","tyson-chandler","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Rondo","27","1","7","0","1","0","0","2","4","6","10","0","0","3","0","10","2","G","Played",TRUE,"3026","rajon-rondo","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Caldwell-Pope","13","2","4","1","3","0","0","0","1","1","0","0","0","0","1","1","5","G","Played",TRUE,"2581018","kentavious-caldwell-pope","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Hart","21","5","7","5","7","6","6","1","3","4","0","1","0","1","2","11","21","G","Played",TRUE,"3062679","josh-hart","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Stephenson","4","0","3","0","1","0","0","0","1","1","0","0","0","0","0","-2","0","G","Played",TRUE,"4244","lance-stephenson","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Beasley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3418","michael-beasley","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"I. Zubac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4017837","ivica-zubac","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Mykhailiuk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3133602","svi-mykhailiuk","LAL","MIN","401070843",2018-11-07,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Butler","43","9","18","5","8","1","1","2","3","5","5","3","1","0","2","-2","24","F","Played",TRUE,"6430","jimmy-butler","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Wiggins","41","8","14","3","7","0","0","1","3","4","5","3","1","1","3","6","19","F","Played",TRUE,"3059319","andrew-wiggins","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Gibson","37","6","14","3","5","1","2","4","7","11","3","3","0","0","3","12","16","C","Played",TRUE,"3986","taj-gibson","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Towns","39","5","16","1","6","2","2","2","7","9","1","1","3","6","3","1","13","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Rose","37","11","17","7","9","2","2","1","2","3","5","0","0","4","1","11","31","G","Played",TRUE,"3456","derrick-rose","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Tolliver","10","1","2","1","2","0","0","0","1","1","0","0","0","1","1","-14","3","F","Played",TRUE,"3276","anthony-tolliver","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Dieng","9","1","5","0","2","2","2","1","3","4","0","0","0","1","2","-5","4","C","Played",TRUE,"2534781","gorgui-dieng","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Jones","12","0","2","0","0","0","0","0","1","1","3","0","0","1","1","-17","0","G","Played",TRUE,"3135046","tyus-jones","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Okogie","12","0","3","0","1","0","0","0","2","2","0","0","0","1","1","-12","0","G","Played",TRUE,"4065663","josh-okogie","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Deng","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2429","luol-deng","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Bates-Diop","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3136779","keita-bates-diop","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C.J. Williams","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2325499","cj-williams","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Nunnally","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2326411","james-nunnally","MIN","LAL","401070843",2018-11-07,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Grant","34","3","5","1","3","4","4","0","6","6","2","0","0","1","4","25","11","F","Played",TRUE,"2991070","jerami-grant","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Ferguson","30","5","10","4","9","0","0","1","3","4","0","1","1","2","4","24","14","F","Played",TRUE,"4230546","terrance-ferguson","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Adams","32","7","12","0","0","5","9","6","4","10","4","1","0","1","2","22","19","C","Played",TRUE,"2991235","steven-adams","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Schroder","34","6","12","0","3","2","2","1","5","6","5","1","0","6","1","22","14","G","Played",TRUE,"3032979","dennis-schroder","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P. George","35","7","21","3","11","3","5","1","10","11","6","6","0","1","1","35","20","G","Played",TRUE,"4251","paul-george","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P. Patterson","13","1","3","1","3","0","0","0","2","2","0","0","0","1","1","-4","3","F","Played",TRUE,"4264","patrick-patterson","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Nader","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","-3","0","F","Played",TRUE,"2595435","abdel-nader","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Noel","16","0","1","0","0","2","2","1","4","5","0","0","3","0","2","-4","2","C","Played",TRUE,"2991280","nerlens-noel","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Luwawu-Cabarrot","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","G","Played",TRUE,"3893019","timothe-luwawu-cabarrot","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"H. Diallo","12","2","4","0","1","1","2","2","2","4","0","0","0","1","1","-15","5","G","Played",TRUE,"4080610","hamidou-diallo","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Felton","13","5","9","0","3","0","0","0","0","0","1","0","0","0","0","-1","10","G","Played",TRUE,"2753","raymond-felton","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Abrines","19","0","3","0","3","0","0","1","3","4","0","1","0","1","0","-8","0","G","Played",TRUE,"2995702","alex-abrines","OKC","HOU","401070844",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P.J. Tucker","33","4","6","3","5","2","2","1","2","3","2","0","0","2","4","-4","13","F","Played",TRUE,"3033","pj-tucker","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Ennis III","24","2","7","1","3","1","1","3","0","3","0","0","0","0","5","-6","6","F","Played",TRUE,"2579321","james-ennis-iii","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Capela","34","8","12","0","0","1","2","3","4","7","3","1","1","1","4","-12","17","C","Played",TRUE,"3102529","clint-capela","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Paul","36","4","11","0","4","2","2","0","2","2","5","6","0","5","3","-7","10","G","Played",TRUE,"2779","chris-paul","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Harden","38","7","19","4","12","1","3","1","7","8","5","2","1","5","3","-13","19","G","Played",TRUE,"3992","james-harden","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Anthony","20","1","11","0","6","0","0","1","4","5","0","0","0","1","2","-22","2","F","Played",TRUE,"1975","carmelo-anthony","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Clark","27","1","6","1","6","0","0","1","3","4","0","0","1","0","0","-18","3","F","Played",TRUE,"3132042","gary-clark","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Chriss","6","1","3","0","1","0","0","1","1","2","1","0","0","0","0","4","2","F","Played",TRUE,"3907487","marquese-chriss","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Hartenstein","6","0","1","0","0","0","0","1","2","3","0","0","0","1","2","-1","0","C","Played",TRUE,"4222252","isaiah-hartenstein","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Green","16","3","6","2","5","0","0","0","2","2","0","0","0","1","3","-11","8","G","Played",TRUE,"2761","gerald-green","HOU","OKC","401070844",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Canaan","42","3","14","1","8","0","0","0","5","5","6","2","0","1","4","-1","7","F","Played",TRUE,"4412182","isaiah-canaan","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"T. Ariza","42","3","7","3","7","2","2","0","9","9","6","0","1","1","2","-6","11","F","Played",TRUE,"2426","trevor-ariza","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"T.J. Warren","42","9","17","3","4","8","8","1","6","7","1","1","1","0","2","1","29","F","Played",TRUE,"2982334","tj-warren","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"D. Ayton","38","6","10","0","0","2","4","2","8","10","1","0","1","2","1","-11","14","C","Played",TRUE,"4278129","deandre-ayton","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"D. Booker","43","15","30","4","13","4","5","0","3","3","9","3","0","6","3","-2","38","G","Played",TRUE,"3136193","devin-booker","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"I. Canaan","42","3","14","1","8","0","0","0","5","5","6","2","0","1","4","-9","7","G","Played",TRUE,"2490589","isaiah-canaan","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"R. Anderson","15","0","1","0","1","0","0","0","2","2","1","1","0","0","3","-9","0","F","Played",TRUE,"3412","ryan-anderson","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"M. Bridges","13","1","5","0","1","0","0","0","0","0","0","2","0","0","0","-3","2","F","Played",TRUE,"3147657","mikal-bridges","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"R. Holmes","15","1","3","0","0","0","0","1","2","3","0","1","1","2","4","4","2","C","Played",TRUE,"2993370","richaun-holmes","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"J. Jackson","5","1","1","0","0","0","0","0","2","2","0","0","2","2","2","0","2","G","Played",TRUE,"4066297","josh-jackson","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"E. Okobo","11","2","5","0","1","0","0","0","1","1","1","0","0","1","2","0","4","G","Played",TRUE,"4230550","elie-okobo","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"D. Bender","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4011991","dragan-bender","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"J. Crawford","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"165","jamal-crawford","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"T. Daniels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2489530","troy-daniels","PHX","BOS","401070845",2018-11-08,TRUE,0,1,2019,"Regular-Season","L","Non-Playoff"
"G. Hayward","25","3","8","2","5","0","0","0","4","4","2","0","0","0","1","0","8","F","Played",TRUE,"4249","gordon-hayward","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"J. Tatum","30","1","7","0","1","2","2","4","4","8","2","1","0","1","2","15","4","F","Played",TRUE,"4065648","jayson-tatum","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"A. Horford","33","3","7","1","2","0","1","2","4","6","3","0","4","2","0","14","7","C","Played",TRUE,"3213","al-horford","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"K. Irving","43","13","28","6","13","7","7","2","5","7","6","3","1","3","5","7","39","G","Played",TRUE,"6442","kyrie-irving","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"J. Brown","39","6","13","1","3","4","6","1","5","6","1","0","0","2","2","8","17","G","Played",TRUE,"3917376","jaylen-brown","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"S. Ojeleye","7","1","2","0","1","1","1","0","1","1","0","0","1","0","0","2","3","F","Played",TRUE,"3056602","semi-ojeleye","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"G. Yabusele","5","0","1","0","0","0","0","1","1","2","1","0","0","1","1","-1","0","F","Played",TRUE,"4017844","guerschon-yabusele","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"M. Morris Sr.","28","7","13","2","5","1","2","1","7","8","3","0","0","2","3","9","17","F","Played",TRUE,"6462","marcus-morris-sr","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"A. Baynes","8","1","6","0","1","2","2","4","0","4","0","0","0","1","0","-11","4","C","Played",TRUE,"2968439","aron-baynes","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"M. Smart","27","1","4","1","3","4","6","0","4","4","2","2","0","3","3","-2","7","G","Played",TRUE,"2990992","marcus-smart","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"T. Rozier","21","3","8","1","3","3","4","2","4","6","1","0","0","1","1","-6","10","G","Played",TRUE,"3074752","terry-rozier","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"R. Williams III","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4066211","robert-williams-iii","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"B. Wanamaker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6507","brad-wanamaker","BOS","PHX","401070845",2018-11-08,FALSE,0,1,2019,"Regular-Season","W","Non-Playoff"
"A. Aminu","26","3","4","2","2","3","3","1","7","8","0","1","1","0","1","13","11","F","Played",TRUE,"4248","al-farouq-aminu","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
