"Player_Id","Player_Id_Str","Player","Position","Short_Name","Team_Id","Team","Salary","Season"
"3438","george-hill","George Hill","PG","MIL","milwaukee-bucks","Milwaukee Bucks","9133907",2020
"2993874","kyle-anderson","Kyle Anderson","F","MEM","memphis-grizzlies","Memphis Grizzlies","9073050",2020
"3986","taj-gibson","Taj Gibson","F","NY","new-york-knicks","New York Knicks","9000000",2020
"4279888","ja-morant","Ja Morant","PG","MEM","memphis-grizzlies","Memphis Grizzlies","8730240",2020
"4066421","lonzo-ball","Lonzo Ball","PG","NO","new-orleans-pelicans","New Orleans Pelicans","8719320",2020
"6460","e'twaun-moore","E'Twaun Moore","SG","NO","new-orleans-pelicans","New Orleans Pelicans","8664928",2020
"4277848","marvin-bagley-iii","Marvin Bagley III","F","SAC","sacramento-kings","Sacramento Kings","8556120",2020
"3037789","bogdan-bogdanovic","Bogdan Bogdanovic","SG","SAC","sacramento-kings","Sacramento Kings","8529386",2020
"3033","p.j.-tucker","P.J. Tucker","PF","HOU","houston-rockets","Houston Rockets","8349039",2020
"2778","c.j.-miles","C.J. Miles","SG","WSH","washington-wizards","Washington Wizards","8333333",2020
"3113587","cristiano-felicio","Cristiano Felicio","PF","CHI","chicago-bulls","Chicago Bulls","8156500",2020
"3907387","ben-simmons","Ben Simmons","F","PHI","philadelphia-76ers","Philadelphia 76ers","8113930",2020
"2581018","kentavious-caldwell-pope","Kentavious Caldwell-Pope","SG","LAL","los-angeles-lakers","Los Angeles Lakers","8089282",2020
"3934723","thomas-bryant","Thomas Bryant","C","WSH","washington-wizards","Washington Wizards","8000000",2020
"2583639","elfrid-payton","Elfrid Payton","PG","NY","new-york-knicks","New York Knicks","8000000",2020
"2799","lou-williams","Lou Williams","G","LAC","la-clippers","LA Clippers","8000000",2020
"3981","wayne-ellington","Wayne Ellington","SG","NY","new-york-knicks","New York Knicks","8000000",2020
"2960236","maxi-kleber","Maxi Kleber","PF","DAL","dallas-mavericks","Dallas Mavericks","8000000",2020
"4395625","rj-barrett","RJ Barrett","SG","NY","new-york-knicks","New York Knicks","7839960",2020
"4065648","jayson-tatum","Jayson Tatum","F","BOS","boston-celtics","Boston Celtics","7830000",2020
"6581","jae-crowder","Jae Crowder","SF","MEM","memphis-grizzlies","Memphis Grizzlies","7815533",2020
"3945274","luka-doncic","Luka Doncic","PG","DAL","dallas-mavericks","Dallas Mavericks","7683360",2020
"2528794","joe-harris","Joe Harris","SG","BKN","brooklyn-nets","Brooklyn Nets","7666667",2020
"3413","darrell-arthur","Darrell Arthur","F","PHX","phoenix-suns","Phoenix Suns","7464912",2020
"2326307","seth-curry","Seth Curry","G","DAL","dallas-mavericks","Dallas Mavericks","7461380",2020
"2530572","langston-galloway","Langston Galloway","SG","DET","detroit-pistons","Detroit Pistons","7333333",2020
"2528588","doug-mcdermott","Doug McDermott","F","IND","indiana-pacers","Indiana Pacers","7333333",2020
"3456","derrick-rose","Derrick Rose","PG","DET","detroit-pistons","Detroit Pistons","7317073",2020
"3913176","brandon-ingram","Brandon Ingram","SF","NO","new-orleans-pelicans","New Orleans Pelicans","7265485",2020
"3415","d.j.-augustin","D.J. Augustin","G","ORL","orlando-magic","Orlando Magic","7250000",2020
"6485","lance-thomas","Lance Thomas","F","BKN","brooklyn-nets","Brooklyn Nets","7119650",2020
"4065732","de'andre-hunter","De'Andre Hunter","SF","ATL","atlanta-hawks","Atlanta Hawks","7068360",2020
"4066297","josh-jackson","Josh Jackson","SF","MEM","memphis-grizzlies","Memphis Grizzlies","7059480",2020
"6426","davis-bertans","Davis Bertans","SF","WSH","washington-wizards","Washington Wizards","7000000",2020
"6610","darius-miller","Darius Miller","SF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","7000000",2020
"2767","ersan-ilyasova","Ersan Ilyasova","F","MIL","milwaukee-bucks","Milwaukee Bucks","7000000",2020
"4277961","jaren-jackson-jr.","Jaren Jackson Jr.","PF","MEM","memphis-grizzlies","Memphis Grizzlies","6927480",2020
"4269","nemanja-bjelica","Nemanja Bjelica","F","SAC","sacramento-kings","Sacramento Kings","6825000",2020
"3917376","jaylen-brown","Jaylen Brown","G","BOS","boston-celtics","Boston Celtics","6534829",2020
"3056600","jabari-parker","Jabari Parker","F","SAC","sacramento-kings","Sacramento Kings","6500000",2020
"4017837","ivica-zubac","Ivica Zubac","C","LAC","la-clippers","LA Clippers","6481482",2020
"4396907","darius-garland","Darius Garland","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","6400920",2020
"4066259","de'aaron-fox","De'Aaron Fox","G","SAC","sacramento-kings","Sacramento Kings","6392760",2020
"4192","milos-teodosic","Milos Teodosic","G","LAC","la-clippers","LA Clippers","6300000",2020
"4277905","trae-young","Trae Young","PG","ATL","atlanta-hawks","Atlanta Hawks","6273000",2020
"4247","wesley-johnson","Wesley Johnson","F","WSH","washington-wizards","Washington Wizards","6134520",2020
"4305","ish-smith","Ish Smith","PG","WSH","washington-wizards","Washington Wizards","6000000",2020
"2991055","montrezl-harrell","Montrezl Harrell","PF","LAC","la-clippers","LA Clippers","6000000",2020
"3190","marco-belinelli","Marco Belinelli","G","SA","san-antonio-spurs","San Antonio Spurs","5846154",2020
"4277928","jarrett-culver","Jarrett Culver","SG","MIN","minnesota-timberwolves","Minnesota Timberwolves","5813640",2020
"4065654","jonathan-isaac","Jonathan Isaac","PF","ORL","orlando-magic","Orlando Magic","5806440",2020
"2581177","rodney-hood","Rodney Hood","SG","POR","portland-trail-blazers","Portland Trail Blazers","5718000",2020
"2579466","jonathon-simmons","Jonathon Simmons","G","WSH","washington-wizards","Washington Wizards","5700000",2020
"4277919","mo-bamba","Mo Bamba","C","ORL","orlando-magic","Orlando Magic","5697600",2020
"3136196","trey-lyles","Trey Lyles","PF","SA","san-antonio-spurs","San Antonio Spurs","5500000",2020
"2995702","alex-abrines","Alex Abrines","G","OKC","oklahoma-city-thunder","Oklahoma City Thunder","5455236",2020
"2968439","aron-baynes","Aron Baynes","C","PHX","phoenix-suns","Phoenix Suns","5453280",2020
"3232","jason-smith","Jason Smith","F","NO","new-orleans-pelicans","New Orleans Pelicans","5450000",2020
"2991139","kris-dunn","Kris Dunn","PG","CHI","chicago-bulls","Chicago Bulls","5348007",2020
"4395651","coby-white","Coby White","PG","CHI","chicago-bulls","Chicago Bulls","5307120",2020
"4066336","lauri-markkanen","Lauri Markkanen","F","CHI","chicago-bulls","Chicago Bulls","5300400",2020
"3410","alexis-ajinca","Alexis Ajinca","C","LAC","la-clippers","LA Clippers","5285394",2020
"4277847","wendell-carter-jr.","Wendell Carter Jr.","C","CHI","chicago-bulls","Chicago Bulls","5201400",2020
"609","dirk-nowitzki","Dirk Nowitzki","F","DAL","dallas-mavericks","Dallas Mavericks","5000000",2020
"2451037","daniel-theis","Daniel Theis","F","BOS","boston-celtics","Boston Celtics","5000000",2020
"6469","kyle-singler","Kyle Singler","F","OKC","oklahoma-city-thunder","Oklahoma City Thunder","4996000",2020
"4397077","jaxson-hayes","Jaxson Hayes","C","NO","new-orleans-pelicans","New Orleans Pelicans","4862040",2020
"2990984","buddy-hield","Buddy Hield","G","SAC","sacramento-kings","Sacramento Kings","4861208",2020
"4230547","frank-ntilikina","Frank Ntilikina","PG","NY","new-york-knicks","New York Knicks","4855800",2020
"2488826","rodney-mcgruder","Rodney McGruder","SG","LAC","la-clippers","LA Clippers","4807693",2020
"3447","robin-lopez","Robin Lopez","C","MIL","milwaukee-bucks","Milwaukee Bucks","4767000",2020
"2993370","richaun-holmes","Richaun Holmes","F","SAC","sacramento-kings","Sacramento Kings","4767000",2020
"6447","enes-kanter","Enes Kanter","C","BOS","boston-celtics","Boston Celtics","4767000",2020
"2579294","frank-kaminsky","Frank Kaminsky","PF","PHX","phoenix-suns","Phoenix Suns","4767000",2020
"6622","mike-scott","Mike Scott","F","PHI","philadelphia-76ers","Philadelphia 76ers","4767000",2020
"4259","ed-davis","Ed Davis","F","UTAH","utah-jazz","Utah Jazz","4767000",2020
"4240","avery-bradley","Avery Bradley","PG","LAL","los-angeles-lakers","Los Angeles Lakers","4767000",2020
"2284101","justin-holiday","Justin Holiday","F","IND","indiana-pacers","Indiana Pacers","4767000",2020
"2327577","jamychal-green","JaMychal Green","F","LAC","la-clippers","LA Clippers","4767000",2020
"4023","garrett-temple","Garrett Temple","SG","BKN","brooklyn-nets","Brooklyn Nets","4767000",2020
"4277811","collin-sexton","Collin Sexton","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","4764960",2020
"4066648","rui-hachimura","Rui Hachimura","PF","WSH","washington-wizards","Washington Wizards","4469160",2020
"3155535","kevon-looney","Kevon Looney","PF","GS","golden-state-warriors","Golden State Warriors","4464226",2020
"4065697","dennis-smith-jr.","Dennis Smith Jr.","PG","NY","new-york-knicks","New York Knicks","4463640",2020
"3936299","jamal-murray","Jamal Murray","G","DEN","denver-nuggets","Denver Nuggets","4444746",2020
"4278075","kevin-knox-ii","Kevin Knox II","SF","NY","new-york-knicks","New York Knicks","4380120",2020
"3451","luc-mbah-a-moute","Luc Mbah a Moute","F","HOU","houston-rockets","Houston Rockets","4320500",2020
"4395627","cam-reddish","Cam Reddish","SF","ATL","atlanta-hawks","Atlanta Hawks","4245720",2020
"4066650","zach-collins","Zach Collins","PF","POR","portland-trail-blazers","Portland Trail Blazers","4240200",2020
"3147657","mikal-bridges","Mikal Bridges","SF","PHX","phoenix-suns","Phoenix Suns","4161000",2020
"2596107","alex-len","Alex Len","C","SAC","sacramento-kings","Sacramento Kings","4160000",2020
"4341","nicolo-melli","Nicolo Melli","PF","NO","new-orleans-pelicans","New Orleans Pelicans","4102564",2020
"3138196","cameron-johnson","Cameron Johnson","SF","PHX","phoenix-suns","Phoenix Suns","4033440",2020
"4066262","malik-monk","Malik Monk","SG","CHA","charlotte-hornets","Charlotte Hornets","4028400",2020
"3137730","patrick-mccaw","Patrick McCaw","SF","TOR","toronto-raptors","Toronto Raptors","4000000",2020
"2528779","reggie-bullock","Reggie Bullock","SF","NY","new-york-knicks","New York Knicks","4000000",2020
"2578185","dorian-finney-smith","Dorian Finney-Smith","SF","DAL","dallas-mavericks","Dallas Mavericks","4000000",2020
"3452","javale-mcgee","JaVale McGee","C","LAL","los-angeles-lakers","Los Angeles Lakers","4000000",2020
"4278073","shai-gilgeous-alexander","Shai Gilgeous-Alexander","SG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","3952920",2020
"4278078","p.j.-washington","P.J. Washington","PF","CHA","charlotte-hornets","Charlotte Hornets","3831840",2020
"3913174","luke-kennard","Luke Kennard","SG","DET","detroit-pistons","Detroit Pistons","3827160",2020
"4066383","miles-bridges","Miles Bridges","SF","CHA","charlotte-hornets","Charlotte Hornets","3755400",2020
"3134908","jakob-poeltl","Jakob Poeltl","C","SA","san-antonio-spurs","San Antonio Spurs","3754886",2020
"4395725","tyler-herro","Tyler Herro","SG","MIA","miami-heat","Miami Heat","3640200",2020
"3908809","donovan-mitchell","Donovan Mitchell","SG","UTAH","utah-jazz","Utah Jazz","3635760",2020
"3134881","stanley-johnson","Stanley Johnson","SF","TOR","toronto-raptors","Toronto Raptors","3623000",2020
"2982268","jake-layman","Jake Layman","SF","MIN","minnesota-timberwolves","Minnesota Timberwolves","3581986",2020
"4017843","thon-maker","Thon Maker","C","DET","detroit-pistons","Detroit Pistons","3569643",2020
"3943606","jerome-robinson","Jerome Robinson","SG","WSH","washington-wizards","Washington Wizards","3567720",2020
"3907525","allonzo-trier","Allonzo Trier","G","NY","new-york-knicks","New York Knicks","3551000",2020
"2991155","danuel-house-jr.","Danuel House Jr.","SF","HOU","houston-rockets","Houston Rockets","3540000",2020
"3155942","domantas-sabonis","Domantas Sabonis","F","IND","indiana-pacers","Indiana Pacers","3529555",2020
"3418","michael-beasley","Michael Beasley","F","BKN","brooklyn-nets","Brooklyn Nets","3500000",2020
"2530530","t.j.-mcconnell","T.J. McConnell","G","IND","indiana-pacers","Indiana Pacers","3500000",2020
"4258","demarcus-cousins","DeMarcus Cousins","C","HOU","houston-rockets","Houston Rockets","3500000",2020
"4376","boban-marjanovic","Boban Marjanovic","C","DAL","dallas-mavericks","Dallas Mavericks","3500000",2020
"3032978","dario-saric","Dario Saric","PF","PHX","phoenix-suns","Phoenix Suns","3481986",2020
"2990962","taurean-prince","Taurean Prince","PF","BKN","brooklyn-nets","Brooklyn Nets","3481986",2020
"4397008","romeo-langford","Romeo Langford","G","BOS","boston-celtics","Boston Celtics","3458400",2020
"4066261","bam-adebayo","Bam Adebayo","C","MIA","miami-heat","Miami Heat","3454080",2020
"4278104","michael-porter-jr.","Michael Porter Jr.","F","DEN","denver-nuggets","Denver Nuggets","3389400",2020
"2999549","denzel-valentine","Denzel Valentine","SG","CHI","chicago-bulls","Chicago Bulls","3377569",2020
"4017839","juancho-hernangomez","Juancho Hernangomez","PF","MIN","minnesota-timberwolves","Minnesota Timberwolves","3321030",2020
"4423314","sekou-doumbouya","Sekou Doumbouya","SF","DET","detroit-pistons","Detroit Pistons","3285120",2020
"3138156","justin-jackson","Justin Jackson","SF","DAL","dallas-mavericks","Dallas Mavericks","3280920",2020
"4278508","troy-brown-jr.","Troy Brown Jr.","SF","WSH","washington-wizards","Washington Wizards","3219480",2020
"2991018","yogi-ferrell","Yogi Ferrell","G","SAC","sacramento-kings","Sacramento Kings","3150000",2020
"4277923","zhaire-smith","Zhaire Smith","G","PHI","philadelphia-76ers","Philadelphia 76ers","3058800",2020
"2578240","khem-birch","Khem Birch","C","ORL","orlando-magic","Orlando Magic","3000000",2020
"2566745","quinn-cook","Quinn Cook","PG","LAL","los-angeles-lakers","Los Angeles Lakers","3000000",2020
"2991047","ryan-arcidiacono","Ryan Arcidiacono","PG","CHI","chicago-bulls","Chicago Bulls","3000000",2020
"4278039","nickeil-alexander-walker","Nickeil Alexander-Walker","SG","NO","new-orleans-pelicans","New Orleans Pelicans","2964840",2020
"3136491","d.j.-wilson","D.J. Wilson","PF","MIL","milwaukee-bucks","Milwaukee Bucks","2961120",2020
"3893016","cedi-osman","Cedi Osman","SF","CLE","cleveland-cavaliers","Cleveland Cavaliers","2907143",2020
"3934673","donte-divincenzo","Donte DiVincenzo","SG","MIL","milwaukee-bucks","Milwaukee Bucks","2905800",2020
"2994526","bryn-forbes","Bryn Forbes","G","SA","san-antonio-spurs","San Antonio Spurs","2875000",2020
"4348700","goga-bitadze","Goga Bitadze","C","IND","indiana-pacers","Indiana Pacers","2816760",2020
"4066425","t.j.-leaf","T.J. Leaf","F","IND","indiana-pacers","Indiana Pacers","2813280",2020
"2991350","alex-caruso","Alex Caruso","SG","LAL","los-angeles-lakers","Los Angeles Lakers","2750000",2020
"3907822","malik-beasley","Malik Beasley","SG","MIN","minnesota-timberwolves","Minnesota Timberwolves","2731714",2020
"4423309","luka-samanic","Luka Samanic","PF","SA","san-antonio-spurs","San Antonio Spurs","2689920",2020
"4277890","lonnie-walker-iv","Lonnie Walker IV","SG","SA","san-antonio-spurs","San Antonio Spurs","2689920",2020
"3908845","john-collins","John Collins","PF","ATL","atlanta-hawks","Atlanta Hawks","2686560",2020
"4066372","kevin-huerter","Kevin Huerter","SG","ATL","atlanta-hawks","Atlanta Hawks","2636280",2020
"2991043","caris-levert","Caris LeVert","SG","BKN","brooklyn-nets","Brooklyn Nets","2625718",2020
"4230554","marko-guduric","Marko Guduric","G","MEM","memphis-grizzlies","Memphis Grizzlies","2625000",2020
"3062667","deandre'-bembry","DeAndre' Bembry","SF","ATL","atlanta-hawks","Atlanta Hawks","2603982",2020
"3907498","matisse-thybulle","Matisse Thybulle","G","PHI","philadelphia-76ers","Philadelphia 76ers","2582160",2020
"4065649","harry-giles-iii","Harry Giles III","PF","SAC","sacramento-kings","Sacramento Kings","2578800",2020
"4032","wesley-matthews","Wesley Matthews","SG","MIL","milwaukee-bucks","Milwaukee Bucks","2564753",2020
"3026","rajon-rondo","Rajon Rondo","PG","LAL","los-angeles-lakers","Los Angeles Lakers","2564753",2020
"1713","nene-hilario","Nene Hilario","C","ATL","atlanta-hawks","Atlanta Hawks","2564753",2020
"4065663","josh-okogie","Josh Okogie","G","MIN","minnesota-timberwolves","Minnesota Timberwolves","2530680",2020
"4237215","vincent-poirier","Vincent Poirier","C","BOS","boston-celtics","Boston Celtics","2505793",2020
"272","manu-ginobili","Manu Ginobili","G","SA","san-antonio-spurs","San Antonio Spurs","2500000",2020
"3064291","rondae-hollis-jefferson","Rondae Hollis-Jefferson","F","TOR","toronto-raptors","Toronto Raptors","2500000",2020
"3906665","brandon-clarke","Brandon Clarke","PF","MEM","memphis-grizzlies","Memphis Grizzlies","2478840",2020
"4230546","terrance-ferguson","Terrance Ferguson","G","OKC","oklahoma-city-thunder","Oklahoma City Thunder","2475840",2020
"2399","emeka-okafor","Emeka Okafor","C","PHI","philadelphia-76ers","Philadelphia 76ers","2445085",2020
"2018","kendrick-perkins","Kendrick Perkins","C","CLE","cleveland-cavaliers","Cleveland Cavaliers","2445085",2020
"3135045","grayson-allen","Grayson Allen","SG","MEM","memphis-grizzlies","Memphis Grizzlies","2429400",2020
"4066218","grant-williams","Grant Williams","F","BOS","boston-celtics","Boston Celtics","2379840",2020
"4066328","jarrett-allen","Jarrett Allen","C","BKN","brooklyn-nets","Brooklyn Nets","2376840",2020
"3149673","pascal-siakam","Pascal Siakam","PF","TOR","toronto-raptors","Toronto Raptors","2351839",2020
"3936296","skal-labissiere","Skal Labissiere","F","POR","portland-trail-blazers","Portland Trail Blazers","2338847",2020
"3149010","chandler-hutchison","Chandler Hutchison","SF","CHI","chicago-bulls","Chicago Bulls","2332320",2020
"3922230","aaron-holiday","Aaron Holiday","G","IND","indiana-pacers","Indiana Pacers","2329200",2020
"3907497","dejounte-murray","Dejounte Murray","PG","SA","san-antonio-spurs","San Antonio Spurs","2321735",2020
"3064559","damian-jones","Damian Jones","C","ATL","atlanta-hawks","Atlanta Hawks","2305057",2020
"4423545","darius-bazley","Darius Bazley","SF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","2284800",2020
"3934719","og-anunoby","OG Anunoby","SF","TOR","toronto-raptors","Toronto Raptors","2281800",2020
"4017838","ante-zizic","Ante Zizic","C","CLE","cleveland-cavaliers","Cleveland Cavaliers","2281800",2020
"3064560","luke-kornet","Luke Kornet","PF","CHI","chicago-bulls","Chicago Bulls","2250000",2020
"3997","brandon-jennings","Brandon Jennings","G","MIL","milwaukee-bucks","Milwaukee Bucks","2222803",2020
"4065733","ty-jerome","Ty Jerome","SG","PHX","phoenix-suns","Phoenix Suns","2193480",2020
"2991282","willie-cauley-stein","Willie Cauley-Stein","C","GS","golden-state-warriors","Golden State Warriors","2177483",2020
"4351851","anfernee-simons","Anfernee Simons","SG","POR","portland-trail-blazers","Portland Trail Blazers","2149560",2020
"6617","austin-rivers","Austin Rivers","PG","HOU","houston-rockets","Houston Rockets","2147317",2020
"4395652","nassir-little","Nassir Little","SF","POR","portland-trail-blazers","Portland Trail Blazers","2105520",2020
"3150844","moritz-wagner","Moritz Wagner","C","WSH","washington-wizards","Washington Wizards","2063520",2020
"2488689","sean-kilpatrick","Sean Kilpatrick","G","CHI","chicago-bulls","Chicago Bulls","2054856",2020
"3906786","dylan-windler","Dylan Windler","SG","CLE","cleveland-cavaliers","Cleveland Cavaliers","2035800",2020
"3906671","caleb-swanigan","Caleb Swanigan","F","SAC","sacramento-kings","Sacramento Kings","2033160",2020
"2490089","mike-muscala","Mike Muscala","PF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","2028594",2020
"2578213","ben-mclemore","Ben McLemore","G","HOU","houston-rockets","Houston Rockets","2028594",2020
"2528693","torrey-craig","Torrey Craig","SF","DEN","denver-nuggets","Denver Nuggets","2000000",2020
"3136485","edmond-sumner","Edmond Sumner","G","IND","indiana-pacers","Indiana Pacers","2000000",2020
"3078284","noah-vonleh","Noah Vonleh","F","MIN","minnesota-timberwolves","Minnesota Timberwolves","2000000",2020
"3914044","landry-shamet","Landry Shamet","SG","LAC","la-clippers","LA Clippers","1995120",2020
"4065660","mfiondu-kabengele","Mfiondu Kabengele","F","LAC","la-clippers","LA Clippers","1977000",2020
"3134907","kyle-kuzma","Kyle Kuzma","PF","LAL","los-angeles-lakers","Los Angeles Lakers","1974600",2020
"4277956","jordan-poole","Jordan Poole","SG","GS","golden-state-warriors","Golden State Warriors","1964760",2020
"4065673","tony-bradley","Tony Bradley","C","UTAH","utah-jazz","Utah Jazz","1962360",2020
"4395723","keldon-johnson","Keldon Johnson","SG","SA","san-antonio-spurs","San Antonio Spurs","1950600",2020
"3078576","derrick-white","Derrick White","PG","SA","san-antonio-spurs","San Antonio Spurs","1948080",2020
"4066211","robert-williams-iii","Robert Williams III","C","BOS","boston-celtics","Boston Celtics","1937520",2020
"3934621","jacob-evans","Jacob Evans","G","MIN","minnesota-timberwolves","Minnesota Timberwolves","1925880",2020
"4348696","dzanan-musa","Dzanan Musa","F","BKN","brooklyn-nets","Brooklyn Nets","1911600",2020
"4065836","omari-spellman","Omari Spellman","PF","GS","golden-state-warriors","Golden State Warriors","1897800",2020
"2579321","james-ennis-iii","James Ennis III","SF","PHI","philadelphia-76ers","Philadelphia 76ers","1882867",2020
"2530780","shabazz-napier","Shabazz Napier","G","WSH","washington-wizards","Washington Wizards","1845301",2020
"3113297","bruno-caboclo","Bruno Caboclo","SF","MEM","memphis-grizzlies","Memphis Grizzlies","1845301",2020
"6453","deandre-liggins","DeAndre Liggins","G","MIA","miami-heat","Miami Heat","1795015",2020
"6461","markieff-morris","Markieff Morris","PF","LAL","los-angeles-lakers","Los Angeles Lakers","1750000",2020
"2995706","mario-hezonja","Mario Hezonja","F","POR","portland-trail-blazers","Portland Trail Blazers","1737145",2020
"3064230","cameron-payne","Cameron Payne","PG","PHX","phoenix-suns","Phoenix Suns","1737145",2020
"2578239","pat-connaughton","Pat Connaughton","SG","MIL","milwaukee-bucks","Milwaukee Bucks","1723050",2020
"3135048","jahlil-okafor","Jahlil Okafor","C","NO","new-orleans-pelicans","New Orleans Pelicans","1702486",2020
"4230548","rodions-kurucs","Rodions Kurucs","SF","BKN","brooklyn-nets","Brooklyn Nets","1699236",2020
"3155533","jonah-bolden","Jonah Bolden","PF","PHX","phoenix-suns","Phoenix Suns","1698450",2020
"3919335","cheick-diallo","Cheick Diallo","F","PHX","phoenix-suns","Phoenix Suns","1678854",2020
"4011991","dragan-bender","Dragan Bender","F","MIL","milwaukee-bucks","Milwaukee Bucks","1678854",2020
"2999409","willy-hernangomez","Willy Hernangomez","C","CHA","charlotte-hornets","Charlotte Hornets","1676735",2020
"6543","julyan-stone","Julyan Stone","G","CHI","chicago-bulls","Chicago Bulls","1656092",2020
"6428","marshon-brooks","MarShon Brooks","G","CHI","chicago-bulls","Chicago Bulls","1656092",2020
"3062679","josh-hart","Josh Hart","SG","NO","new-orleans-pelicans","New Orleans Pelicans","1655160",2020
"2990969","georges-niang","Georges Niang","SF","UTAH","utah-jazz","Utah Jazz","1645357",2020
"3936099","derrick-jones-jr.","Derrick Jones Jr.","SF","MIA","miami-heat","Miami Heat","1645357",2020
"2595231","treveon-graham","Treveon Graham","F","MIN","minnesota-timberwolves","Minnesota Timberwolves","1645357",2020
"3058254","christian-wood","Christian Wood","PF","DET","detroit-pistons","Detroit Pistons","1645357",2020
"2531797","jordan-mcrae","Jordan McRae","G","WSH","washington-wizards","Washington Wizards","1645357",2020
"3059336","isaiah-taylor","Isaiah Taylor","G","TOR","toronto-raptors","Toronto Raptors","1620564",2020
"2968361","raul-neto","Raul Neto","PG","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"3892818","emmanuel-mudiay","Emmanuel Mudiay","G","UTAH","utah-jazz","Utah Jazz","1620564",2020
"2991274","shaquille-harrison","Shaquille Harrison","PG","CHI","chicago-bulls","Chicago Bulls","1620564",2020
"3934662","tyler-lydon","Tyler Lydon","F","SAC","sacramento-kings","Sacramento Kings","1620564",2020
"2991039","glenn-robinson-iii","Glenn Robinson III","SF","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"3929325","furkan-korkmaz","Furkan Korkmaz","F","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"6615","kyle-o'quinn","Kyle O'Quinn","C","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"2384","dwight-howard","Dwight Howard","C","LAL","los-angeles-lakers","Los Angeles Lakers","1620564",2020
"2596108","michael-carter-williams","Michael Carter-Williams","PG","ORL","orlando-magic","Orlando Magic","1620564",2020
"2991280","nerlens-noel","Nerlens Noel","C","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1620564",2020
"6429","alec-burks","Alec Burks","SG","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"3194","wilson-chandler","Wilson Chandler","F","BKN","brooklyn-nets","Brooklyn Nets","1620564",2020
"3912332","justin-patton","Justin Patton","C","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1620564",2020
"2011","kyle-korver","Kyle Korver","G","MIL","milwaukee-bucks","Milwaukee Bucks","1620564",2020
"2184","udonis-haslem","Udonis Haslem","PF","MIA","miami-heat","Miami Heat","1620564",2020
"3064427","jordan-bell","Jordan Bell","F","MEM","memphis-grizzlies","Memphis Grizzlies","1620564",2020
"3201","jared-dudley","Jared Dudley","SF","LAL","los-angeles-lakers","Los Angeles Lakers","1620564",2020
"6472","isaiah-thomas","Isaiah Thomas","PG","WSH","washington-wizards","Washington Wizards","1620564",2020
"4264","patrick-patterson","Patrick Patterson","F","LAC","la-clippers","LA Clippers","1620564",2020
"2608891","jakarr-sampson","JaKarr Sampson","F","IND","indiana-pacers","Indiana Pacers","1620564",2020
"3412","ryan-anderson","Ryan Anderson","PF","HOU","houston-rockets","Houston Rockets","1620564",2020
"3028","thabo-sefolosha","Thabo Sefolosha","F","HOU","houston-rockets","Houston Rockets","1620564",2020
"2761","gerald-green","Gerald Green","G","HOU","houston-rockets","Houston Rockets","1620564",2020
"984","tyson-chandler","Tyson Chandler","C","HOU","houston-rockets","Houston Rockets","1620564",2020
"2488945","tim-frazier","Tim Frazier","PG","DET","detroit-pistons","Detroit Pistons","1620564",2020
"1007","joe-johnson","Joe Johnson","G","DET","detroit-pistons","Detroit Pistons","1620564",2020
"2579260","trey-burke","Trey Burke","PG","PHI","philadelphia-76ers","Philadelphia 76ers","1620564",2020
"3055","j.j.-barea","J.J. Barea","G","DAL","dallas-mavericks","Dallas Mavericks","1620564",2020
"3064517","jarell-martin","Jarell Martin","F","CLE","cleveland-cavaliers","Cleveland Cavaliers","1620564",2020
"136","vince-carter","Vince Carter","G","ATL","atlanta-hawks","Atlanta Hawks","1620564",2020
"3155526","dillon-brooks","Dillon Brooks","SG","MEM","memphis-grizzlies","Memphis Grizzlies","1618520",2020
"2583632","royce-o'neale","Royce O'Neale","SF","UTAH","utah-jazz","Utah Jazz","1618520",2020
"2595435","abdel-nader","Abdel Nader","SF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1618520",2020
"3907821","dwayne-bacon","Dwayne Bacon","G","CHA","charlotte-hornets","Charlotte Hornets","1618520",2020
"3057187","sterling-brown","Sterling Brown","SG","MIL","milwaukee-bucks","Milwaukee Bucks","1618520",2020
"4065651","frank-jackson","Frank Jackson","PG","NO","new-orleans-pelicans","New Orleans Pelicans","1618520",2020
"2991149","damyean-dotson","Damyean Dotson","SG","NY","new-york-knicks","New York Knicks","1618520",2020
"3056602","semi-ojeleye","Semi Ojeleye","F","BOS","boston-celtics","Boston Celtics","1618520",2020
"3074797","wes-iwundu","Wes Iwundu","SF","ORL","orlando-magic","Orlando Magic","1618420",2020
"6503","dwight-buycks","Dwight Buycks","G","DET","detroit-pistons","Detroit Pistons","1600520",2020
