"Date","Team","Opponent","Season","Game_Id","Line_Favored","Line_Amount","Over_Under","Money_Line","Money_Line_Opp","Implied_Odds","Implied_Odds_Opp","Time_Stamp"
"1/3/2021","Boston","Detroit",2021,"401267245","BOS",-8.5,"213.5",-355,295,0.78021978,0.253164557,"1/3/2021 12:52"
"1/3/2021","Detroit","Boston",2021,"401267245","BOS",-8.5,"213.5",295,-355,0.253164557,0.78021978,"1/3/2021 12:52"
"1/3/2021","Brooklyn","Washington",2021,"401267246","BKN",-7.5,"241",-310,255,0.756097561,0.281690141,"1/3/2021 12:52"
"1/3/2021","Washington","Brooklyn",2021,"401267246","BKN",-7.5,"241",255,-310,0.281690141,0.756097561,"1/3/2021 12:52"
"1/3/2021","Los Angeles","Memphis",2021,"401267247","LAL",-9.5,"221.5",-500,400,0.833333333,0.2,"1/3/2021 12:52"
"1/3/2021","Memphis","Los Angeles",2021,"401267247","LAL",-9.5,"221.5",400,-500,0.2,0.833333333,"1/3/2021 12:52"
"1/3/2021","Denver","Minnesota",2021,"401267248","DEN",-8.5,"226",-400,320,0.8,0.238095238,"1/3/2021 12:52"
"1/3/2021","Minnesota","Denver",2021,"401267248","DEN",-8.5,"226",320,-400,0.238095238,0.8,"1/3/2021 12:52"
"1/3/2021","San Antonio","Utah",2021,"401267249","UTAH",-4.5,"220",165,-185,0.377358491,0.649122807,"1/3/2021 12:52"
"1/3/2021","Utah","San Antonio",2021,"401267249","UTAH",-4.5,"220",-185,165,0.649122807,0.377358491,"1/3/2021 12:52"
"1/3/2021","Chicago","Dallas",2021,"401267250","DAL",-6,"224",205,-245,0.327868852,0.710144928,"1/3/2021 12:52"
"1/3/2021","Dallas","Chicago",2021,"401267250","DAL",-6,"224",-245,205,0.710144928,0.327868852,"1/3/2021 12:52"
"1/3/2021","LA","Phoenix",2021,"401267251","LAC",-3.5,"216.5",-165,145,0.622641509,0.408163265,"1/3/2021 12:52"
"1/3/2021","Phoenix","LA",2021,"401267251","LAC",-3.5,"216.5",145,-165,0.408163265,0.622641509,"1/3/2021 12:52"
"1/3/2021","Golden State","Portland",2021,"401267252","POR",-5,"235",175,-200,0.363636364,0.666666667,"1/3/2021 12:52"
"1/3/2021","Portland","Golden State",2021,"401267252","POR",-5,"235",-200,175,0.666666667,0.363636364,"1/3/2021 12:52"
"1/3/2021","Boston","Detroit",2021,"401267245","BOS",-8.5,"213.5",-355,295,0.78021978,0.253164557,"1/3/2021 19:12"
"1/3/2021","Detroit","Boston",2021,"401267245","BOS",-8.5,"213.5",295,-355,0.253164557,0.78021978,"1/3/2021 19:12"
"1/3/2021","Brooklyn","Washington",2021,"401267246","BKN",-7.5,"242",-310,255,0.756097561,0.281690141,"1/3/2021 19:12"
"1/3/2021","Washington","Brooklyn",2021,"401267246","BKN",-7.5,"242",255,-310,0.281690141,0.756097561,"1/3/2021 19:12"
"1/3/2021","Los Angeles","Memphis",2021,"401267247","LAL",-9.5,"219.5",-400,320,0.8,0.238095238,"1/3/2021 19:12"
"1/3/2021","Memphis","Los Angeles",2021,"401267247","LAL",-9.5,"219.5",320,-400,0.238095238,0.8,"1/3/2021 19:12"
"1/3/2021","Denver","Minnesota",2021,"401267248","DEN",-8.5,"226.5",-380,310,0.791666667,0.243902439,"1/3/2021 19:12"
"1/3/2021","Minnesota","Denver",2021,"401267248","DEN",-8.5,"226.5",310,-380,0.243902439,0.791666667,"1/3/2021 19:12"
"1/3/2021","San Antonio","Utah",2021,"401267249","UTAH",-4.5,"220.5",165,-185,0.377358491,0.649122807,"1/3/2021 19:12"
"1/3/2021","Utah","San Antonio",2021,"401267249","UTAH",-4.5,"220.5",-185,165,0.649122807,0.377358491,"1/3/2021 19:12"
"1/3/2021","Chicago","Dallas",2021,"401267250","DAL",-6,"225.5",205,-245,0.327868852,0.710144928,"1/3/2021 19:12"
"1/3/2021","Dallas","Chicago",2021,"401267250","DAL",-6,"225.5",-245,205,0.710144928,0.327868852,"1/3/2021 19:12"
"1/3/2021","LA","Phoenix",2021,"401267251","LAC",-3.5,"215.5",-165,145,0.622641509,0.408163265,"1/3/2021 19:12"
"1/3/2021","Phoenix","LA",2021,"401267251","LAC",-3.5,"215.5",145,-165,0.408163265,0.622641509,"1/3/2021 19:12"
"1/3/2021","Golden State","Portland",2021,"401267252","POR",-4.5,"235",170,-190,0.37037037,0.655172414,"1/3/2021 19:12"
"1/3/2021","Portland","Golden State",2021,"401267252","POR",-4.5,"235",-190,170,0.655172414,0.37037037,"1/3/2021 19:12"
"18658","Denver","Utah",2021,"401267466","UTAH",-1,"219.5",-105,-115,0.51219512195122,0.534883720930233,"1612110539.33299"
"18658","Utah","Denver",2021,"401267466","UTAH",-1,"219.5",-115,-105,0.534883720930233,0.51219512195122,"1612110539.33299"
"18658","Indiana","Philadelphia",2021,"401267467","PHI",-1.5,"223",100,-120,0.5,0.545454545454545,"1612110539.33299"
"18658","Philadelphia","Indiana",2021,"401267467","PHI",-1.5,"223",-120,100,0.545454545454545,0.5,"1612110539.33299"
"18658","LA","New York",2021,"401267468","LAC",-9.5,"209.5",-500,400,0.833333333333333,0.2,"1612110539.33299"
"18658","New York","LA",2021,"401267468","LAC",-9.5,"209.5",400,-500,0.2,0.833333333333333,"1612110539.33299"
"18658","Orlando","Toronto",2021,"401267469","TOR",-5.5,"215.5",190,-220,0.344827586206897,0.6875,"1612110539.33299"
"18658","Toronto","Orlando",2021,"401267469","TOR",-5.5,"215.5",-220,190,0.6875,0.344827586206897,"1612110539.33299"
"18658","Brooklyn","Washington",2021,"401267470","BKN",-7.5,"244",-350,290,0.777777777777778,0.256410256410256,"1612110539.33299"
"18658","Washington","Brooklyn",2021,"401267470","BKN",-7.5,"244",290,-350,0.256410256410256,0.777777777777778,"1612110539.33299"
"18658","Cleveland","Minnesota",2021,"401267471","CLE",-3,"218.5",-150,130,0.6,0.434782608695652,"1612110539.33299"
"18658","Minnesota","Cleveland",2021,"401267471","CLE",-3,"218.5",130,-150,0.434782608695652,0.6,"1612110539.33299"
"18659","Chicago","New York",2021,"401267475","CHI",-4,"219.5",-175,155,0.636363636363636,0.392156862745098,"1612172920.69247"
"18659","New York","Chicago",2021,"401267475","CHI",-4,"219.5",155,-175,0.392156862745098,0.636363636363636,"1612172920.69247"
"18659","Milwaukee","Portland",2021,"401267476","MIL",-10,"233",-600,450,0.857142857142857,0.181818181818182,"1612172920.69247"
"18659","Portland","Milwaukee",2021,"401267476","MIL",-10,"233",450,-600,0.181818181818182,0.857142857142857,"1612172920.69247"
"18659","New Orleans","Sacramento",2021,"401267477","NO",-3.5,"233",-165,145,0.622641509433962,0.408163265306122,"1612172920.69247"
"18659","Sacramento","New Orleans",2021,"401267477","NO",-3.5,"233",145,-165,0.408163265306122,0.622641509433962,"1612172920.69247"
"18659","Houston","Oklahoma City",2021,"401267478","HOU",-5,"224.5",-200,175,0.666666666666667,0.363636363636364,"1612172920.69247"
"18659","Oklahoma City","Houston",2021,"401267478","HOU",-5,"224.5",175,-200,0.363636363636364,0.666666666666667,"1612172920.69247"
"18659","Memphis","San Antonio",2021,"401267480","SA",-3.5,"--",145,-165,0.408163265306122,0.622641509433962,"1612172920.69247"
"18659","San Antonio","Memphis",2021,"401267480","SA",-3.5,"--",-165,145,0.622641509433962,0.408163265306122,"1612172920.69247"
"18659","Cleveland","Minnesota",2021,"401267472","CLE",-4.5,"219",-190,170,0.655172413793103,0.37037037037037,"1612198537.90823"
"18659","Minnesota","Cleveland",2021,"401267472","CLE",-4.5,"219",170,-190,0.37037037037037,0.655172413793103,"1612198537.90823"
"18659","Atlanta","Los Angeles",2021,"401267473","LAL",-5,"218.5",175,-200,0.363636363636364,0.666666666666667,"1612198537.90823"
"18659","Los Angeles","Atlanta",2021,"401267473","LAL",-5,"218.5",-200,175,0.666666666666667,0.363636363636364,"1612198537.90823"
"18659","Charlotte","Miami",2021,"401267474","MIA",-6,"217",210,-250,0.32258064516129,0.714285714285714,"1612198537.90823"
"18659","Miami","Charlotte",2021,"401267474","MIA",-6,"217",-250,210,0.714285714285714,0.32258064516129,"1612198537.90823"
"18659","Chicago","New York",2021,"401267475","CHI",-4,"218.5",-185,165,0.649122807017544,0.377358490566038,"1612198537.90823"
"18659","New York","Chicago",2021,"401267475","CHI",-4,"218.5",165,-185,0.377358490566038,0.649122807017544,"1612198537.90823"
"18659","Milwaukee","Portland",2021,"401267476","MIL",-9.5,"236",-475,380,0.826086956521739,0.208333333333333,"1612198537.90823"
"18659","Portland","Milwaukee",2021,"401267476","MIL",-9.5,"236",380,-475,0.208333333333333,0.826086956521739,"1612198537.90823"
"18659","New Orleans","Sacramento",2021,"401267477","NO",-3,"233",-150,130,0.6,0.434782608695652,"1612198537.90823"
"18659","Sacramento","New Orleans",2021,"401267477","NO",-3,"233",130,-150,0.434782608695652,0.6,"1612198537.90823"
"18659","Houston","Oklahoma City",2021,"401267478","HOU",-5,"223.5",-200,175,0.666666666666667,0.363636363636364,"1612198537.90823"
"18659","Oklahoma City","Houston",2021,"401267478","HOU",-5,"223.5",175,-200,0.363636363636364,0.666666666666667,"1612198537.90823"
"18659","Dallas","Phoenix",2021,"401267479","DAL",-3,"216.5",-150,130,0.6,0.434782608695652,"1612198537.90823"
"18659","Phoenix","Dallas",2021,"401267479","DAL",-3,"216.5",130,-150,0.434782608695652,0.6,"1612198537.90823"
"18659","Memphis","San Antonio",2021,"401267480","SA",-3.5,"221",145,-165,0.408163265306122,0.622641509433962,"1612198537.90823"
"18659","San Antonio","Memphis",2021,"401267480","SA",-3.5,"221",-165,145,0.622641509433962,0.408163265306122,"1612198537.90823"
"18659","Denver","Detroit",2021,"401267481","DEN",-8.5,"218",-400,320,0.8,0.238095238095238,"1612198537.90823"
"18659","Detroit","Denver",2021,"401267481","DEN",-8.5,"218",320,-400,0.238095238095238,0.8,"1612198537.90823"
"18660","Indiana","Memphis",2021,"401267482","IND",-6,"221",-220,190,0.6875,0.344827586206897,"1612259356.87333"
"18660","Memphis","Indiana",2021,"401267482","IND",-6,"221",190,-220,0.344827586206897,0.6875,"1612259356.87333"
"18660","Boston","Golden State",2021,"401267486","BOS",-3,"225.5",-150,130,0.6,0.434782608695652,"1612259356.87333"
"18660","Golden State","Boston",2021,"401267486","BOS",-3,"225.5",130,-150,0.434782608695652,0.6,"1612259356.87333"
"18660","Portland","Washington",2021,"401282283","WSH",-2,"240.5",110,-130,0.476190476190476,0.565217391304348,"1612259356.87333"
"18660","Washington","Portland",2021,"401282283","WSH",-2,"240.5",-130,110,0.565217391304348,0.476190476190476,"1612259356.87333"
"18660","Indiana","Memphis",2021,"401267482","IND",-4.5,"222",-185,165,0.649122807017544,0.377358490566038,"1612293375.21066"
"18660","Memphis","Indiana",2021,"401267482","IND",-4.5,"222",165,-185,0.377358490566038,0.649122807017544,"1612293375.21066"
"18660","Orlando","Toronto",2021,"401267483","TOR",-6.5,"215",230,-270,0.303030303030303,0.72972972972973,"1612293375.21066"
"18660","Toronto","Orlando",2021,"401267483","TOR",-6.5,"215",-270,230,0.72972972972973,0.303030303030303,"1612293375.21066"
"18660","Brooklyn","LA",2021,"401267484","LAC",-1.5,"241.5",100,-120,0.5,0.545454545454545,"1612293375.21066"
"18660","LA","Brooklyn",2021,"401267484","LAC",-1.5,"241.5",-120,100,0.545454545454545,0.5,"1612293375.21066"
"18660","Detroit","Utah",2021,"401267485","UTAH",-12,"218",625,-950,0.137931034482759,0.904761904761905,"1612293375.21066"
"18660","Utah","Detroit",2021,"401267485","UTAH",-12,"218",-950,625,0.904761904761905,0.137931034482759,"1612293375.21066"
"18660","Boston","Golden State",2021,"401267486","BOS",-2.5,"226.5",-140,120,0.583333333333333,0.454545454545455,"1612293375.21066"
"18660","Golden State","Boston",2021,"401267486","BOS",-2.5,"226.5",120,-140,0.454545454545455,0.583333333333333,"1612293375.21066"
"18660","Portland","Washington",2021,"401282283","WSH",-2.5,"240.5",120,-140,0.454545454545455,0.583333333333333,"1612293375.21066"
"18660","Washington","Portland",2021,"401282283","WSH",-2.5,"240.5",-140,120,0.583333333333333,0.454545454545455,"1612293375.21066"
"18661","Indiana","Milwaukee",2021,"401267489","MIL",-8.5,"232",320,-400,0.238095238095238,0.8,"1612345730.37818"
"18661","Milwaukee","Indiana",2021,"401267489","MIL",-8.5,"232",-400,320,0.8,0.238095238095238,"1612345730.37818"
"18661","Atlanta","Dallas",2021,"401267490","DAL",-2,"224",110,-130,0.476190476190476,0.565217391304348,"1612345730.37818"
"18661","Dallas","Atlanta",2021,"401267490","DAL",-2,"224",-130,110,0.565217391304348,0.476190476190476,"1612345730.37818"
"18661","Chicago","New York",2021,"401267492","CHI",-3,"216",-160,140,0.615384615384615,0.416666666666667,"1612345730.37818"
"18661","New York","Chicago",2021,"401267492","CHI",-3,"216",140,-160,0.416666666666667,0.615384615384615,"1612345730.37818"
"18661","Houston","Oklahoma City",2021,"401267493","HOU",-6.5,"221.5",-250,210,0.714285714285714,0.32258064516129,"1612345730.37818"
"18661","Oklahoma City","Houston",2021,"401267493","HOU",-6.5,"221.5",210,-250,0.32258064516129,0.714285714285714,"1612345730.37818"
"18661","Minnesota","San Antonio",2021,"401267494","SA",-8,"223.5",270,-330,0.27027027027027,0.767441860465116,"1612345730.37818"
"18661","San Antonio","Minnesota",2021,"401267494","SA",-8,"223.5",-330,270,0.767441860465116,0.27027027027027,"1612345730.37818"
"18661","New Orleans","Phoenix",2021,"401267495","PHX",-2.5,"222.5",125,-145,0.444444444444444,0.591836734693878,"1612345730.37818"
"18661","Phoenix","New Orleans",2021,"401267495","PHX",-2.5,"222.5",-145,125,0.591836734693878,0.444444444444444,"1612345730.37818"
"18662","Atlanta","Utah",2021,"401267498","UTAH",-7.5,"224",265,-325,0.273972602739726,0.764705882352941,"1612432276.46388"
"18662","Utah","Atlanta",2021,"401267498","UTAH",-7.5,"224",-325,265,0.764705882352941,0.273972602739726,"1612432276.46388"
"18662","Houston","Memphis",2021,"401267500","MEM",-1,"224.5",100,-120,0.5,0.545454545454545,"1612432276.46388"
"18662","Memphis","Houston",2021,"401267500","MEM",-1,"224.5",-120,100,0.545454545454545,0.5,"1612432276.46388"
"18662","Denver","Los Angeles",2021,"401267501","LAL",-5,"219.5",175,-200,0.363636363636364,0.666666666666667,"1612432276.46388"
"18662","Los Angeles","Denver",2021,"401267501","LAL",-5,"219.5",-200,175,0.666666666666667,0.363636363636364,"1612432276.46388"
"18663","Charlotte","Utah",2021,"401267502","UTAH",-7.5,"--",265,-325,0.273972602739726,0.764705882352941,"1612518609.02255"
"18663","Utah","Charlotte",2021,"401267502","UTAH",-7.5,"--",-325,265,0.764705882352941,0.273972602739726,"1612518609.02255"
"18663","Indiana","New Orleans",2021,"401267503","IND",-2.5,"226.5",-140,120,0.583333333333333,0.454545454545455,"1612518609.02255"
"18663","New Orleans","Indiana",2021,"401267503","IND",-2.5,"226.5",120,-140,0.454545454545455,0.583333333333333,"1612518609.02255"
"18663","Chicago","Orlando",2021,"401267504","CHI",-2,"221.5",-130,110,0.565217391304348,0.476190476190476,"1612518609.02255"
"18663","Orlando","Chicago",2021,"401267504","CHI",-2,"221.5",110,-130,0.476190476190476,0.565217391304348,"1612518609.02255"
"18663","Brooklyn","Toronto",2021,"401267505","BKN",-4.5,"242",-190,170,0.655172413793103,0.37037037037037,"1612518609.02255"
"18663","Toronto","Brooklyn",2021,"401267505","BKN",-4.5,"242",170,-190,0.37037037037037,0.655172413793103,"1612518609.02255"
"18663","Cleveland","Milwaukee",2021,"401267506","MIL",-10.5,"227.5",450,-600,0.181818181818182,0.857142857142857,"1612518609.02255"
"18663","Milwaukee","Cleveland",2021,"401267506","MIL",-10.5,"227.5",-600,450,0.857142857142857,0.181818181818182,"1612518609.02255"
"18663","Miami","Washington",2021,"401267507","MIA",-6.5,"228.5",-270,230,0.72972972972973,0.303030303030303,"1612518609.02255"
"18663","Washington","Miami",2021,"401267507","MIA",-6.5,"228.5",230,-270,0.303030303030303,0.72972972972973,"1612518609.02255"
"18663","Detroit","Phoenix",2021,"401267509","PHX",-8,"215",295,-355,0.253164556962025,0.78021978021978,"1612518609.02255"
"18663","Phoenix","Detroit",2021,"401267509","PHX",-8,"215",-355,295,0.78021978021978,0.253164556962025,"1612518609.02255"
"18663","Charlotte","Utah",2021,"401267502","UTAH",-8.5,"224.5",320,-400,0.238095238095238,0.8,"1612570576.36304"
"18663","Utah","Charlotte",2021,"401267502","UTAH",-8.5,"224.5",-400,320,0.8,0.238095238095238,"1612570576.36304"
"18663","Brooklyn","Toronto",2021,"401267505","BKN",-5.5,"239.5",-220,190,0.6875,0.344827586206897,"1612570576.36304"
"18663","Toronto","Brooklyn",2021,"401267505","BKN",-5.5,"239.5",190,-220,0.344827586206897,0.6875,"1612570576.36304"
"18663","Cleveland","Milwaukee",2021,"401267506","MIL",-10.5,"228.5",475,-650,0.173913043478261,0.866666666666667,"1612570576.36304"
"18663","Milwaukee","Cleveland",2021,"401267506","MIL",-10.5,"228.5",-650,475,0.866666666666667,0.173913043478261,"1612570576.36304"
"18663","Miami","Washington",2021,"401267507","MIA",-7,"230.5",-280,240,0.736842105263158,0.294117647058824,"1612570576.36304"
"18663","Washington","Miami",2021,"401267507","MIA",-7,"230.5",240,-280,0.294117647058824,0.736842105263158,"1612570576.36304"
"18663","Minnesota","Oklahoma City",2021,"401267508","MIN",-2.5,"220.5",-135,115,0.574468085106383,0.465116279069767,"1612570576.36304"
"18663","Oklahoma City","Minnesota",2021,"401267508","MIN",-2.5,"220.5",115,-135,0.465116279069767,0.574468085106383,"1612570576.36304"
"18663","Detroit","Phoenix",2021,"401267509","PHX",-7.5,"214",265,-325,0.273972602739726,0.764705882352941,"1612570576.36304"
"18663","Phoenix","Detroit",2021,"401267509","PHX",-7.5,"214",-325,265,0.764705882352941,0.273972602739726,"1612570576.36304"
"18663","Boston","LA",2021,"401267510","LAC",-6.5,"219.5",230,-270,0.303030303030303,0.72972972972973,"1612570576.36304"
"18663","LA","Boston",2021,"401267510","LAC",-6.5,"219.5",-270,230,0.72972972972973,0.303030303030303,"1612570576.36304"
"18664","Chicago","Orlando",2021,"401267513","CHI",-2.5,"224.5",-135,115,0.574468085106383,0.465116279069767,"1612570576.36304"
"18664","Orlando","Chicago",2021,"401267513","CHI",-2.5,"224.5",115,-135,0.465116279069767,0.574468085106383,"1612570576.36304"
"18664","Memphis","New Orleans",2021,"401267515","NO",-1.5,"227",100,-120,0.5,0.545454545454545,"1612570576.36304"
"18664","New Orleans","Memphis",2021,"401267515","NO",-1.5,"227",-120,100,0.545454545454545,0.5,"1612570576.36304"
"18664","Dallas","Golden State",2021,"401267520","DAL",-4,"231",-165,145,0.622641509433962,0.408163265306122,"1612570576.36304"
"18664","Golden State","Dallas",2021,"401267520","DAL",-4,"231",145,-165,0.408163265306122,0.622641509433962,"1612570576.36304"
"18664","New York","Portland",2021,"401267511","POR",-1.5,"217.5",100,-120,0.5,0.545454545454545,"1612624781.87521"
"18664","Portland","New York",2021,"401267511","POR",-1.5,"217.5",-120,100,0.545454545454545,0.5,"1612624781.87521"
"18664","Denver","Sacramento",2021,"401267512","DEN",-3.5,"227.5",-165,145,0.622641509433962,0.408163265306122,"1612624781.87521"
"18664","Sacramento","Denver",2021,"401267512","DEN",-3.5,"227.5",145,-165,0.408163265306122,0.622641509433962,"1612624781.87521"
"18664","Chicago","Orlando",2021,"401267513","CHI",-1,"224.5",-120,100,0.545454545454545,0.5,"1612624781.87521"
"18664","Orlando","Chicago",2021,"401267513","CHI",-1,"224.5",100,-120,0.5,0.545454545454545,"1612624781.87521"
"18664","Brooklyn","Philadelphia",2021,"401267514","PHI",-3,"237.5",130,-150,0.434782608695652,0.6,"1612624781.87521"
"18664","Philadelphia","Brooklyn",2021,"401267514","PHI",-3,"237.5",-150,130,0.6,0.434782608695652,"1612624781.87521"
"18664","Memphis","New Orleans",2021,"401267515","NO",-1.5,"227",100,-120,0.5,0.545454545454545,"1612624781.87521"
"18664","New Orleans","Memphis",2021,"401267515","NO",-1.5,"227",-120,100,0.545454545454545,0.5,"1612624781.87521"
"18664","Atlanta","Toronto",2021,"401267516","TOR",-4.5,"222.5",165,-185,0.377358490566038,0.649122807017544,"1612624781.87521"
"18664","Toronto","Atlanta",2021,"401267516","TOR",-4.5,"222.5",-185,165,0.649122807017544,0.377358490566038,"1612624781.87521"
"18664","Cleveland","Milwaukee",2021,"401267517","MIL",-10.5,"227.5",450,-600,0.181818181818182,0.857142857142857,"1612624781.87521"
"18664","Milwaukee","Cleveland",2021,"401267517","MIL",-10.5,"227.5",-600,450,0.857142857142857,0.181818181818182,"1612624781.87521"
"18664","Houston","San Antonio",2021,"401267518","HOU",-1,"222",-110,-110,0.523809523809524,0.523809523809524,"1612624781.87521"
"18664","San Antonio","Houston",2021,"401267518","HOU",-1,"222",-110,-110,0.523809523809524,0.523809523809524,"1612624781.87521"
"18664","Minnesota","Oklahoma City",2021,"401267519","OKC",-1,"218.5",-105,-115,0.51219512195122,0.534883720930233,"1612624781.87521"
"18664","Oklahoma City","Minnesota",2021,"401267519","OKC",-1,"218.5",-115,-105,0.534883720930233,0.51219512195122,"1612624781.87521"
"18664","Dallas","Golden State",2021,"401267520","DAL",-4,"231.5",-165,145,0.622641509433962,0.408163265306122,"1612624781.87521"
"18664","Golden State","Dallas",2021,"401267520","DAL",-4,"231.5",145,-165,0.408163265306122,0.622641509433962,"1612624781.87521"
"18664","New York","Portland",2021,"401267511","POR",-1,"214",-105,-115,0.51219512195122,0.534883720930233,"1612628196.3838"
"18664","Portland","New York",2021,"401267511","POR",-1,"214",-115,-105,0.534883720930233,0.51219512195122,"1612628196.3838"
"18664","Denver","Sacramento",2021,"401267512","DEN",-3.5,"228",-160,140,0.615384615384615,0.416666666666667,"1612628196.3838"
"18664","Sacramento","Denver",2021,"401267512","DEN",-3.5,"228",140,-160,0.416666666666667,0.615384615384615,"1612628196.3838"
"18664","Chicago","Orlando",2021,"401267513","CHI",-1,"224.5",-120,100,0.545454545454545,0.5,"1612628196.3838"
"18664","Orlando","Chicago",2021,"401267513","CHI",-1,"224.5",100,-120,0.5,0.545454545454545,"1612628196.3838"
"18664","Brooklyn","Philadelphia",2021,"401267514","PHI",-3.5,"237.5",145,-165,0.408163265306122,0.622641509433962,"1612628196.3838"
"18664","Philadelphia","Brooklyn",2021,"401267514","PHI",-3.5,"237.5",-165,145,0.622641509433962,0.408163265306122,"1612628196.3838"
"18664","Memphis","New Orleans",2021,"401267515","NO",-1.5,"226",100,-120,0.5,0.545454545454545,"1612628196.3838"
"18664","New Orleans","Memphis",2021,"401267515","NO",-1.5,"226",-120,100,0.545454545454545,0.5,"1612628196.3838"
"18664","Atlanta","Toronto",2021,"401267516","TOR",-4.5,"222.5",170,-190,0.37037037037037,0.655172413793103,"1612628196.3838"
"18664","Toronto","Atlanta",2021,"401267516","TOR",-4.5,"222.5",-190,170,0.655172413793103,0.37037037037037,"1612628196.3838"
"18664","Cleveland","Milwaukee",2021,"401267517","MIL",-10.5,"228",450,-600,0.181818181818182,0.857142857142857,"1612628196.3838"
"18664","Milwaukee","Cleveland",2021,"401267517","MIL",-10.5,"228",-600,450,0.857142857142857,0.181818181818182,"1612628196.3838"
"18664","Houston","San Antonio",2021,"401267518","SA",-1,"223.5",-105,-115,0.51219512195122,0.534883720930233,"1612628196.3838"
"18664","San Antonio","Houston",2021,"401267518","SA",-1,"223.5",-115,-105,0.534883720930233,0.51219512195122,"1612628196.3838"
"18664","Minnesota","Oklahoma City",2021,"401267519","OKC",-1,"218.5",-105,-115,0.51219512195122,0.534883720930233,"1612628196.3838"
"18664","Oklahoma City","Minnesota",2021,"401267519","OKC",-1,"218.5",-115,-105,0.534883720930233,0.51219512195122,"1612628196.3838"
"18664","Dallas","Golden State",2021,"401267520","DAL",-4,"231.5",-165,145,0.622641509433962,0.408163265306122,"1612628196.3838"
"18664","Golden State","Dallas",2021,"401267520","DAL",-4,"231.5",145,-165,0.408163265306122,0.622641509433962,"1612628196.3838"
"18665","Sacramento","LA",2021,"401267526","LAC",-8,"228",295,-355,0.253164556962025,0.78021978021978,"1612725284.48049"
"18665","Charlotte","Washington",2021,"401267527","LAC",-8,"228",-355,295,0.78021978021978,0.253164556962025,"1612725284.48049"
"18666","Toronto","Memphis",2021,"401267529","TOR",-2.5,"223.5",-140,120,0.583333333333333,0.454545454545455,"1612737979.07668"
"18666","Dallas","Minnesota",2021,"401267530","TOR",-2.5,"223.5",120,-140,0.454545454545455,0.583333333333333,"1612737979.07668"
"18667","Brooklyn","Detroit",2021,"401267535","BKN",-8,"232",-350,290,0.777777777777778,0.256410256410256,"1612880411.93506"
"18667","Detroit","Brooklyn",2021,"401267535","BKN",-8,"232",290,-350,0.256410256410256,0.777777777777778,"1612880411.93506"
"18667","Miami","New York",2021,"401267536","MIA",-5.5,"207.5",-220,190,0.6875,0.344827586206897,"1612880411.93506"
"18667","New York","Miami",2021,"401267536","MIA",-5.5,"207.5",190,-220,0.344827586206897,0.6875,"1612880411.93506"
"18667","Houston","New Orleans",2021,"401267537","NO",-5.5,"222.5",190,-220,0.344827586206897,0.6875,"1612880411.93506"
"18667","New Orleans","Houston",2021,"401267537","NO",-5.5,"222.5",-220,190,0.6875,0.344827586206897,"1612880411.93506"
"18667","Golden State","San Antonio",2021,"401267538","SA",-1,"231",-105,-115,0.51219512195122,0.534883720930233,"1612880411.93506"
"18667","San Antonio","Golden State",2021,"401267538","SA",-1,"231",-115,-105,0.534883720930233,0.51219512195122,"1612880411.93506"
"18667","Boston","Utah",2021,"401267539","UTAH",-5.5,"220.5",175,-200,0.363636363636364,0.666666666666667,"1612880411.93506"
"18667","Utah","Boston",2021,"401267539","UTAH",-5.5,"220.5",-200,175,0.666666666666667,0.363636363636364,"1612880411.93506"
"18667","Orlando","Portland",2021,"401267540","POR",-5.5,"223",185,-215,0.350877192982456,0.682539682539683,"1612880411.93506"
"18667","Portland","Orlando",2021,"401267540","POR",-5.5,"223",-215,185,0.682539682539683,0.350877192982456,"1612880411.93506"
"18667","Philadelphia","Sacramento",2021,"401267541","PHI",-5,"232.5",-200,175,0.666666666666667,0.363636363636364,"1612880411.93506"
"18667","Sacramento","Philadelphia",2021,"401267541","PHI",-5,"232.5",175,-200,0.363636363636364,0.666666666666667,"1612880411.93506"
"18668","Toronto","Washington",2021,"401267542","TOR",-5.5,"231.5",-220,190,0.6875,0.344827586206897,"1612967091.01266"
"18668","Washington","Toronto",2021,"401267542","TOR",-5.5,"231.5",190,-220,0.344827586206897,0.6875,"1612967091.01266"
"18668","Brooklyn","Indiana",2021,"401267543","BKN",-2,"234",-130,110,0.565217391304348,0.476190476190476,"1612967091.01266"
"18668","Indiana","Brooklyn",2021,"401267543","BKN",-2,"234",110,-130,0.476190476190476,0.565217391304348,"1612967091.01266"
"18668","Atlanta","Dallas",2021,"401267544","DAL",-4,"232",155,-175,0.392156862745098,0.636363636363636,"1612967091.01266"
"18668","Dallas","Atlanta",2021,"401267544","DAL",-4,"232",-175,155,0.636363636363636,0.392156862745098,"1612967091.01266"
"18668","Chicago","New Orleans",2021,"401267545","NO",-3,"230",125,-145,0.444444444444444,0.591836734693878,"1612967091.01266"
"18668","New Orleans","Chicago",2021,"401267545","NO",-3,"230",-145,125,0.591836734693878,0.444444444444444,"1612967091.01266"
"18668","Charlotte","Memphis",2021,"401267546","MEM",-4,"225",155,-175,0.392156862745098,0.636363636363636,"1612967091.01266"
"18668","Memphis","Charlotte",2021,"401267546","MEM",-4,"225",-175,155,0.636363636363636,0.392156862745098,"1612967091.01266"
"18668","LA","Minnesota",2021,"401267547","LAC",-10.5,"225",-550,425,0.846153846153846,0.19047619047619,"1612967091.01266"
