"Quarter","Time","Quarter_Time","Team","Play","Home_Points","Away_Points","Game_Id"
2,18.1166666666667,5.58333333333333,"POR","Mason Plumlee enters the game for Ed Davis","9 "," 8","400889802"
2,18.1166666666667,5.58333333333333,"LAL","D'Angelo Russell enters the game for Marcelo Huertas","9 "," 8","400889802"
2,18.1166666666667,5.58333333333333,"POR","Shabazz Napier makes free throw clear path 1 of 2","9 "," 8","400889802"
2,18.1166666666667,5.58333333333333,"POR","Shabazz Napier misses free throw clear path 2 of 2","9 "," 8","400889802"
2,18.45,5.25,"POR","Damian Lillard  misses 27-foot three point jumper","9 "," 8","400889802"
2,18.45,5.25,"POR","Trail Blazers offensive team rebound","9 "," 8","400889802"
2,18.4833333333333,5.21666666666667,"POR","Mason Plumlee offensive rebound","9 "," 8","400889802"
2,18.5166666666667,5.18333333333333,"POR","Damian Lillard  misses layup","9 "," 8","400889802"
2,18.5833333333333,5.11666666666667,"LAL","Luol Deng defensive rebound","9 "," 8","400889802"
2,18.6833333333333,5.01666666666667,"LAL","D'Angelo Russell  misses 25-foot three point jumper","9 "," 8","400889802"
2,18.6833333333333,5.01666666666667,"POR","Mason Plumlee defensive rebound","9 "," 8","400889802"
2,18.8,4.9,"POR","Noah Vonleh makes dunk (C.J. McCollum assists)","9 "," 8","400889802"
2,19.3,4.4,"LAL","Luol Deng  misses 6-foot two point shot","9 "," 8","400889802"
2,19.3333333333333,4.36666666666667,"POR","Noah Vonleh defensive rebound","9 "," 8","400889802"
2,19.5166666666667,4.18333333333333,"POR","Al-Farouq Aminu enters the game for Evan Turner","9 "," 8","400889802"
2,19.65,4.05,"POR","C.J. McCollum  misses 16-foot jumper","9 "," 8","400889802"
2,19.7666666666667,3.93333333333333,"POR","Noah Vonleh makes dunk","9 "," 8","400889802"
2,19.7666666666667,3.93333333333333,"POR","Noah Vonleh offensive rebound","9 "," 8","400889802"
2,20,3.7,"LAL","Nick Young  misses 22-foot jumper","9 "," 8","400889802"
2,20.0166666666667,3.68333333333333,"LAL","Louis Williams offensive rebound","9 "," 8","400889802"
2,20.2333333333333,3.46666666666667,"LAL","Louis Williams  misses 29-foot three point jumper","9 "," 8","400889802"
2,20.2666666666667,3.43333333333333,"POR","Damian Lillard defensive rebound","9 "," 8","400889802"
2,20.4666666666667,3.23333333333333,"POR","Mason Plumlee  misses 6-foot two point shot","9 "," 8","400889802"
2,20.5333333333333,3.16666666666667,"LAL","Julius Randle defensive rebound","9 "," 8","400889802"
2,20.6,3.1,"LAL","Julius Randle makes dunk (Nick Young assists)","9 "," 8","400889802"
2,20.95,2.75,"POR","C.J. McCollum  misses three point jumper","9 "," 8","400889802"
2,20.9666666666667,2.73333333333333,"LAL","Lakers defensive team rebound","9 "," 8","400889802"
2,20.9666666666667,2.73333333333333,"POR","Trail Blazers Full timeout","9 "," 8","400889802"
2,20.9666666666667,2.73333333333333,"POR","Maurice Harkless enters the game for Noah Vonleh","9 "," 8","400889802"
2,20.9666666666667,2.73333333333333,"LAL","Timofey Mozgov enters the game for Julius Randle","9 "," 8","400889802"
2,20.9666666666667,2.73333333333333,"LAL","Jordan Clarkson enters the game for Louis Williams","9 "," 8","400889802"
2,21.15,2.55,"LAL","Timofey Mozgov  bad pass (Mason Plumlee steals)","9 "," 8","400889802"
2,21.2666666666667,2.43333333333333,"POR","C.J. McCollum Out-of-Bounds Bad Pass Turnover","9 "," 8","400889802"
2,21.55,2.15,"LAL","Nick Young makes 25-foot  three point jumper  (Jordan Clarkson assists)","9 "," 8","400889802"
2,21.75,1.95,"POR","Mason Plumlee  bad pass (Jordan Clarkson steals)","9 "," 8","400889802"
2,21.8333333333333,1.86666666666667,"LAL","Nick Young  misses","9 "," 8","400889802"
2,21.8333333333333,1.86666666666667,"POR","Trail Blazers defensive team rebound","9 "," 8","400889802"
2,22.1666666666667,1.53333333333333,"POR","Mason Plumlee  out of bounds lost ball turnover","9 "," 8","400889802"
2,22.1666666666667,1.53333333333333,"LAL","Tarik Black enters the game for Luol Deng","9 "," 8","400889802"
2,22.35,1.35,"LAL","Timofey Mozgov  misses 20-foot jumper","9 "," 8","400889802"
2,22.3833333333333,1.31666666666667,"POR","Maurice Harkless defensive rebound","9 "," 8","400889802"
2,22.5833333333333,1.11666666666667,"POR","C.J. McCollum  misses 18-foot jumper","9 "," 8","400889802"
2,22.5833333333333,1.11666666666667,"LAL","Tarik Black defensive rebound","9 "," 8","400889802"
2,22.7,1,"LAL","Nick Young  traveling","9 "," 8","400889802"
2,22.7,1,"LAL","Brandon Ingram enters the game for Tarik Black","9 "," 8","400889802"
2,22.95,0.75,"POR","Damian Lillard  misses jumper","9 "," 8","400889802"
2,22.95,0.75,"POR","Mason Plumlee offensive rebound","9 "," 8","400889802"
2,22.95,0.75,"POR","Mason Plumlee makes two point shot","9 "," 8","400889802"
2,22.95,0.75,"LAL","Timofey Mozgov shooting foul  (Mason Plumlee draws the foul)","9 "," 8","400889802"
2,22.95,0.75,"POR","Mason Plumlee makes free throw 1 of 1","9 "," 8","400889802"
2,23.15,0.55,"LAL","Jordan Clarkson makes 26-foot  three point jumper","9 "," 8","400889802"
2,23.2333333333333,0.466666666666667,"POR","Timofey Mozgov blocks Damian Lillard 's 3-foot  jumper","9 "," 8","400889802"
2,23.2333333333333,0.466666666666667,"POR","Maurice Harkless offensive rebound","9 "," 8","400889802"
2,23.2333333333333,0.466666666666667,"LAL","Brandon Ingram shooting foul  (Maurice Harkless draws the foul)","9 "," 8","400889802"
2,23.2333333333333,0.466666666666667,"POR","Maurice Harkless makes free throw 1 of 2","9 "," 8","400889802"
2,23.2333333333333,0.466666666666667,"POR","Maurice Harkless makes free throw 2 of 2","9 "," 8","400889802"
2,23.5333333333333,0.166666666666667,"LAL","D'Angelo Russell  misses 25-foot three point jumper","9 "," 8","400889802"
2,23.55,0.15,"LAL","Timofey Mozgov offensive rebound","9 "," 8","400889802"
2,23.5666666666667,0.133333333333333,"LAL","Timofey Mozgov makes 5-foot two point shot","9 "," 8","400889802"
2,23.7,0,"POR","Damian Lillard makes two point shot","9 "," 8","400889802"
2,23.7,0,"LAL","Jordan Clarkson  misses 60-foot three point jumper","9 "," 8","400889802"
2,23.7,0,"LAL","Lakers offensive team rebound","9 "," 8","400889802"
2,23.7,0,"LAL","End of the 2nd Quarter","9 "," 8","400889802"
3,23.7,11.6833333333333,"LAL","Evan Turner blocks Julius Randle 's 9-foot  jumper","9 "," 8","400889802"
3,23.75,11.6333333333333,"POR","Meyers Leonard defensive rebound","9 "," 8","400889802"
3,24.0333333333333,11.35,"POR","C.J. McCollum  misses 24-foot three point jumper","9 "," 8","400889802"
3,24.0833333333333,11.3,"LAL","Julius Randle defensive rebound","9 "," 8","400889802"
3,24.15,11.2333333333333,"POR","Meyers Leonard personal foul  (Timofey Mozgov draws the foul)","9 "," 8","400889802"
3,24.2166666666667,11.1666666666667,"POR","Meyers Leonard personal foul  (D'Angelo Russell draws the foul)","9 "," 8","400889802"
3,24.3166666666667,11.0666666666667,"LAL","D'Angelo Russell offensive foul  (Damian Lillard draws the foul)","9 "," 8","400889802"
3,24.3166666666667,11.0666666666667,"LAL","D'Angelo Russell  turnover","9 "," 8","400889802"
3,24.5166666666667,10.8666666666667,"POR","Julius Randle blocks Al-Farouq Aminu 's 2-foot  layup","9 "," 8","400889802"
3,24.5833333333333,10.8,"POR","Al-Farouq Aminu offensive rebound","9 "," 8","400889802"
3,24.6333333333333,10.75,"POR","Timofey Mozgov blocks Al-Farouq Aminu's  layup","9 "," 8","400889802"
3,24.6833333333333,10.7,"LAL","Nick Young defensive rebound","9 "," 8","400889802"
3,24.7666666666667,10.6166666666667,"LAL","Nick Young makes 24-foot  three pointer  (Julius Randle assists)","9 "," 8","400889802"
3,25.2166666666667,10.1666666666667,"POR","Evan Turner makes driving layup (C.J. McCollum assists)","9 "," 8","400889802"
3,25.5666666666667,9.81666666666667,"LAL","Louis Williams makes 26-foot  three point jumper  (Julius Randle assists)","9 "," 8","400889802"
3,25.7666666666667,9.61666666666667,"POR","Evan Turner  misses three point jumper","9 "," 8","400889802"
3,25.7833333333333,9.6,"LAL","Julius Randle defensive rebound","9 "," 8","400889802"
3,25.9333333333333,9.45,"POR","Al-Farouq Aminu shooting foul  (Julius Randle draws the foul)","9 "," 8","400889802"
3,25.9333333333333,9.45,"LAL","Julius Randle makes free throw 1 of 2","9 "," 8","400889802"
3,25.9333333333333,9.45,"LAL","Julius Randle makes free throw 2 of 2","9 "," 8","400889802"
3,26.25,9.13333333333333,"POR","Meyers Leonard  misses 19-foot jumper","9 "," 8","400889802"
3,26.2666666666667,9.11666666666667,"POR","Al-Farouq Aminu offensive rebound","9 "," 8","400889802"
3,26.45,8.93333333333333,"POR","Evan Turner  bad pass (Timofey Mozgov steals)","9 "," 8","400889802"
3,26.5833333333333,8.8,"LAL","Timofey Mozgov makes two point shot (Louis Williams assists)","9 "," 8","400889802"
3,26.5833333333333,8.8,"POR","Trail Blazers Full timeout","9 "," 8","400889802"
3,26.9,8.48333333333333,"POR","Meyers Leonard makes 4-foot two point shot (Evan Turner assists)","9 "," 8","400889802"
3,27.0333333333333,8.35,"LAL","Louis Williams  bad pass (Evan Turner steals)","9 "," 8","400889802"
3,27.1333333333333,8.25,"POR","Al-Farouq Aminu makes two point shot (Evan Turner assists)","9 "," 8","400889802"
3,27.2166666666667,8.16666666666667,"POR","Damian Lillard personal foul  (D'Angelo Russell draws the foul)","9 "," 8","400889802"
3,27.3166666666667,8.06666666666667,"LAL","Timofey Mozgov  traveling","9 "," 8","400889802"
3,27.55,7.83333333333333,"POR","Damian Lillard makes 26-foot  three point jumper","9 "," 8","400889802"
3,27.8666666666667,7.51666666666667,"LAL","Nick Young makes 25-foot   (Louis Williams assists)","9 "," 8","400889802"
3,28.05,7.33333333333333,"POR","Damian Lillard makes driving layup","9 "," 8","400889802"
3,28.2,7.18333333333333,"LAL","Nick Young makes 24-foot  three pointer  (Louis Williams assists)","9 "," 8","400889802"
3,28.2,7.18333333333333,"POR","Evan Turner shooting foul  (Nick Young draws the foul)","9 "," 8","400889802"
3,28.2,7.18333333333333,"LAL","Nick Young misses free throw 1 of 1","9 "," 8","400889802"
3,28.2333333333333,7.15,"POR","Meyers Leonard defensive rebound","9 "," 8","400889802"
3,28.4166666666667,6.96666666666667,"LAL","Timofey Mozgov shooting foul  (Damian Lillard draws the foul)","9 "," 8","400889802"
3,28.4166666666667,6.96666666666667,"POR","Damian Lillard makes free throw 1 of 2","9 "," 8","400889802"
3,28.4166666666667,6.96666666666667,"POR","Damian Lillard makes free throw 2 of 2","9 "," 8","400889802"
3,28.6666666666667,6.71666666666667,"LAL","Timofey Mozgov makes dunk (Nick Young assists)","9 "," 8","400889802"
3,28.95,6.43333333333333,"POR","Evan Turner  misses 8-foot jumper","9 "," 8","400889802"
3,29.0166666666667,6.36666666666667,"LAL","Timofey Mozgov defensive rebound","9 "," 8","400889802"
3,29.1166666666667,6.26666666666667,"POR","C.J. McCollum shooting foul  (Julius Randle draws the foul)","9 "," 8","400889802"
3,29.1166666666667,6.26666666666667,"LAL","Julius Randle makes free throw 1 of 2","9 "," 8","400889802"
3,29.1166666666667,6.26666666666667,"LAL","Julius Randle misses free throw 2 of 2","9 "," 8","400889802"
3,29.1666666666667,6.21666666666667,"POR","Al-Farouq Aminu defensive rebound","9 "," 8","400889802"
3,29.3833333333333,6,"POR","Damian Lillard makes 25-foot  three pointer","9 "," 8","400889802"
3,29.55,5.83333333333333,"POR","Meyers Leonard shooting foul  (Timofey Mozgov draws the foul)","9 "," 8","400889802"
3,29.55,5.83333333333333,"LAL","Timofey Mozgov makes free throw 1 of 2","9 "," 8","400889802"
3,29.55,5.83333333333333,"LAL","Timofey Mozgov misses free throw 2 of 2","9 "," 8","400889802"
3,29.5833333333333,5.8,"POR","Al-Farouq Aminu defensive rebound","9 "," 8","400889802"
3,29.8,5.58333333333333,"POR","Damian Lillard makes 16-foot jumper","9 "," 8","400889802"
3,30.05,5.33333333333333,"LAL","Nick Young  misses 11-foot two point jumper","9 "," 8","400889802"
3,30.05,5.33333333333333,"POR","Evan Turner defensive rebound","9 "," 8","400889802"
3,30.05,5.33333333333333,"LAL","Nick Young personal take foul  (Evan Turner draws the foul)","9 "," 8","400889802"
3,30.05,5.33333333333333,"LAL","Tarik Black enters the game for Timofey Mozgov","9 "," 8","400889802"
3,30.05,5.33333333333333,"POR","Mason Plumlee enters the game for Meyers Leonard","9 "," 8","400889802"
3,30.05,5.33333333333333,"POR","Maurice Harkless enters the game for Evan Turner","9 "," 8","400889802"
3,30.1666666666667,5.21666666666667,"LAL","Jordan Clarkson enters the game for Louis Williams","9 "," 8","400889802"
3,30.3,5.08333333333333,"POR","Damian Lillard makes 25-foot  three point jumper  (C.J. McCollum assists)","9 "," 8","400889802"
3,30.3,5.08333333333333,"LAL","Jordan Clarkson away from play foul  (Damian Lillard draws the foul)","9 "," 8","400889802"
3,30.3,5.08333333333333,"POR","Mason Plumlee misses free throw 1 of 1","9 "," 8","400889802"
3,30.3666666666667,5.01666666666667,"LAL","Julius Randle defensive rebound","9 "," 8","400889802"
3,30.4833333333333,4.9,"POR","Mason Plumlee shooting foul  (Tarik Black draws the foul)","9 "," 8","400889802"
3,30.4833333333333,4.9,"LAL","Tarik Black makes free throw 1 of 2","9 "," 8","400889802"
3,30.4833333333333,4.9,"LAL","Brandon Ingram enters the game for Nick Young","9 "," 8","400889802"
3,30.4833333333333,4.9,"LAL","Tarik Black misses free throw 2 of 2","9 "," 8","400889802"
3,30.55,4.83333333333333,"POR","Mason Plumlee defensive rebound","9 "," 8","400889802"
3,30.7666666666667,4.61666666666667,"POR","Damian Lillard  misses 25-foot three point jumper","9 "," 8","400889802"
3,30.8333333333333,4.55,"LAL","Julius Randle defensive rebound","9 "," 8","400889802"
3,30.95,4.43333333333333,"LAL","D'Angelo Russell  misses 25-foot three point jumper","9 "," 8","400889802"
3,30.95,4.43333333333333,"POR","Mason Plumlee defensive rebound","9 "," 8","400889802"
3,31.1166666666667,4.26666666666667,"POR","C.J. McCollum  misses 13-foot two point jumper","9 "," 8","400889802"
3,31.1666666666667,4.21666666666667,"LAL","D'Angelo Russell defensive rebound","9 "," 8","400889802"
3,31.2666666666667,4.11666666666667,"LAL","Maurice Harkless blocks D'Angelo Russell's  layup","9 "," 8","400889802"
3,31.3,4.08333333333333,"POR","C.J. McCollum defensive rebound","9 "," 8","400889802"
3,31.3333333333333,4.05,"POR","Al-Farouq Aminu makes two point shot (C.J. McCollum assists)","9 "," 8","400889802"
3,31.55,3.83333333333333,"LAL","D'Angelo Russell  misses 11-foot two point jumper","9 "," 8","400889802"
3,31.6,3.78333333333333,"POR","Mason Plumlee defensive rebound","9 "," 8","400889802"
3,31.7333333333333,3.65,"POR","C.J. McCollum  misses 17-foot two point jumper","9 "," 8","400889802"
3,31.7833333333333,3.6,"POR","Mason Plumlee offensive rebound","9 "," 8","400889802"
3,31.8,3.58333333333333,"POR","C.J. McCollum offensive foul  (D'Angelo Russell draws the foul)","9 "," 8","400889802"
3,31.8,3.58333333333333,"POR","C.J. McCollum  turnover","9 "," 8","400889802"
3,31.8,3.58333333333333,"LAL","Larry Nance Jr. enters the game for Julius Randle","9 "," 8","400889802"
3,32.0833333333333,3.3,"LAL","D'Angelo Russell makes 13-foot two point shot","9 "," 8","400889802"
3,32.3333333333333,3.05,"POR","Al-Farouq Aminu  misses 26-foot three point jumper","9 "," 8","400889802"
3,32.3666666666667,3.01666666666667,"POR","Maurice Harkless offensive rebound","9 "," 8","400889802"
3,32.3833333333333,3,"POR","Maurice Harkless  misses layup","9 "," 8","400889802"
3,32.4,2.98333333333333,"POR","Mason Plumlee offensive rebound","9 "," 8","400889802"
3,32.4666666666667,2.91666666666667,"POR","Mason Plumlee  traveling","9 "," 8","400889802"
3,32.4666666666667,2.91666666666667,"LAL","Lakers Full timeout","9 "," 8","400889802"
3,32.4666666666667,2.91666666666667,"LAL","Marcelo Huertas enters the game for D'Angelo Russell","9 "," 8","400889802"
3,32.4666666666667,2.91666666666667,"POR","Allen Crabbe enters the game for Al-Farouq Aminu","9 "," 8","400889802"
3,32.4666666666667,2.91666666666667,"POR","Evan Turner enters the game for C.J. McCollum","9 "," 8","400889802"
3,32.6666666666667,2.71666666666667,"POR","Damian Lillard kicked ball violation","9 "," 8","400889802"
3,32.8666666666667,2.51666666666667,"LAL","Tarik Black makes layup (Larry Nance Jr. assists)","9 "," 8","400889802"
3,33.1333333333333,2.25,"LAL","Tarik Black shooting foul  (Mason Plumlee draws the foul)","9 "," 8","400889802"
3,33.1333333333333,2.25,"POR","Mason Plumlee makes free throw 1 of 2","9 "," 8","400889802"
3,33.1333333333333,2.25,"POR","Mason Plumlee misses free throw 2 of 2","9 "," 8","400889802"
3,33.15,2.23333333333333,"LAL","Lakers defensive team rebound","9 "," 8","400889802"
3,33.3333333333333,2.05,"LAL","Jordan Clarkson makes driving layup (Marcelo Huertas assists)","9 "," 8","400889802"
3,33.5,1.88333333333333,"POR","Damian Lillard  misses 2-foot hook shot","9 "," 8","400889802"
3,33.55,1.83333333333333,"POR","Maurice Harkless offensive rebound","9 "," 8","400889802"
3,33.6,1.78333333333333,"POR","Maurice Harkless makes two point shot","9 "," 8","400889802"
3,33.8666666666667,1.51666666666667,"LAL","Tarik Black  misses layup","9 "," 8","400889802"
3,33.8666666666667,1.51666666666667,"POR","Maurice Harkless defensive rebound","9 "," 8","400889802"
3,34.1333333333333,1.25,"POR","Maurice Harkless makes 13-foot jumper (Evan Turner assists)","9 "," 8","400889802"
3,34.55,0.833333333333333,"LAL","Marcelo Huertas  misses 3-foot jumper","9 "," 8","400889802"
3,34.6166666666667,0.766666666666667,"POR","Mason Plumlee defensive rebound","9 "," 8","400889802"
3,34.8333333333333,0.55,"POR","Mason Plumlee makes two point shot","9 "," 8","400889802"
3,34.9166666666667,0.466666666666667,"LAL","Marcelo Huertas makes 17-foot jumper","9 "," 8","400889802"
3,35.2833333333333,0.1,"POR","Evan Turner  misses 8-foot two point shot","9 "," 8","400889802"
3,35.3333333333333,0.05,"LAL","Larry Nance Jr. defensive rebound","9 "," 8","400889802"
3,35.3833333333333,0,"LAL","End of the 3rd Quarter","9 "," 8","400889802"
4,35.3833333333333,11.8,"POR","C.J. McCollum  disc dribble turnover","9 "," 8","400889802"
4,35.5666666666666,11.6166666666667,"LAL","Jordan Clarkson makes 10-foot two point shot (Marcelo Huertas assists)","9 "," 81","400889802"
4,35.9,11.2833333333333,"POR","Maurice Harkless makes 26-foot  three point jumper  (Mason Plumlee assists)","9 "," 81","400889802"
4,36.2666666666667,10.9166666666667,"LAL","Brandon Ingram  misses 25-foot three point jumper","9 "," 81","400889802"
4,36.3,10.8833333333333,"POR","Mason Plumlee defensive rebound","9 "," 81","400889802"
4,36.3166666666666,10.8666666666667,"POR","Mason Plumlee Out-of-Bounds Bad Pass Turnover","9 "," 81","400889802"
4,36.55,10.6333333333333,"LAL","Marcelo Huertas makes 12-foot two point shot","9 "," 83","400889802"
4,36.8833333333333,10.3,"POR","Maurice Harkless  misses 25-foot three point jumper","9 "," 83","400889802"
4,36.9,10.2833333333333,"LAL","Jordan Clarkson defensive rebound","9 "," 83","400889802"
4,37.0666666666666,10.1166666666667,"LAL","Tarik Black  bad pass (Mason Plumlee steals)","9 "," 83","400889802"
4,37.15,10.0333333333333,"POR","Maurice Harkless makes dunk (Evan Turner assists)","9 "," 83","400889802"
4,37.4333333333333,9.75,"POR","Evan Turner personal foul  (Brandon Ingram draws the foul)","9 "," 83","400889802"
4,37.4333333333333,9.75,"LAL","Anthony Brown enters the game for Jordan Clarkson","9 "," 83","400889802"
4,37.45,9.73333333333333,"POR","C.J. McCollum personal foul  (Marcelo Huertas draws the foul)","9 "," 83","400889802"
4,37.5666666666666,9.61666666666667,"LAL","Marcelo Huertas  misses 16-foot jumper","9 "," 83","400889802"
4,37.6333333333333,9.55,"LAL","Tarik Black offensive rebound","9 "," 83","400889802"
4,37.7,9.48333333333333,"LAL","Tarik Black makes dunk","9 "," 85","400889802"
4,38.0166666666667,9.16666666666667,"POR","Allen Crabbe  misses 18-foot jumper","9 "," 85","400889802"
4,38.05,9.13333333333333,"LAL","Larry Nance Jr. defensive rebound","9 "," 85","400889802"
4,38.15,9.03333333333333,"LAL","Brandon Ingram  bad pass (C.J. McCollum steals)","9 "," 85","400889802"
4,38.25,8.93333333333333,"POR","Larry Nance Jr. blocks C.J. McCollum's  layup","9 "," 85","400889802"
4,38.3333333333333,8.85,"POR","Maurice Harkless makes dunk","9 "," 85","400889802"
4,38.3333333333333,8.85,"POR","Maurice Harkless offensive rebound","9 "," 85","400889802"
4,38.7,8.48333333333333,"LAL","Brandon Ingram  misses 25-foot three point jumper","9 "," 85","400889802"
4,38.7333333333333,8.45,"POR","C.J. McCollum defensive rebound","9 "," 85","400889802"
4,38.8166666666666,8.36666666666667,"POR","Maurice Harkless  bad pass (Larry Nance Jr. steals)","9 "," 85","400889802"
4,38.9333333333333,8.25,"LAL","Brandon Ingram makes two point shot (Marcelo Huertas assists)","9 "," 87","400889802"
4,38.9333333333333,8.25,"POR","Trail Blazers Full timeout","9 "," 87","400889802"
4,38.9333333333333,8.25,"LAL","Yi Jianlian enters the game for Tarik Black","9 "," 87","400889802"
4,38.9333333333333,8.25,"LAL","Nick Young enters the game for Brandon Ingram","9 "," 87","400889802"
4,38.9333333333333,8.25,"POR","Ed Davis enters the game for Mason Plumlee","9 "," 87","400889802"
4,38.9333333333333,8.25,"POR","Meyers Leonard enters the game for Maurice Harkless","9 "," 87","400889802"
4,39.1333333333333,8.05,"LAL","Larry Nance Jr. shooting foul  (Evan Turner draws the foul)","9 "," 87","400889802"
4,39.1333333333333,8.05,"POR","Evan Turner makes free throw 1 of 2","9 "," 87","400889802"
4,39.1333333333333,8.05,"POR","Evan Turner makes free throw 2 of 2","9 "," 87","400889802"
4,39.3166666666666,7.86666666666667,"LAL","Yi Jianlian makes 21-foot jumper (Marcelo Huertas assists)","9 "," 89","400889802"
4,39.5,7.68333333333333,"POR","Ed Davis offensive foul  (Yi Jianlian draws the foul)","9 "," 89","400889802"
4,39.5,7.68333333333333,"POR","Ed Davis  turnover","9 "," 89","400889802"
4,39.75,7.43333333333333,"POR","Meyers Leonard shooting foul  (Marcelo Huertas draws the foul)","9 "," 89","400889802"
4,39.75,7.43333333333333,"LAL","Marcelo Huertas makes free throw 1 of 2","9 "," 90","400889802"
4,39.75,7.43333333333333,"LAL","Julius Randle enters the game for Larry Nance Jr.","9 "," 90","400889802"
4,39.75,7.43333333333333,"POR","Shabazz Napier enters the game for C.J. McCollum","9 "," 90","400889802"
4,39.75,7.43333333333333,"POR","Pat Connaughton enters the game for Evan Turner","9 "," 90","400889802"
4,39.75,7.43333333333333,"LAL","Marcelo Huertas makes free throw 2 of 2","9 "," 91","400889802"
4,40.1,7.08333333333333,"POR","Allen Crabbe  traveling","9 "," 91","400889802"
4,40.1,7.08333333333333,"LAL","D'Angelo Russell enters the game for Marcelo Huertas","9 "," 91","400889802"
4,40.2833333333333,6.9,"POR","Shabazz Napier personal foul  (D'Angelo Russell draws the foul)","9 "," 91","400889802"
4,40.4166666666667,6.76666666666667,"LAL","Yi Jianlian  misses 12-foot two point shot","9 "," 91","400889802"
4,40.5,6.68333333333333,"POR","Meyers Leonard defensive rebound","9 "," 91","400889802"
4,40.7166666666667,6.46666666666667,"POR","Meyers Leonard  misses 16-foot jumper","9 "," 91","400889802"
4,40.7166666666667,6.46666666666667,"POR","Trail Blazers offensive team rebound","9 "," 91","400889802"
4,40.7166666666667,6.46666666666667,"LAL","Yi Jianlian loose ball foul  (Ed Davis draws the foul)","9 "," 91","400889802"
4,40.7833333333333,6.4,"POR","Shabazz Napier makes 27-foot  three point jumper  (Ed Davis assists)","92 "," 91","400889802"
4,41.0666666666666,6.11666666666667,"LAL","Nick Young  misses 25-foot three point jumper","92 "," 91","400889802"
4,41.1,6.08333333333333,"POR","Allen Crabbe defensive rebound","92 "," 91","400889802"
4,41.25,5.93333333333333,"POR","Shabazz Napier  bad pass (Nick Young steals)","92 "," 91","400889802"
4,41.35,5.83333333333333,"LAL","D'Angelo Russell  misses three point jumper","92 "," 91","400889802"
4,41.3833333333333,5.8,"LAL","Julius Randle offensive rebound","92 "," 91","400889802"
4,41.6,5.58333333333333,"LAL","Julius Randle makes driving layup","92 "," 93","400889802"
4,41.8833333333333,5.3,"POR","Meyers Leonard makes 25-foot  three point jumper  (Shabazz Napier assists)","95 "," 93","400889802"
4,42.25,4.93333333333333,"LAL","Anthony Brown  misses 21-foot jumper","95 "," 93","400889802"
4,42.25,4.93333333333333,"POR","Trail Blazers defensive team rebound","95 "," 93","400889802"
4,42.25,4.93333333333333,"LAL","Official timeout","95 "," 93","400889802"
4,42.6,4.58333333333333,"POR","Allen Crabbe  misses 6-foot jump bank shot","95 "," 93","400889802"
4,42.6333333333333,4.55,"LAL","Julius Randle defensive rebound","95 "," 93","400889802"
4,42.7166666666666,4.46666666666667,"LAL","Julius Randle makes 6-foot two point shot","95 "," 95","400889802"
4,42.7166666666666,4.46666666666667,"POR","Meyers Leonard shooting foul  (Julius Randle draws the foul)","95 "," 95","400889802"
4,42.7166666666666,4.46666666666667,"LAL","Julius Randle misses free throw 1 of 1","95 "," 95","400889802"
4,42.75,4.43333333333333,"POR","Ed Davis defensive rebound","95 "," 95","400889802"
4,43,4.18333333333333,"POR","Shabazz Napier  misses 26-foot three point jumper","95 "," 95","400889802"
4,43.0333333333333,4.15,"LAL","Yi Jianlian defensive rebound","95 "," 95","400889802"
4,43.1,4.08333333333333,"LAL","Nick Young  misses 26-foot three point jumper","95 "," 95","400889802"
4,43.2,3.98333333333333,"POR","Ed Davis defensive rebound","95 "," 95","400889802"
4,43.4333333333333,3.75,"POR","Meyers Leonard makes 14-foot two point shot (Allen Crabbe assists)","97 "," 95","400889802"
4,43.8,3.38333333333333,"LAL","D'Angelo Russell  misses 9-foot jumper","97 "," 95","400889802"
4,43.85,3.33333333333333,"POR","Meyers Leonard defensive rebound","97 "," 95","400889802"
4,43.95,3.23333333333333,"LAL","Yi Jianlian shooting foul  (Shabazz Napier draws the foul)","97 "," 95","400889802"
4,43.95,3.23333333333333,"POR","Shabazz Napier misses free throw 1 of 2","97 "," 95","400889802"
4,43.95,3.23333333333333,"POR","Trail Blazers offensive team rebound","97 "," 95","400889802"
4,43.95,3.23333333333333,"LAL","Jordan Clarkson enters the game for Anthony Brown","97 "," 95","400889802"
4,43.95,3.23333333333333,"POR","Shabazz Napier misses free throw 2 of 2","97 "," 95","400889802"
4,43.9666666666666,3.21666666666667,"LAL","Julius Randle defensive rebound","97 "," 95","400889802"
4,44.2333333333333,2.95,"LAL","Nick Young  misses 11-foot two point jumper","97 "," 95","400889802"
4,44.3333333333333,2.85,"LAL","Nick Young offensive rebound","97 "," 95","400889802"
4,44.3666666666666,2.81666666666667,"LAL","Nick Young makes two point shot","97 "," 97","400889802"
4,44.7333333333333,2.45,"POR","Meyers Leonard  misses 26-foot three point jumper","97 "," 97","400889802"
4,44.7333333333333,2.45,"POR","Trail Blazers offensive team rebound","97 "," 97","400889802"
4,44.7333333333333,2.45,"POR","shot clock turnover","97 "," 97","400889802"
4,44.7333333333333,2.45,"LAL","Lakers Full timeout","97 "," 97","400889802"
4,44.7333333333333,2.45,"POR","Noah Vonleh enters the game for Ed Davis","97 "," 97","400889802"
4,44.9833333333333,2.2,"LAL","Nick Young  misses 18-foot step back jumpshot","97 "," 97","400889802"
4,45.0333333333333,2.15,"POR","Meyers Leonard defensive rebound","97 "," 97","400889802"
