"","Date","Season","Team","Opponent","Result","Points_For","Points_Against","Spread","Played","Home","Neutral_Location","OT","Game_ID"
"1249",2019-11-09,2019,"Eastern Kentucky","Southeast Missouri State","L",31,38,-7,"TRUE",0,FALSE,FALSE,"401128359"
"1250",2019-11-09,2019,"Southeast Missouri State","Eastern Kentucky","W",38,31,7,"TRUE",1,FALSE,FALSE,"401128359"
"1251",2019-11-09,2019,"Jacksonville State","Tennessee Tech","L",27,37,-10,"TRUE",0,FALSE,FALSE,"401128369"
"1252",2019-11-09,2019,"Tennessee Tech","Jacksonville State","W",37,27,10,"TRUE",1,FALSE,FALSE,"401128369"
"1253",2019-11-09,2019,"Eastern Illinois","Tennessee State","W",49,38,11,"TRUE",0,FALSE,FALSE,"401128385"
"1254",2019-11-09,2019,"Tennessee State","Eastern Illinois","L",38,49,-11,"TRUE",1,FALSE,FALSE,"401128385"
"1255",2019-11-09,2019,"Alabama A&M","Jackson State","W",48,43,5,"TRUE",1,FALSE,FALSE,"401128441"
"1256",2019-11-09,2019,"Jackson State","Alabama A&M","L",43,48,-5,"TRUE",0,FALSE,FALSE,"401128441"
"1257",2019-11-09,2019,"Texas Southern","Alabama State","L",21,27,-6,"TRUE",1,FALSE,FALSE,"401128450"
"1258",2019-11-09,2019,"Alabama State","Texas Southern","W",27,21,6,"TRUE",0,FALSE,FALSE,"401128450"
"1259",2019-11-09,2019,"Alcorn State","Grambling","L",16,19,-3,"TRUE",0,FALSE,TRUE,"401128458"
"1260",2019-11-09,2019,"Grambling","Alcorn State","W",19,16,3,"TRUE",1,FALSE,TRUE,"401128458"
"1261",2019-11-09,2019,"Prairie View","Arkansas-Pine Bluff","W",37,20,17,"TRUE",1,FALSE,FALSE,"401128466"
"1262",2019-11-09,2019,"Arkansas-Pine Bluff","Prairie View A&M","L",20,37,-17,"TRUE",0,FALSE,FALSE,"401128466"
"1263",2019-11-09,2019,"Southern","Virginia Lynchburg","W",58,7,51,"TRUE",1,FALSE,FALSE,"401128489"
"1264",2019-11-09,2019,"Virginia Lynchburg","Southern","L",58,7,51,"TRUE",0,FALSE,FALSE,"401128489"
"1265",2019-11-09,2019,"Samford","Chattanooga","L",27,35,-8,"TRUE",1,FALSE,FALSE,"401128496"
"1266",2019-11-09,2019,"Chattanooga","Samford","W",35,27,8,"TRUE",0,FALSE,FALSE,"401128496"
"1267",2019-11-09,2019,"Western Carolina","East Tennessee State","W",23,20,3,"TRUE",1,FALSE,TRUE,"401128512"
"1268",2019-11-09,2019,"East Tennessee State","Western Carolina","L",20,23,-3,"TRUE",0,FALSE,TRUE,"401128512"
"1269",2019-11-09,2019,"Furman","VMI","W",60,21,39,"TRUE",1,FALSE,FALSE,"401128517"
"1270",2019-11-09,2019,"VMI","Furman","L",21,60,-39,"TRUE",0,FALSE,FALSE,"401128517"
"1271",2019-11-09,2019,"Mercer","Wofford","L",7,41,-34,"TRUE",1,FALSE,FALSE,"401128523"
"1272",2019-11-09,2019,"Wofford","Mercer","W",41,7,34,"TRUE",0,FALSE,FALSE,"401128523"
"1273",2019-11-09,2019,"Davidson","Butler","W",52,10,42,"TRUE",0,FALSE,FALSE,"401128561"
"1274",2019-11-09,2019,"Butler","Davidson","L",10,52,-42,"TRUE",1,FALSE,FALSE,"401128561"
"1275",2019-11-09,2019,"Dayton","Marist","W",59,35,24,"TRUE",1,FALSE,FALSE,"401128581"
"1276",2019-11-09,2019,"Marist","Dayton","L",35,59,-24,"TRUE",0,FALSE,FALSE,"401128581"
"1277",2019-11-09,2019,"Drake","Jacksonville","W",28,14,14,"TRUE",1,FALSE,FALSE,"401128587"
"1278",2019-11-09,2019,"Jacksonville","Drake","L",14,28,-14,"TRUE",0,FALSE,FALSE,"401128587"
"1279",2019-11-09,2019,"Morehead State","Valparaiso","W",27,21,6,"TRUE",0,FALSE,FALSE,"401128600"
"1280",2019-11-09,2019,"Valparaiso","Morehead State","L",21,27,-6,"TRUE",1,FALSE,FALSE,"401128600"
"1281",2019-11-09,2019,"San Diego","Stetson","W",51,7,44,"TRUE",0,FALSE,FALSE,"401128606"
"1282",2019-11-09,2019,"Stetson","San Diego","L",7,51,-44,"TRUE",1,FALSE,FALSE,"401128606"
"1283",2019-11-09,2019,"Lehigh","Bucknell","L",10,20,-10,"TRUE",0,FALSE,FALSE,"401128619"
"1284",2019-11-09,2019,"Bucknell","Lehigh","W",20,10,10,"TRUE",1,FALSE,FALSE,"401128619"
"1285",2019-11-09,2019,"Fordham","Colgate","L",13,24,-11,"TRUE",0,FALSE,FALSE,"401128628"
"1286",2019-11-09,2019,"Colgate","Fordham","W",24,13,11,"TRUE",1,FALSE,FALSE,"401128628"
"1287",2019-11-09,2019,"Holy Cross","Lafayette","L",20,23,-3,"TRUE",1,FALSE,FALSE,"401128641"
"1288",2019-11-09,2019,"Lafayette","Holy Cross","W",23,20,3,"TRUE",0,FALSE,FALSE,"401128641"
"1289",2019-11-09,2019,"Yale","Brown","W",59,35,24,"TRUE",0,FALSE,FALSE,"401128656"
"1290",2019-11-09,2019,"Brown","Yale","L",35,59,-24,"TRUE",1,FALSE,FALSE,"401128656"
"1291",2019-11-09,2019,"Abilene Christian","Sam Houston State","L",10,24,-14,"TRUE",1,FALSE,FALSE,"401128667"
"1292",2019-11-09,2019,"Sam Houston State","Abilene Christian","W",24,10,14,"TRUE",0,FALSE,FALSE,"401128667"
"1293",2019-11-09,2019,"Dartmouth","Princeton","W",27,10,17,"TRUE",0.5,TRUE,FALSE,"401128672"
"1294",2019-11-09,2019,"Princeton","Dartmouth","L",10,27,-17,"TRUE",0.5,TRUE,FALSE,"401128672"
"1295",2019-11-09,2019,"Harvard","Columbia","L",10,17,-7,"TRUE",0,FALSE,TRUE,"401128678"
"1296",2019-11-09,2019,"Columbia","Harvard","W",17,10,7,"TRUE",1,FALSE,TRUE,"401128678"
"1297",2019-11-09,2019,"Central Arkansas","SE Louisiana","L",0,34,-34,"TRUE",1,FALSE,FALSE,"401128686"
"1298",2019-11-09,2019,"SE Louisiana","Central Arkansas","W",34,0,34,"TRUE",0,FALSE,FALSE,"401128686"
"1299",2019-11-09,2019,"Houston Baptist","Nicholls","L",27,48,-21,"TRUE",0,FALSE,FALSE,"401128699"
"1300",2019-11-09,2019,"Nicholls","Houston Baptist","W",48,27,21,"TRUE",1,FALSE,FALSE,"401128699"
"1301",2019-11-09,2019,"Stephen F. Austin","Incarnate Word","W",31,24,7,"TRUE",1,FALSE,FALSE,"401128708"
"1302",2019-11-09,2019,"Incarnate Word","Stephen F. Austin","L",24,31,-7,"TRUE",0,FALSE,FALSE,"401128708"
"1303",2019-11-09,2019,"Lamar","Northwestern State","L",13,34,-21,"TRUE",0,FALSE,FALSE,"401128713"
"1304",2019-11-09,2019,"Northwestern State","Lamar","W",34,13,21,"TRUE",1,FALSE,FALSE,"401128713"
"1305",2019-11-09,2019,"Pennsylvania","Cornell","W",21,20,1,"TRUE",1,FALSE,FALSE,"401128952"
"1306",2019-11-09,2019,"Cornell","Pennsylvania","L",20,21,-1,"TRUE",0,FALSE,FALSE,"401128952"
"1307",2019-11-09,2019,"Central Connecticut","St. Francis (PA)","W",38,31,7,"TRUE",1,FALSE,TRUE,"401136596"
"1308",2019-11-09,2019,"St Francis (PA)","Central Connecticut","L",31,38,-7,"TRUE",0,FALSE,TRUE,"401136596"
"1309",2019-11-09,2019,"Duquesne","Robert Morris","L",21,41,-20,"TRUE",0,FALSE,FALSE,"401136603"
"1310",2019-11-09,2019,"Robert Morris","Duquesne","W",41,21,20,"TRUE",1,FALSE,FALSE,"401136603"
"1311",2019-11-09,2019,"Wagner","Sacred Heart","L",7,41,-34,"TRUE",0,FALSE,FALSE,"401136611"
"1312",2019-11-09,2019,"Sacred Heart","Wagner","W",41,7,34,"TRUE",1,FALSE,FALSE,"401136611"
"1313",2019-11-08,2019,"Oregon State","Washington","L",7,19,-12,"TRUE",1,FALSE,FALSE,"401114205"
"1314",2019-11-08,2019,"Washington","Oregon State","W",19,7,12,"TRUE",0,FALSE,FALSE,"401114205"
"1315",2019-11-08,2019,"Tulsa","UCF","W",34,31,3,"TRUE",1,FALSE,FALSE,"401117900"
"1316",2019-11-08,2019,"UCF","Tulsa","L",31,34,-3,"TRUE",0,FALSE,FALSE,"401117900"
"1317",2019-11-07,2019,"South Florida","Temple","L",7,17,-10,"TRUE",1,FALSE,FALSE,"401117899"
"1318",2019-11-07,2019,"Temple","South Florida","W",17,7,10,"TRUE",0,FALSE,FALSE,"401117899"
"1319",2019-11-07,2019,"Coastal Carolina","Louisiana","L",7,48,-41,"TRUE",1,FALSE,FALSE,"401121964"
"1320",2019-11-07,2019,"Louisiana","Coastal Carolina","W",48,7,41,"TRUE",0,FALSE,FALSE,"401121964"
"1321",2019-11-06,2019,"Miami (OH)","Ohio","W",24,21,3,"TRUE",0,FALSE,FALSE,"401119298"
"1322",2019-11-06,2019,"Ohio","Miami (OH)","L",21,24,-3,"TRUE",1,FALSE,FALSE,"401119298"
"1323",2019-11-05,2019,"Ball State","Western Michigan","L",31,35,-4,"TRUE",0,FALSE,FALSE,"401119296"
"1324",2019-11-05,2019,"Western Michigan","Ball State","W",35,31,4,"TRUE",1,FALSE,FALSE,"401119296"
"1325",2019-11-05,2019,"Kent State","Toledo","L",33,35,-2,"TRUE",0,FALSE,FALSE,"401119297"
"1326",2019-11-05,2019,"Toledo","Kent State","W",35,33,2,"TRUE",1,FALSE,FALSE,"401119297"
"1327",2019-11-02,2019,"Arkansas","Mississippi State","L",24,54,-30,"TRUE",1,FALSE,FALSE,"401110836"
"1328",2019-11-02,2019,"Mississippi State","Arkansas","W",54,24,30,"TRUE",0,FALSE,FALSE,"401110836"
"1329",2019-11-02,2019,"Auburn","Ole Miss","W",20,14,6,"TRUE",1,FALSE,FALSE,"401110837"
"1330",2019-11-02,2019,"Ole Miss","Auburn","L",14,20,-6,"TRUE",0,FALSE,FALSE,"401110837"
"1331",2019-11-02,2019,"Florida","Georgia","L",17,24,-7,"TRUE",0.5,TRUE,FALSE,"401110838"
"1332",2019-11-02,2019,"Georgia","Florida","W",24,17,7,"TRUE",0.5,TRUE,FALSE,"401110838"
"1333",2019-11-02,2019,"South Carolina","Vanderbilt","W",24,7,17,"TRUE",1,FALSE,FALSE,"401110839"
"1334",2019-11-02,2019,"Vanderbilt","South Carolina","L",7,24,-17,"TRUE",0,FALSE,FALSE,"401110839"
"1335",2019-11-02,2019,"UAB","Tennessee","L",7,30,-23,"TRUE",0,FALSE,FALSE,"401110840"
"1336",2019-11-02,2019,"Tennessee","UAB","W",30,7,23,"TRUE",1,FALSE,FALSE,"401110840"
"1337",2019-11-02,2019,"UTSA","Texas A&M","L",14,45,-31,"TRUE",0,FALSE,FALSE,"401110841"
"1338",2019-11-02,2019,"Texas A&M","UTSA","W",45,14,31,"TRUE",1,FALSE,FALSE,"401110841"
"1339",2019-11-02,2019,"Kansas","Kansas State","L",10,38,-28,"TRUE",1,FALSE,FALSE,"401112104"
"1340",2019-11-02,2019,"Kansas State","Kansas","W",38,10,28,"TRUE",0,FALSE,FALSE,"401112104"
"1341",2019-11-02,2019,"Oklahoma State","TCU","W",34,27,7,"TRUE",1,FALSE,FALSE,"401112127"
"1342",2019-11-02,2019,"TCU","Oklahoma State","L",27,34,-7,"TRUE",0,FALSE,FALSE,"401112127"
"1343",2019-11-02,2019,"Illinois","Rutgers","W",38,10,28,"TRUE",1,FALSE,FALSE,"401112153"
"1344",2019-11-02,2019,"Rutgers","Illinois","L",10,38,-28,"TRUE",0,FALSE,FALSE,"401112153"
"1345",2019-11-02,2019,"Indiana","Northwestern","W",34,3,31,"TRUE",1,FALSE,FALSE,"401112165"
"1346",2019-11-02,2019,"Northwestern","Indiana","L",3,34,-31,"TRUE",0,FALSE,FALSE,"401112165"
"1347",2019-11-02,2019,"Maryland","Michigan","L",7,38,-31,"TRUE",1,FALSE,FALSE,"401112208"
"1348",2019-11-02,2019,"Michigan","Maryland","W",38,7,31,"TRUE",0,FALSE,FALSE,"401112208"
"1349",2019-11-02,2019,"Nebraska","Purdue","L",27,31,-4,"TRUE",0,FALSE,FALSE,"401112243"
"1350",2019-11-02,2019,"Purdue","Nebraska","W",31,27,4,"TRUE",1,FALSE,FALSE,"401112243"
"1351",2019-11-02,2019,"Boston College","Syracuse","W",58,27,31,"TRUE",0,FALSE,FALSE,"401112495"
"1352",2019-11-02,2019,"Syracuse","Boston College","L",27,58,-31,"TRUE",1,FALSE,FALSE,"401112495"
"1353",2019-11-02,2019,"Clemson","Wofford","W",59,14,45,"TRUE",1,FALSE,FALSE,"401112496"
"1354",2019-11-02,2019,"Wofford","Clemson","L",14,59,-45,"TRUE",0,FALSE,FALSE,"401112496"
"1355",2019-11-02,2019,"Florida State","Miami","L",10,27,-17,"TRUE",1,FALSE,FALSE,"401112497"
"1356",2019-11-02,2019,"Miami","Florida State","W",27,10,17,"TRUE",0,FALSE,FALSE,"401112497"
"1357",2019-11-02,2019,"Georgia Tech","Pittsburgh","L",10,20,-10,"TRUE",1,FALSE,FALSE,"401112498"
"1358",2019-11-02,2019,"Pittsburgh","Georgia Tech","W",20,10,10,"TRUE",0,FALSE,FALSE,"401112498"
"1359",2019-11-02,2019,"North Carolina","Virginia","L",31,38,-7,"TRUE",1,FALSE,FALSE,"401112499"
"1360",2019-11-02,2019,"Virginia","North Carolina","W",38,31,7,"TRUE",0,FALSE,FALSE,"401112499"
"1361",2019-11-02,2019,"NC State","Wake Forest","L",10,44,-34,"TRUE",0,FALSE,FALSE,"401112500"
"1362",2019-11-02,2019,"Wake Forest","NC State","W",44,10,34,"TRUE",1,FALSE,FALSE,"401112500"
"1363",2019-11-02,2019,"Notre Dame","Virginia Tech","W",21,20,1,"TRUE",1,FALSE,FALSE,"401112501"
"1364",2019-11-02,2019,"Virginia Tech","Notre Dame","L",20,21,-1,"TRUE",0,FALSE,FALSE,"401112501"
"1365",2019-11-02,2019,"Arizona","Oregon State","L",38,56,-18,"TRUE",1,FALSE,FALSE,"401114171"
"1366",2019-11-02,2019,"Oregon State","Arizona","W",56,38,18,"TRUE",0,FALSE,FALSE,"401114171"
"1367",2019-11-02,2019,"Colorado","UCLA","L",14,31,-17,"TRUE",0,FALSE,FALSE,"401114189"
"1368",2019-11-02,2019,"UCLA","Colorado","W",31,14,17,"TRUE",1,FALSE,FALSE,"401114189"
"1369",2019-11-02,2019,"Oregon","USC","W",56,24,32,"TRUE",0,FALSE,FALSE,"401114198"
"1370",2019-11-02,2019,"USC","Oregon","L",24,56,-32,"TRUE",1,FALSE,FALSE,"401114198"
"1371",2019-11-02,2019,"Utah","Washington","W",33,28,5,"TRUE",0,FALSE,FALSE,"401114227"
"1372",2019-11-02,2019,"Washington","Utah","L",28,33,-5,"TRUE",1,FALSE,FALSE,"401114227"
"1373",2019-11-02,2019,"Charlotte","Middle Tennessee","W",34,20,14,"TRUE",1,FALSE,FALSE,"401114299"
"1374",2019-11-02,2019,"Middle Tennessee","Charlotte","L",20,34,-14,"TRUE",0,FALSE,FALSE,"401114299"
"1375",2019-11-02,2019,"Florida International","Old Dominion","W",24,17,7,"TRUE",1,FALSE,FALSE,"401114300"
"1376",2019-11-02,2019,"Old Dominion","Florida International","L",17,24,-7,"TRUE",0,FALSE,FALSE,"401114300"
"1377",2019-11-02,2019,"Florida Atlantic","Western Kentucky","W",35,24,11,"TRUE",0,FALSE,FALSE,"401114301"
"1378",2019-11-02,2019,"Western Kentucky","Florida Atlantic","L",24,35,-11,"TRUE",1,FALSE,FALSE,"401114301"
"1379",2019-11-02,2019,"Marshall","Rice","W",20,7,13,"TRUE",0,FALSE,FALSE,"401114302"
"1380",2019-11-02,2019,"Rice","Marshall","L",7,20,-13,"TRUE",1,FALSE,FALSE,"401114302"
"1381",2019-11-02,2019,"North Texas","UTEP","W",52,26,26,"TRUE",1,FALSE,FALSE,"401114303"
"1382",2019-11-02,2019,"UTEP","North Texas","L",26,52,-26,"TRUE",0,FALSE,FALSE,"401114303"
"1383",2019-11-02,2019,"Army","Air Force","L",13,17,-4,"TRUE",0,FALSE,FALSE,"401114331"
"1384",2019-11-02,2019,"Air Force","Army","W",17,13,4,"TRUE",1,FALSE,FALSE,"401114331"
"1385",2019-11-02,2019,"Liberty","UMass","W",63,21,42,"TRUE",0,FALSE,FALSE,"401114352"
"1386",2019-11-02,2019,"UMass","Liberty","L",21,63,-42,"TRUE",1,FALSE,FALSE,"401114352"
"1387",2019-11-02,2019,"BYU","Utah State","W",42,14,28,"TRUE",0,FALSE,FALSE,"401117216"
"1388",2019-11-02,2019,"Utah State","BYU","L",14,42,-28,"TRUE",1,FALSE,FALSE,"401117216"
"1389",2019-11-02,2019,"Boise State","San José St","W",52,42,10,"TRUE",0,FALSE,FALSE,"401117535"
"1390",2019-11-02,2019,"San José St","Boise State","L",42,52,-10,"TRUE",1,FALSE,FALSE,"401117535"
"1391",2019-11-02,2019,"Nevada","New Mexico","W",21,10,11,"TRUE",1,FALSE,FALSE,"401117536"
"1392",2019-11-02,2019,"New Mexico","Nevada","L",10,21,-11,"TRUE",0,FALSE,FALSE,"401117536"
"1393",2019-11-02,2019,"Fresno State","Hawai'i","W",41,38,3,"TRUE",0,FALSE,FALSE,"401117537"
"1394",2019-11-02,2019,"Hawai'i","Fresno State","L",38,41,-3,"TRUE",1,FALSE,FALSE,"401117537"
"1395",2019-11-02,2019,"Colorado State","UNLV","W",37,17,20,"TRUE",1,FALSE,FALSE,"401117538"
"1396",2019-11-02,2019,"UNLV","Colorado State","L",17,37,-20,"TRUE",0,FALSE,FALSE,"401117538"
"1397",2019-11-02,2019,"Houston","UCF","L",29,44,-15,"TRUE",0,FALSE,FALSE,"401117895"
"1398",2019-11-02,2019,"UCF","Houston","W",44,29,15,"TRUE",1,FALSE,FALSE,"401117895"
"1399",2019-11-02,2019,"Cincinnati","East Carolina","W",46,43,3,"TRUE",0,FALSE,FALSE,"401117896"
"1400",2019-11-02,2019,"East Carolina","Cincinnati","L",43,46,-3,"TRUE",1,FALSE,FALSE,"401117896"
"1401",2019-11-02,2019,"Memphis","SMU","W",54,48,6,"TRUE",1,FALSE,FALSE,"401117897"
"1402",2019-11-02,2019,"SMU","Memphis","L",48,54,-6,"TRUE",0,FALSE,FALSE,"401117897"
"1403",2019-11-02,2019,"Tulane","Tulsa","W",38,26,12,"TRUE",1,FALSE,FALSE,"401117898"
"1404",2019-11-02,2019,"Tulsa","Tulane","L",26,38,-12,"TRUE",0,FALSE,FALSE,"401117898"
"1405",2019-11-02,2019,"Akron","Bowling Green","L",6,35,-29,"TRUE",0,FALSE,FALSE,"401119293"
"1406",2019-11-02,2019,"Bowling Green","Akron","W",35,6,29,"TRUE",1,FALSE,FALSE,"401119293"
"1407",2019-11-02,2019,"Buffalo","Eastern Michigan","W",43,14,29,"TRUE",0,FALSE,FALSE,"401119294"
"1408",2019-11-02,2019,"Eastern Michigan","Buffalo","L",14,43,-29,"TRUE",1,FALSE,FALSE,"401119294"
"1409",2019-11-02,2019,"Central Michigan","Northern Illinois","W",48,10,38,"TRUE",1,FALSE,FALSE,"401119295"
"1410",2019-11-02,2019,"Northern Illinois","Central Michigan","L",10,48,-38,"TRUE",0,FALSE,FALSE,"401119295"
"1411",2019-11-02,2019,"Arkansas State","UL Monroe","W",48,41,7,"TRUE",0,FALSE,FALSE,"401121961"
"1412",2019-11-02,2019,"UL Monroe","Arkansas State","L",41,48,-7,"TRUE",1,FALSE,FALSE,"401121961"
"1413",2019-11-02,2019,"Coastal Carolina","Troy","W",36,35,1,"TRUE",1,FALSE,FALSE,"401121962"
"1414",2019-11-02,2019,"Troy","Coastal Carolina","L",35,36,-1,"TRUE",0,FALSE,FALSE,"401121962"
"1415",2019-11-02,2019,"Louisiana","Texas State","W",31,3,28,"TRUE",1,FALSE,FALSE,"401121963"
"1416",2019-11-02,2019,"Texas State","Louisiana","L",3,31,-28,"TRUE",0,FALSE,FALSE,"401121963"
"1417",2019-11-02,2019,"Idaho","Cal Poly","W",21,9,12,"TRUE",1,FALSE,FALSE,"401126908"
"1418",2019-11-02,2019,"Cal Poly","Idaho","L",9,21,-12,"TRUE",0,FALSE,FALSE,"401126908"
"1419",2019-11-02,2019,"Northern Arizona","Eastern Washington","L",38,66,-28,"TRUE",0,FALSE,FALSE,"401126918"
"1420",2019-11-02,2019,"Eastern Washington","Northern Arizona","W",66,38,28,"TRUE",1,FALSE,FALSE,"401126918"
"1421",2019-11-02,2019,"Idaho State","Northern Colorado","L",20,26,-6,"TRUE",1,FALSE,FALSE,"401126935"
"1422",2019-11-02,2019,"Northern Colorado","Idaho State","W",26,20,6,"TRUE",0,FALSE,FALSE,"401126935"
"1423",2019-11-02,2019,"Portland State","Montana","L",23,38,-15,"TRUE",1,FALSE,FALSE,"401126942"
"1424",2019-11-02,2019,"Montana","Portland State","W",38,23,15,"TRUE",0,FALSE,FALSE,"401126942"
"1425",2019-11-02,2019,"Montana State","Southern Utah","W",42,7,35,"TRUE",1,FALSE,FALSE,"401126951"
"1426",2019-11-02,2019,"Southern Utah","Montana State","L",7,42,-35,"TRUE",0,FALSE,FALSE,"401126951"
"1427",2019-11-02,2019,"Sacramento State","Weber State","L",17,36,-19,"TRUE",1,FALSE,FALSE,"401126971"
"1428",2019-11-02,2019,"Weber State","Sacramento State","W",36,17,19,"TRUE",0,FALSE,FALSE,"401126971"
"1429",2019-11-02,2019,"Campbell","North Alabama","L",24,25,-1,"TRUE",0,FALSE,FALSE,"401126992"
"1430",2019-11-02,2019,"North Alabama","Campbell","W",25,24,1,"TRUE",1,FALSE,FALSE,"401126992"
"1431",2019-11-02,2019,"Gardner-Webb","Charleston Southern","L",27,30,-3,"TRUE",1,FALSE,FALSE,"401127003"
"1432",2019-11-02,2019,"Charleston Southern","Gardner-Webb","W",30,27,3,"TRUE",0,FALSE,FALSE,"401127003"
"1433",2019-11-02,2019,"Monmouth","Kennesaw State","W",45,21,24,"TRUE",0,FALSE,FALSE,"401127018"
"1434",2019-11-02,2019,"Kennesaw State","Monmouth","L",21,45,-24,"TRUE",1,FALSE,FALSE,"401127018"
"1435",2019-11-02,2019,"Hampton","Presbyterian College","W",40,17,23,"TRUE",1,FALSE,FALSE,"401127027"
"1436",2019-11-02,2019,"Presbyterian College","Hampton","L",17,40,-23,"TRUE",0,FALSE,FALSE,"401127027"
"1437",2019-11-02,2019,"William & Mary","Elon","W",31,NA,NA,"TRUE",0,FALSE,FALSE,"401127093"
"1438",2019-11-02,2019,"Elon","William & Mary","L",NA,31,NA,"TRUE",1,FALSE,FALSE,"401127093"
"1439",2019-11-02,2019,"Villanova","New Hampshire","L",20,28,-8,"TRUE",0,FALSE,FALSE,"401127094"
"1440",2019-11-02,2019,"New Hampshire","Villanova","W",28,20,8,"TRUE",1,FALSE,FALSE,"401127094"
"1441",2019-11-02,2019,"Richmond","Stony Brook","W",30,10,20,"TRUE",1,FALSE,FALSE,"401127095"
"1442",2019-11-02,2019,"Stony Brook","Richmond","L",10,30,-20,"TRUE",0,FALSE,FALSE,"401127095"
"1443",2019-11-02,2019,"Albany","Maine","L",31,47,-16,"TRUE",1,FALSE,FALSE,"401127096"
"1444",2019-11-02,2019,"Maine","Albany","W",47,31,16,"TRUE",0,FALSE,FALSE,"401127096"
"1445",2019-11-02,2019,"Delaware","Towson","L",24,31,-7,"TRUE",0,FALSE,FALSE,"401127097"
"1446",2019-11-02,2019,"Towson","Delaware","W",31,24,7,"TRUE",1,FALSE,FALSE,"401127097"
"1447",2019-11-02,2019,"Florida A&M","Delaware State","W",52,30,22,"TRUE",1,FALSE,FALSE,"401127221"
"1448",2019-11-02,2019,"Delaware State","Florida A&M","L",30,52,-22,"TRUE",0,FALSE,FALSE,"401127221"
"1449",2019-11-02,2019,"Norfolk State","Morgan State","W",48,0,48,"TRUE",1,FALSE,FALSE,"401127226"
"1450",2019-11-02,2019,"Morgan State","Norfolk State","L",0,48,-48,"TRUE",0,FALSE,FALSE,"401127226"
"1451",2019-11-02,2019,"North Carolina A&T","South Carolina State","W",22,20,2,"TRUE",0,FALSE,FALSE,"401127238"
"1452",2019-11-02,2019,"South Carolina State","North Carolina A&T","L",20,22,-2,"TRUE",1,FALSE,FALSE,"401127238"
"1453",2019-11-02,2019,"North Carolina Central","Howard","W",28,6,22,"TRUE",0,FALSE,FALSE,"401127243"
"1454",2019-11-02,2019,"Howard","North Carolina Central","L",6,28,-22,"TRUE",1,FALSE,FALSE,"401127243"
"1455",2019-11-02,2019,"Missouri State","South Dakota State","L",14,35,-21,"TRUE",1,FALSE,FALSE,"401127255"
"1456",2019-11-02,2019,"South Dakota State","Missouri State","W",35,14,21,"TRUE",0,FALSE,FALSE,"401127255"
"1457",2019-11-02,2019,"Northern Iowa","Illinois State","W",27,10,17,"TRUE",0,FALSE,FALSE,"401127265"
"1458",2019-11-02,2019,"Illinois State","Northern Iowa","L",10,27,-17,"TRUE",1,FALSE,FALSE,"401127265"
"1459",2019-11-02,2019,"Indiana State","Southern Illinois","L",14,23,-9,"TRUE",1,FALSE,FALSE,"401127274"
"1460",2019-11-02,2019,"Southern Illinois","Indiana State","W",23,14,9,"TRUE",0,FALSE,FALSE,"401127274"
"1461",2019-11-02,2019,"Youngstown State","North Dakota State","L",17,56,-39,"TRUE",1,FALSE,FALSE,"401127280"
"1462",2019-11-02,2019,"North Dakota State","Youngstown State","W",56,17,39,"TRUE",0,FALSE,FALSE,"401127280"
"1463",2019-11-02,2019,"South Dakota","Western Illinois","L",34,38,-4,"TRUE",0,FALSE,FALSE,"401127290"
"1464",2019-11-02,2019,"Western Illinois","South Dakota","W",38,34,4,"TRUE",1,FALSE,FALSE,"401127290"
"1465",2019-11-02,2019,"Sacred Heart","Bryant","W",24,17,7,"TRUE",0,FALSE,FALSE,"401127424"
"1466",2019-11-02,2019,"Bryant","Sacred Heart","L",17,24,-7,"TRUE",1,FALSE,FALSE,"401127424"
"1467",2019-11-02,2019,"Austin Peay","Eastern Kentucky","W",28,21,7,"TRUE",0,FALSE,TRUE,"401127435"
"1468",2019-11-02,2019,"Eastern Kentucky","Austin Peay","L",21,28,-7,"TRUE",1,FALSE,TRUE,"401127435"
"1469",2019-11-02,2019,"Jacksonville State","UT Martin","L",17,22,-5,"TRUE",0,FALSE,FALSE,"401128368"
"1470",2019-11-02,2019,"UT Martin","Jacksonville State","W",22,17,5,"TRUE",1,FALSE,FALSE,"401128368"
"1471",2019-11-02,2019,"Tennessee Tech","Murray State","W",17,7,10,"TRUE",0,FALSE,FALSE,"401128375"
"1472",2019-11-02,2019,"Murray State","Tennessee Tech","L",7,17,-10,"TRUE",1,FALSE,FALSE,"401128375"
"1473",2019-11-02,2019,"Tennessee State","Southeast Missouri State","L",13,32,-19,"TRUE",1,FALSE,FALSE,"401128380"
"1474",2019-11-02,2019,"Southeast Missouri State","Tennessee State","W",32,13,19,"TRUE",0,FALSE,FALSE,"401128380"
"1475",2019-11-02,2019,"Alabama A&M","Southern","L",31,35,-4,"TRUE",0,FALSE,FALSE,"401128440"
"1476",2019-11-02,2019,"Southern","Alabama A&M","W",35,31,4,"TRUE",1,FALSE,FALSE,"401128440"
"1477",2019-11-02,2019,"Alabama State","Mississippi Valley State","W",27,0,27,"TRUE",0,FALSE,FALSE,"401128449"
"1478",2019-11-02,2019,"Mississippi Valley State","Alabama State","L",0,27,-27,"TRUE",1,FALSE,FALSE,"401128449"
"1479",2019-11-02,2019,"Arkansas-Pine Bluff","Jackson State","L",12,21,-9,"TRUE",0,FALSE,FALSE,"401128465"
"1480",2019-11-02,2019,"Jackson State","Arkansas-Pine Bluff","W",21,12,9,"TRUE",1,FALSE,FALSE,"401128465"
